Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Primal Command	{3}{G}{G}	None	Sorcery	None	Choose two -|• Target player gains 7 life.|• Put target noncreature permanent on top of its owner's library.|• Target player shuffles his or her graveyard into his or her library.|• Search your library for a creature card, reveal it, put it into your hand, then shuffle your library.		
Read the Bones	{2}{B}	None	Sorcery	None	Scry 2, then draw two cards. You lose 2 life. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Repel the Darkness	{2}{W}	None	Instant	None	Tap up to two target creatures.|Draw a card.		
Retreat to Kazandu	{2}{G}	None	Enchantment	None	Landfall - Whenever a land enters the battlefield under your control, choose one -|• Put a +1/+1 counter on target creature.|• You gain 2 life.		
Rocky Tar Pit		None	Land	None	Rocky Tar Pit enters the battlefield tapped.|{T}, Sacrifice Rocky Tar Pit: Search your library for a Swamp or Mountain card and put it onto the battlefield. Then shuffle your library.		
Runed Servitor	{2}	None	Artifact,Creature	Construct	When Runed Servitor dies, each player draws a card.	2	2
Scute Mob	{G}	None	Creature	Insect	At the beginning of your upkeep, if you control five or more lands, put four +1/+1 counters on Scute Mob.	1	1
Seer's Sundial	{4}	None	Artifact	None	Landfall - Whenever a land enters the battlefield under your control, you may pay {2}. If you do, draw a card.		
Sheer Drop	{2}{W}	None	Sorcery	None	Destroy target tapped creature.|Awaken 3-{5}{W} (If you cast this spell for {5}{W}, also put three +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)		
Smother	{1}{B}	None	Instant	None	Destroy target creature with converted mana cost 3 or less. It can't be regenerated.		
Stirring Wildwood		None	Land	None	Stirring Wildwood enters the battlefield tapped.|{T}: Add {G} or {W} to your mana pool.|{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.		
Stonework Puma	{3}	None	Artifact,Creature	Cat,Ally		2	2
Swamp		Basic	Land	Swamp	B		
Tajuru Archer	{2}{G}	None	Creature	Elf,Archer,Ally	Whenever Tajuru Archer or another Ally enters the battlefield under your control, you may have Tajuru Archer deal damage to target creature with flying equal to the number of Allies you control.	1	2
Territorial Baloth	{4}{G}	None	Creature	Beast	Landfall - Whenever a land enters the battlefield under your control, Territorial Baloth gets +2/+2 until end of turn.	4	4
Torch Slinger	{2}{R}	None	Creature	Goblin,Shaman	Kicker {1}{R} (You may pay an additional {1}{R} as you cast this spell.)|When Torch Slinger enters the battlefield, if it was kicked, it deals 2 damage to target creature.	2	2
Turntimber Basilisk	{1}{G}{G}	None	Creature	Basilisk	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)|Landfall - Whenever a land enters the battlefield under your control, you may have target creature block Turntimber Basilisk this turn if able.	2	1
Turntimber Grove		None	Land	None	Turntimber Grove enters the battlefield tapped.|When Turntimber Grove enters the battlefield, target creature gets +1/+1 until end of turn.|{T}: Add {G} to your mana pool.		
Ulamog's Crusher	{8}	None	Creature	Eldrazi	Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)|Ulamog's Crusher attacks each turn if able.	8	8
Vampire Nighthawk	{1}{B}{B}	None	Creature	Vampire,Shaman	Flying|Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)|Lifelink (Damage dealt by this creature also causes you to gain that much life.)	2	3
Veteran Warleader	{1}{G}{W}	None	Creature	Human,Soldier,Ally	Veteran Warleader's power and toughness are each equal to the number of creatures you control.|Tap another untapped Ally you control: Veteran Warleader gains your choice of first strike, vigilance, or trample until end of turn.	*	*
Wildheart Invoker	{2}{G}{G}	None	Creature	Elf,Shaman	{8}: Target creature gets +5/+5 and gains trample until end of turn.	4	3
