Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Jayemdae Tome	{4}		Artifact		{4}, {T}: Draw a card.		
Juggernaut	{4}		Artifact,Creature	Juggernaut	Juggernaut attacks each turn if able.|Juggernaut can't be blocked by Walls.	5	3
Jump	{U}		Instant		Target creature gains flying until end of turn.		
Karma	{2}{W}{W}		Enchantment		At the beginning of each player's upkeep, Karma deals damage to that player equal to the number of Swamps he or she controls.		
Keldon Warlord	{2}{R}{R}		Creature	Human,Barbarian	Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.	*	*
Kird Ape	{R}		Creature	Ape	Kird Ape gets +1/+2 as long as you control a Forest.	1	1
Kormus Bell	{4}		Artifact		All Swamps are 1/1 black creatures that are still lands.		
Kudzu	{1}{G}{G}		Enchantment	Aura	Enchant land|When enchanted land becomes tapped, destroy it. That land's controller attaches Kudzu to a land of his or her choice.		
Lance	{W}		Enchantment	Aura	Enchant creature|Enchanted creature has first strike.		
Ley Druid	{2}{G}		Creature	Human,Druid	{T}: Untap target land.	1	1
Library of Leng	{1}		Artifact		You have no maximum hand size.|If an effect causes you to discard a card, discard it, but you may put it on top of your library instead of into your graveyard.		
Lifeforce	{G}{G}		Enchantment		{G}{G}: Counter target black spell.		
Lifelace	{G}		Instant		Target spell or permanent becomes green. (Mana symbols on that permanent remain unchanged.)		
Lifetap	{U}{U}		Enchantment		Whenever a Forest an opponent controls becomes tapped, you gain 1 life.		
Lightning Bolt	{R}		Instant		Lightning Bolt deals 3 damage to target creature or player.		
Living Artifact	{G}		Enchantment	Aura	Enchant artifact|Whenever you're dealt damage, put that many vitality counters on Living Artifact.|At the beginning of your upkeep, you may remove a vitality counter from Living Artifact. If you do, you gain 1 life.		
Living Lands	{3}{G}		Enchantment		All Forests are 1/1 creatures that are still lands.		
Living Wall	{4}		Artifact,Creature	Wall	Defender (This creature can't attack.)|{1}: Regenerate Living Wall.	0	6
Llanowar Elves	{G}		Creature	Elf,Druid	{T}: Add {G} to your mana pool.	1	1
Lord of Atlantis	{U}{U}		Creature	Merfolk	Other Merfolk creatures get +1/+1 and have islandwalk.	2	2
Lord of the Pit	{4}{B}{B}{B}		Creature	Demon	Flying, trample|At the beginning of your upkeep, sacrifice a creature other than Lord of the Pit. If you can't, Lord of the Pit deals 7 damage to you.	7	7
Lure	{1}{G}{G}		Enchantment	Aura	Enchant creature|All creatures able to block enchanted creature do so.		
Magical Hack	{U}		Instant		Change the text of target spell or permanent by replacing all instances of one basic land type with another. (For example, you may change 'swampwalk' to 'plainswalk.' This effect lasts indefinitely.)		
Magnetic Mountain	{1}{R}{R}		Enchantment		Blue creatures don't untap during their controllers' untap steps.|At the beginning of each player's upkeep, that player may choose any number of tapped blue creatures he or she controls and pay {4} for each creature chosen this way. If the player does, untap those creatures.		
Mahamoti Djinn	{4}{U}{U}		Creature	Djinn	Flying (This creature can't be blocked except by creatures with flying or reach.)	5	6
Mana Flare	{2}{R}		Enchantment		Whenever a player taps a land for mana, that player adds one mana to his or her mana pool of any type that land produced.		
Mana Short	{2}{U}		Instant		Tap all lands target player controls and empty his or her mana pool.		
Mana Vault	{1}		Artifact		Mana Vault doesn't untap during your untap step.|At the beginning of your upkeep, you may pay {4}. If you do, untap Mana Vault.|At the beginning of your draw step, if Mana Vault is tapped, it deals 1 damage to you.|{T}: Add {3} to your mana pool.		
Manabarbs	{3}{R}		Enchantment		Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.		
Meekstone	{1}		Artifact		Creatures with power 3 or greater don't untap during their controllers' untap steps.		
Merfolk of the Pearl Trident	{U}		Creature	Merfolk		1	1
Mesa Pegasus	{1}{W}		Creature	Pegasus	Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	1	1
Mijae Djinn	{R}{R}{R}		Creature	Djinn	Whenever Mijae Djinn attacks, flip a coin. If you lose the flip, remove Mijae Djinn from combat and tap it.	6	3
Millstone	{2}		Artifact		{2}, {T}: Target player puts the top two cards of his or her library into his or her graveyard.		
Mind Twist	{X}{B}		Sorcery		Target player discards X cards at random.		
Mishra's War Machine	{7}		Artifact,Creature	Juggernaut	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)|At the beginning of your upkeep, Mishra's War Machine deals 3 damage to you unless you discard a card. If Mishra's War Machine deals damage to you this way, tap it.	5	5
Mons's Goblin Raiders	{R}		Creature	Goblin		1	1
Mountain		Basic	Land	Mountain	R		
Nether Shadow	{B}{B}		Creature	Spirit	Haste|At the beginning of your upkeep, if Nether Shadow is in your graveyard with three or more creature cards above it, you may put Nether Shadow onto the battlefield.	1	1
Nettling Imp	{2}{B}		Creature	Imp	{T}: Choose target non-Wall creature the active player has controlled continuously since the beginning of the turn. That creature attacks this turn if able. If it doesn't, destroy it at the beginning of the next end step. Activate this ability only during an opponent's turn, before attackers are declared.	1	1
Nevinyrral's Disk	{4}		Artifact		Nevinyrral's Disk enters the battlefield tapped.|{1}, {T}: Destroy all artifacts, creatures, and enchantments.		
Nightmare	{5}{B}		Creature	Nightmare,Horse	Flying|Nightmare's power and toughness are each equal to the number of Swamps you control.	*	*
Northern Paladin	{2}{W}{W}		Creature	Human,Knight	{W}{W}, {T}: Destroy target black permanent.	3	3
Obsianus Golem	{6}		Artifact,Creature	Golem		4	6
Onulet	{3}		Artifact,Creature	Construct	When Onulet dies, you gain 2 life.	2	2
Orcish Artillery	{1}{R}{R}		Creature	Orc,Warrior	{T}: Orcish Artillery deals 2 damage to target creature or player and 3 damage to you.	1	3
Orcish Oriflamme	{3}{R}		Enchantment		Attacking creatures you control get +1/+0.		
Ornithopter	{0}		Artifact,Creature	Thopter	Flying	0	2
Paralyze	{B}		Enchantment	Aura	Enchant creature|When Paralyze enters the battlefield, tap enchanted creature.|Enchanted creature doesn't untap during its controller's untap step.|At the beginning of the upkeep of enchanted creature's controller, that player may pay {4}. If he or she does, untap the creature.		
Pearled Unicorn	{2}{W}		Creature	Unicorn		2	2
Personal Incarnation	{3}{W}{W}{W}		Creature	Avatar,Incarnation	{0}: The next 1 damage that would be dealt to Personal Incarnation this turn is dealt to its owner instead. Any player may activate this ability, but only if he or she owns Personal Incarnation.|When Personal Incarnation dies, its owner loses half his or her life, rounded up.	6	6
Pestilence	{2}{B}{B}		Enchantment		At the beginning of the end step, if no creatures are on the battlefield, sacrifice Pestilence.|{B}: Pestilence deals 1 damage to each creature and each player.		
Phantasmal Forces	{3}{U}		Creature	Illusion	Flying|At the beginning of your upkeep, sacrifice Phantasmal Forces unless you pay {U}.	4	1
Phantasmal Terrain	{U}{U}		Enchantment	Aura	Enchant land|As Phantasmal Terrain enters the battlefield, choose a basic land type.|Enchanted land is the chosen type.		
Phantom Monster	{3}{U}		Creature	Illusion	Flying	3	3
Pirate Ship	{4}{U}		Creature	Human,Pirate	Pirate Ship can't attack unless defending player controls an Island.|{T}: Pirate Ship deals 1 damage to target creature or player.|When you control no Islands, sacrifice Pirate Ship.	4	3
Plague Rats	{2}{B}		Creature	Rat	Plague Rats's power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.	*	*
Plains		Basic	Land	Plains	W		
Plateau			Land	Mountain,Plains	ocT: Add either oR or oW to your mana pool.|Counts as both mountains and plains and is affected by spells that affect either. If a spell destroys one of these land types, this card is destroyed; if a spell alters one of these land types, the other land type is unaffected.		
Power Leak	{1}{U}		Enchantment	Aura	Enchant enchantment|At the beginning of the upkeep of enchanted enchantment's controller, that player may pay any amount of mana. Power Leak deals 2 damage to that player. Prevent X of that damage, where X is the amount of mana that player paid this way.		
Power Sink	{X}{U}		Instant		Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands with mana abilities he or she controls and empties his or her mana pool.		
Power Surge	{R}{R}		Enchantment		At the beginning of each player's upkeep, Power Surge deals X damage to that player, where X is the number of untapped lands he or she controlled at the beginning of this turn.		
Primal Clay	{4}		Artifact,Creature	Shapeshifter	As Primal Clay enters the battlefield, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition to its other types. (A creature with defender can't attack.)	*	*
Prodigal Sorcerer	{2}{U}		Creature	Human,Wizard	{T}: Prodigal Sorcerer deals 1 damage to target creature or player.	1	1
Psychic Venom	{1}{U}		Enchantment	Aura	Enchant land|Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.		
Purelace	{W}		Instant		Target spell or permanent becomes white. (Mana symbols on that permanent remain unchanged.)		
Raise Dead	{B}		Sorcery		Return target creature card from your graveyard to your hand.		
Reconstruction	{U}		Sorcery		Return target artifact card from your graveyard to your hand.		
Red Elemental Blast	{R}		Instant		Choose one - Counter target blue spell; or destroy target blue permanent.		
Red Ward	{W}		Enchantment	Aura	Enchant creature|Enchanted creature has protection from red. This effect doesn't remove Red Ward.		
Regeneration	{1}{G}		Enchantment	Aura	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)|{G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)		
Regrowth	{1}{G}		Sorcery		Return target card from your graveyard to your hand.		
Resurrection	{2}{W}{W}		Sorcery		Return target creature card from your graveyard to the battlefield.		
Reverse Damage	{1}{W}{W}		Instant		The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.		
Reverse Polarity	{W}{W}		Instant		You gain X life, where X is twice the damage dealt to you so far this turn by artifacts.		
Righteousness	{W}		Instant		Target blocking creature gets +7/+7 until end of turn.		
Roc of Kher Ridges	{3}{R}		Creature	Bird	Flying	3	3
Rock Hydra	{X}{R}{R}		Creature	Hydra	Rock Hydra enters the battlefield with X +1/+1 counters on it.|For each 1 damage that would be dealt to Rock Hydra, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.|{R}: Prevent the next 1 damage that would be dealt to Rock Hydra this turn.|{R}{R}{R}: Put a +1/+1 counter on Rock Hydra. Activate this ability only during your upkeep.	0	0
Rocket Launcher	{4}		Artifact		{2}: Rocket Launcher deals 1 damage to target creature or player. Destroy Rocket Launcher at the beginning of the next end step. Activate this ability only if you've controlled Rocket Launcher continuously since the beginning of your most recent turn.		
Rod of Ruin	{4}		Artifact		{3}, {T}: Rod of Ruin deals 1 damage to target creature or player.		
Royal Assassin	{1}{B}{B}		Creature	Human,Assassin	{T}: Destroy target tapped creature.	1	1
Sacrifice	{B}		Instant		As an additional cost to cast Sacrifice, sacrifice a creature.|Add to your mana pool an amount of {B} equal to the sacrificed creature's converted mana cost.		
Samite Healer	{1}{W}		Creature	Human,Cleric	{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.	1	1
