Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Skyshroud Elite	{G}		Creature	Elf	Skyshroud Elite gets +1/+2 as long as an opponent controls a nonbasic land.	1	1
Slippery Karst			Land		Slippery Karst enters the battlefield tapped.|{T}: Add {G} to your mana pool.|Cycling {2} ({2}, Discard this card: Draw a card.)		
Soltari Foot Soldier	{W}		Creature	Soltari,Soldier	Shadow (This creature can block or be blocked by only creatures with shadow.)	1	1
Songstitcher	{W}		Creature	Human,Cleric	{1}{W}: Prevent all combat damage that would be dealt this turn by target attacking creature with flying.	1	1
Soul Warden	{W}		Creature	Human,Cleric	Whenever another creature enters the battlefield, you gain 1 life.	1	1
Spike Colony	{4}{G}		Creature	Spike	Spike Colony enters the battlefield with four +1/+1 counters on it.|{2}, Remove a +1/+1 counter from Spike Colony: Put a +1/+1 counter on target creature.	0	0
Spike Feeder	{1}{G}{G}		Creature	Spike	Spike Feeder enters the battlefield with two +1/+1 counters on it.|{2}, Remove a +1/+1 counter from Spike Feeder: Put a +1/+1 counter on target creature.|Remove a +1/+1 counter from Spike Feeder: You gain 2 life.	0	0
Spike Weaver	{2}{G}{G}		Creature	Spike	Spike Weaver enters the battlefield with three +1/+1 counters on it.|{2}, Remove a +1/+1 counter from Spike Weaver: Put a +1/+1 counter on target creature.|{1}, Remove a +1/+1 counter from Spike Weaver: Prevent all combat damage that would be dealt this turn.	0	0
Spike Worker	{2}{G}		Creature	Spike	Spike Worker enters the battlefield with two +1/+1 counters on it.|{2}, Remove a +1/+1 counter from Spike Worker: Put a +1/+1 counter on target creature.	0	0
Steam Blast	{2}{R}		Sorcery		Steam Blast deals 2 damage to each creature and each player.		
Subversion	{3}{B}{B}		Enchantment		At the beginning of your upkeep, each opponent loses 1 life. You gain life equal to the life lost this way.		
Sun Clasp	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+3.|{W}: Return enchanted creature to its owner's hand.		
Swamp		Basic	Land	Swamp	B		
Swords to Plowshares	{W}		Instant		Exile target creature. Its controller gains life equal to its power.		
Symbiosis	{1}{G}		Instant		Two target creatures each get +2/+2 until end of turn.		
Syphon Soul	{2}{B}		Sorcery		Syphon Soul deals 2 damage to each other player. You gain life equal to the damage dealt this way.		
Terror	{1}{B}		Instant		Destroy target nonartifact, nonblack creature. It can't be regenerated.		
Thalakos Lowlands			Land		{T}: Add {1} to your mana pool.|{T}: Add {W} or {U} to your mana pool. Thalakos Lowlands doesn't untap during your next untap step.		
Tranquility	{2}{G}		Sorcery		Destroy all enchantments.		
Trumpeting Armodon	{3}{G}		Creature	Elephant	{1}{G}: Target creature blocks Trumpeting Armodon this turn if able.	3	3
Unnerve	{3}{B}		Sorcery		Each opponent discards two cards.		
Uthden Troll	{2}{R}		Creature	Troll	{R}: Regenerate Uthden Troll.	2	2
Vec Townships			Land		{T}: Add {1} to your mana pool.|{T}: Add {G} or {W} to your mana pool. Vec Townships doesn't untap during your next untap step.		
Village Elder	{G}		Creature	Human,Druid	{G}, {T}, Sacrifice a Forest: Regenerate target creature.	1	1
Wall of Heat	{2}{R}		Creature	Wall	Defender (This creature can't attack.)	2	6
Weakness	{B}		Enchantment	Aura	Enchant creature|Enchanted creature gets -2/-1.		
Wildfire Emissary	{3}{R}		Creature	Efreet	Protection from white|{1}{R}: Wildfire Emissary gets +1/+0 until end of turn.	2	4
Wind Drake	{2}{U}		Creature	Drake	Flying	2	2
Windfall	{2}{U}		Sorcery		Each player discards his or her hand, then draws cards equal to the greatest number of cards a player discarded this way.		
Wrath of God	{2}{W}{W}		Sorcery		Destroy all creatures. They can't be regenerated.		
