Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Circle of Protection: Green	{1}{W}		Enchantment		{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.		
Circle of Protection: Red	{1}{W}		Enchantment		{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.		
Circle of Protection: Shadow	{1}{W}		Enchantment		{1}: The next time a creature of your choice with shadow would deal damage to you this turn, prevent that damage.		
Circle of Protection: White	{1}{W}		Enchantment		{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.		
Clergy en-Vec	{1}{W}		Creature	Human,Cleric	{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.	1	1
Clot Sliver	{1}{B}		Creature	Sliver	All Slivers have '{2}: Regenerate this permanent.'	1	1
Cloudchaser Eagle	{3}{W}		Creature	Bird	Flying|When Cloudchaser Eagle enters the battlefield, destroy target enchantment.	2	2
Coercion	{2}{B}		Sorcery		Target opponent reveals his or her hand. You choose a card from it. That player discards that card.		
Coffin Queen	{2}{B}		Creature	Zombie,Wizard	You may choose not to untap Coffin Queen during your untap step.|{2}{B}, {T}: Put target creature card from a graveyard onto the battlefield under your control. When Coffin Queen becomes untapped or you lose control of Coffin Queen, exile that creature.	1	1
Coiled Tinviper	{3}		Artifact,Creature	Snake	First strike	2	1
Cold Storage	{4}		Artifact		{3}: Exile target creature you control.|Sacrifice Cold Storage: Return each creature card exiled with Cold Storage to the battlefield under your control.		
Commander Greven il-Vec	{3}{B}{B}{B}	Legendary	Creature	Human,Warrior	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|When Commander Greven il-Vec enters the battlefield, sacrifice a creature.	7	5
Corpse Dance	{2}{B}		Instant		Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)|Return the top creature card of your graveyard to the battlefield. That creature gains haste until end of turn. Exile it at the beginning of the next end step.		
Counterspell	{U}{U}		Instant		Counter target spell.		
Crazed Armodon	{2}{G}{G}		Creature	Elephant	{G}: Crazed Armodon gets +3/+0 and gains trample until end of turn. Destroy Crazed Armodon at the beginning of the next end step. Activate this ability only once each turn.	3	3
Crown of Flames	{R}		Enchantment	Aura	Enchant creature|{R}: Enchanted creature gets +1/+0 until end of turn.|{R}: Return Crown of Flames to its owner's hand.		
Cursed Scroll	{1}		Artifact		{3}, {T}: Name a card. Reveal a card at random from your hand. If it's the named card, Cursed Scroll deals 2 damage to target creature or player.		
Dark Banishing	{2}{B}		Instant		Destroy target nonblack creature. It can't be regenerated.		
Dark Ritual	{B}		Instant		Add {B}{B}{B} to your mana pool.		
Darkling Stalker	{3}{B}		Creature	Shade,Spirit	{B}: Regenerate Darkling Stalker.|{B}: Darkling Stalker gets +1/+1 until end of turn.	1	1
Dauthi Embrace	{2}{B}		Enchantment		{B}{B}: Target creature gains shadow until end of turn. (It can block or be blocked by only creatures with shadow.)		
Dauthi Ghoul	{1}{B}		Creature	Dauthi,Zombie	Shadow (This creature can block or be blocked by only creatures with shadow.)|Whenever a creature with shadow dies, put a +1/+1 counter on Dauthi Ghoul.	1	1
Dauthi Horror	{1}{B}		Creature	Dauthi,Horror	Shadow (This creature can block or be blocked by only creatures with shadow.)|Dauthi Horror can't be blocked by white creatures.	2	1
Dauthi Marauder	{2}{B}		Creature	Dauthi,Minion	Shadow (This creature can block or be blocked by only creatures with shadow.)	3	1
Dauthi Mercenary	{2}{B}		Creature	Dauthi,Knight,Mercenary	Shadow (This creature can block or be blocked by only creatures with shadow.)|{1}{B}: Dauthi Mercenary gets +1/+0 until end of turn.	2	1
Dauthi Mindripper	{3}{B}		Creature	Dauthi,Minion	Shadow (This creature can block or be blocked by only creatures with shadow.)|Whenever Dauthi Mindripper attacks and isn't blocked, you may sacrifice it. If you do, defending player discards three cards.	2	1
Dauthi Slayer	{B}{B}		Creature	Dauthi,Soldier	Shadow (This creature can block or be blocked by only creatures with shadow.)|Dauthi Slayer attacks each turn if able.	2	2
Deadshot	{3}{R}		Sorcery		Tap target creature. It deals damage equal to its power to another target creature.		
Death Pits of Rath	{3}{B}{B}		Enchantment		Whenever a creature is dealt damage, destroy it. It can't be regenerated.		
Diabolic Edict	{1}{B}		Instant		Target player sacrifices a creature.		
Dirtcowl Wurm	{4}{G}		Creature	Wurm	Whenever an opponent plays a land, put a +1/+1 counter on Dirtcowl Wurm.	3	4
Disenchant	{1}{W}		Instant		Destroy target artifact or enchantment.		
Dismiss	{2}{U}{U}		Instant		Counter target spell. |Draw a card.		
Disturbed Burial	{1}{B}		Sorcery		Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)|Return target creature card from your graveyard to your hand.		
Dracoplasm	{U}{R}		Creature	Shapeshifter	Flying|As Dracoplasm enters the battlefield, sacrifice any number of creatures. Dracoplasm's power becomes the total power of those creatures and its toughness becomes their total toughness.|{R}: Dracoplasm gets +1/+0 until end of turn.	0	0
Dread of Night	{B}		Enchantment		White creatures get -1/-1.		
Dream Cache	{2}{U}		Sorcery		Draw three cards, then put two cards from your hand both on top of your library or both on the bottom of your library.		
Dregs of Sorrow	{X}{4}{B}		Sorcery		Destroy X target nonblack creatures. Draw X cards.		
Duplicity	{3}{U}{U}		Enchantment		When Duplicity enters the battlefield, exile the top five cards of your library face down.|At the beginning of your upkeep, you may exile all cards from your hand face down. If you do, put all other cards you own exiled with Duplicity into your hand.|At the beginning of your end step, discard a card.|When you lose control of Duplicity, put all cards exiled with Duplicity into their owner's graveyard.		
Earthcraft	{1}{G}		Enchantment		Tap an untapped creature you control: Untap target basic land.		
Echo Chamber	{4}		Artifact		{4}, {T}: An opponent chooses target creature he or she controls. Put a token that's a copy of that creature onto the battlefield. That token gains haste until end of turn. Exile the token at the beginning of the next end step. Activate this ability only any time you could cast a sorcery.		
Eladamri, Lord of Leaves	{G}{G}	Legendary	Creature	Elf,Warrior	Other Elf creatures have forestwalk.|Other Elves have shroud. (They can't be the targets of spells or abilities.)	2	2
Eladamri's Vineyard	{G}		Enchantment		At the beginning of each player's precombat main phase, add {G}{G} to that player's mana pool.		
Elite Javelineer	{2}{W}		Creature	Human,Soldier	Whenever Elite Javelineer blocks, it deals 1 damage to target attacking creature.	2	2
Elven Warhounds	{3}{G}		Creature	Hound	Whenever Elven Warhounds becomes blocked by a creature, put that creature on top of its owner's library.	2	2
Elvish Fury	{G}		Instant		Buyback {4} (You may pay an additional {4} as you cast this spell. If you do, put this card into your hand as it resolves.)|Target creature gets +2/+2 until end of turn.		
Emerald Medallion	{2}		Artifact		Green spells you cast cost {1} less to cast.		
Emmessi Tome	{4}		Artifact		{5}, {T}: Draw two cards, then discard a card.		
Endless Scream	{X}{B}		Enchantment	Aura	Enchant creature|Endless Scream enters the battlefield with X scream counters on it.|Enchanted creature gets +1/+0 for each scream counter on Endless Scream.		
Energizer	{4}		Artifact,Creature	Juggernaut	{2}, {T}: Put a +1/+1 counter on Energizer.	2	2
Enfeeblement	{B}{B}		Enchantment	Aura	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)|Enchanted creature gets -2/-2.		
Enraging Licid	{1}{R}		Creature	Licid	{R}, {T}: Enraging Licid loses this ability and becomes an Aura enchantment with enchant creature. Attach it to target creature. You may pay {R} to end this effect.|Enchanted creature has haste.	1	1
Ertai's Meddling	{X}{U}		Instant		X can't be 0.|Target spell's controller exiles it with X delay counters on it.|At the beginning of each of that player's upkeeps, if that card is exiled, remove a delay counter from it. If the card has no delay counters on it, he or she puts it onto the stack as a copy of the original spell.		
Escaped Shapeshifter	{3}{U}{U}		Creature	Shapeshifter	As long as an opponent controls a creature with flying not named Escaped Shapeshifter, Escaped Shapeshifter has flying. The same is true for first strike, trample, and protection from any color.	3	4
Essence Bottle	{2}		Artifact		{3}, {T}: Put an elixir counter on Essence Bottle.|{T}, Remove all elixir counters from Essence Bottle: You gain 2 life for each elixir counter removed this way.		
Evincar's Justice	{2}{B}{B}		Sorcery		Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)|Evincar's Justice deals 2 damage to each creature and each player.		
Excavator	{2}		Artifact		{T}, Sacrifice a basic land: Target creature gains landwalk of each of the land types of the sacrificed land until end of turn.		
Extinction	{4}{B}		Sorcery		Destroy all creatures of the creature type of your choice.		
Fevered Convulsions	{B}{B}		Enchantment		{2}{B}{B}: Put a -1/-1 counter on target creature.		
Field of Souls	{2}{W}{W}		Enchantment		Whenever a nontoken creature is put into your graveyard from the battlefield, put a 1/1 white Spirit creature token with flying onto the battlefield.		
Fighting Drake	{2}{U}{U}		Creature	Drake	Flying	2	4
Firefly	{3}{R}		Creature	Insect	Flying|{R}: Firefly gets +1/+0 until end of turn.	1	1
Fireslinger	{1}{R}		Creature	Human,Wizard	{T}: Fireslinger deals 1 damage to target creature or player and 1 damage to you.	1	1
Flailing Drake	{3}{G}		Creature	Drake	Flying|Whenever Flailing Drake blocks or becomes blocked by a creature, that creature gets +1/+1 until end of turn.	2	3
Flickering Ward	{W}		Enchantment	Aura	Enchant creature|As Flickering Ward enters the battlefield, choose a color.|Enchanted creature has protection from the chosen color. This effect doesn't remove Flickering Ward.|{W}: Return Flickering Ward to its owner's hand.		
Flowstone Giant	{2}{R}{R}		Creature	Giant	{R}: Flowstone Giant gets +2/-2 until end of turn.	3	3
Flowstone Salamander	{3}{R}{R}		Creature	Salamander	{R}: Flowstone Salamander deals 1 damage to target creature blocking it.	3	4
Flowstone Sculpture	{6}		Artifact,Creature	Shapeshifter	{2}, Discard a card: Put a +1/+1 counter on Flowstone Sculpture or Flowstone Sculpture gains flying, first strike, or trample. (This effect lasts indefinitely.)	4	4
Flowstone Wyvern	{3}{R}{R}		Creature	Drake	Flying|{R}: Flowstone Wyvern gets +2/-2 until end of turn.	3	3
Fool's Tome	{4}		Artifact		{2}, {T}: Draw a card. Activate this ability only if you have no cards in hand.		
Forest		Basic	Land	Forest	G		
Frog Tongue	{G}		Enchantment	Aura	Enchant creature|When Frog Tongue enters the battlefield, draw a card.|Enchanted creature has reach. (It can block creatures with flying.)		
Fugitive Druid	{3}{G}		Creature	Human,Druid	Whenever Fugitive Druid becomes the target of an Aura spell, you draw a card.	3	2
Furnace of Rath	{1}{R}{R}{R}		Enchantment		If a source would deal damage to a creature or player, it deals double that damage to that creature or player instead.		
Fylamarid	{1}{U}{U}		Creature	Squid,Beast	Flying|Fylamarid can't be blocked by blue creatures.|{U}: Target creature becomes blue until end of turn.	1	3
Gallantry	{1}{W}		Instant		Target blocking creature gets +4/+4 until end of turn.||Draw a card.		
Gaseous Form	{2}{U}		Enchantment	Aura	Enchant creature|Prevent all combat damage that would be dealt to and dealt by enchanted creature.		
Gerrard's Battle Cry	{W}		Enchantment		{2}{W}: Creatures you control get +1/+1 until end of turn.		
Ghost Town			Land		{T}: Add {1} to your mana pool.|{0}: Return Ghost Town to its owner's hand. Activate this ability only if it's not your turn.		
Giant Crab	{4}{U}		Creature	Crab	{U}: Giant Crab gains shroud until end of turn. (It can't be the target of spells or abilities.)	3	3
Giant Strength	{R}{R}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2.		
Goblin Bombardment	{1}{R}		Enchantment		Sacrifice a creature: Goblin Bombardment deals 1 damage to target creature or player.		
Gravedigger	{3}{B}		Creature	Zombie	When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.	2	2
Grindstone	{1}		Artifact		{3}, {T}: Target player puts the top two cards of his or her library into his or her graveyard. If both cards share a color, repeat this process.		
Hand to Hand	{2}{R}		Enchantment		During combat, players can't cast instant spells or activate abilities that aren't mana abilities.		
Hanna's Custody	{2}{W}		Enchantment		All artifacts have shroud. (They can't be the targets of spells or abilities.)		
Harrow	{2}{G}		Instant		As an additional cost to cast Harrow, sacrifice a land.|Search your library for up to two basic land cards and put them onto the battlefield. Then shuffle your library.		
Havoc	{1}{R}		Enchantment		Whenever an opponent casts a white spell, he or she loses 2 life.		
Heart Sliver	{1}{R}		Creature	Sliver	All Sliver creatures have haste.	1	1
Heartwood Dryad	{1}{G}		Creature	Dryad	Heartwood Dryad can block creatures with shadow as though Heartwood Dryad had shadow.	2	1
Heartwood Giant	{3}{G}{G}		Creature	Giant	{T}, Sacrifice a Forest: Heartwood Giant deals 2 damage to target player.	4	4
Heartwood Treefolk	{2}{G}{G}		Creature	Treefolk	Forestwalk	3	4
Helm of Possession	{4}		Artifact		You may choose not to untap Helm of Possession during your untap step.|{2}, {T}, Sacrifice a creature: Gain control of target creature for as long as you control Helm of Possession and Helm of Possession remains tapped.		
Hero's Resolve	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+5.		
Horned Sliver	{2}{G}		Creature	Sliver	All Sliver creatures have trample.	2	2
Horned Turtle	{2}{U}		Creature	Turtle		1	4
Humility	{2}{W}{W}		Enchantment		All creatures lose all abilities and are 1/1.		
Imps' Taunt	{1}{B}		Instant		Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)|Target creature attacks this turn if able.		
Insight	{2}{U}		Enchantment		Whenever an opponent casts a green spell, you draw a card.		
Interdict	{1}{U}		Instant		Counter target activated ability from an artifact, creature, enchantment, or land. That permanent's activated abilities can't be activated this turn. (Mana abilities can't be targeted.)|Draw a card.		
Intuition	{2}{U}		Instant		Search your library for three cards and reveal them. Target opponent chooses one. Put that card into your hand and the rest into your graveyard. Then shuffle your library.		
Invulnerability	{1}{W}		Instant		Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)|The next time a source of your choice would deal damage to you this turn, prevent that damage.		
Island		Basic	Land	Island	U		
Jackal Pup	{R}		Creature	Hound	Whenever Jackal Pup is dealt damage, it deals that much damage to you.	2	1
Jet Medallion	{2}		Artifact		Black spells you cast cost {1} less to cast.		
Jinxed Idol	{2}		Artifact		At the beginning of your upkeep, Jinxed Idol deals 2 damage to you.|Sacrifice a creature: Target opponent gains control of Jinxed Idol.		
Kezzerdrix	{2}{B}{B}		Creature	Rabbit,Beast	First strike|At the beginning of your upkeep, if your opponents control no creatures, Kezzerdrix deals 4 damage to you.	4	4
Kindle	{1}{R}		Instant		Kindle deals X damage to target creature or player, where X is 2 plus the number of cards named Kindle in all graveyards.		
Knight Of Dawn (Knight of Dawn)	{1}{W}{W}		Creature	Human,Knight	First strike|{W}{W}: Knight of Dawn gains protection from the color of your choice until end of turn.	2	2
Knight of Dusk	{1}{B}{B}		Creature	Human,Knight	{B}{B}: Destroy target creature blocking Knight of Dusk.	2	2
Krakilin	{X}{G}{G}		Creature	Beast	Krakilin enters the battlefield with X +1/+1 counters on it.|{1}{G}: Regenerate Krakilin.	0	0
Leeching Licid	{1}{B}		Creature	Licid	{B}, {T}: Leeching Licid loses this ability and becomes an Aura enchantment with enchant creature. Attach it to target creature. You may pay {B} to end this effect.|At the beginning of the upkeep of enchanted creature's controller, Leeching Licid deals 1 damage to that player.	1	1
Legacy's Allure	{U}{U}		Enchantment		At the beginning of your upkeep, you may put a treasure counter on Legacy's Allure.|Sacrifice Legacy's Allure: Gain control of target creature with power less than or equal to the number of treasure counters on Legacy's Allure. (This effect lasts indefinitely.)		
Legerdemain	{2}{U}{U}		Sorcery		Exchange control of target artifact or creature and another target permanent that shares one of those types with it. (This effect lasts indefinitely.)		
Light of Day	{3}{W}		Enchantment		Black creatures can't attack or block.		
Lightning Blast	{3}{R}		Instant		Lightning Blast deals 4 damage to target creature or player.		
Lightning Elemental	{3}{R}		Creature	Elemental	Haste (This creature can attack and {T} as soon as it comes under your control.)	4	1
Living Death	{3}{B}{B}		Sorcery		Each player exiles all creature cards from his or her graveyard, then sacrifices all creatures he or she controls, then puts all cards he or she exiled this way onto the battlefield.		
Lobotomy	{2}{U}{B}		Sorcery		Target player reveals his or her hand, then you choose a card other than a basic land card from it. Search that player's graveyard, hand, and library for all cards with the same name as the chosen card and exile them. Then that player shuffles his or her library.		
Lotus Petal	{0}		Artifact		{T}, Sacrifice Lotus Petal: Add one mana of any color to your mana pool.		
Lowland Giant	{2}{R}{R}		Creature	Giant		4	3
Maddening Imp	{2}{B}		Creature	Imp	Flying|{T}: Non-Wall creatures the active player controls attack this turn if able. At the beginning of the next end step, destroy each of those creatures that didn't attack this turn. Activate this ability only during an opponent's turn and only before combat.	1	1
Magmasaur	{3}{R}{R}		Creature	Elemental,Lizard	Magmasaur enters the battlefield with five +1/+1 counters on it.|At the beginning of your upkeep, you may remove a +1/+1 counter from Magmasaur. If you don't, sacrifice Magmasaur and it deals damage equal to the number of +1/+1 counters on it to each creature without flying and each player.	0	0
Magnetic Web	{2}		Artifact		If a creature with a magnet counter on it attacks, all creatures with magnet counters on them attack if able.|Whenever a creature with a magnet counter on it attacks, all creatures with magnet counters on them block that creature this turn if able.|{1}, {T}: Put a magnet counter on target creature.		
Mana Severance	{1}{U}		Sorcery		Search your library for any number of land cards and exile them. Then shuffle your library.		
Manakin	{2}		Artifact,Creature	Construct	{T}: Add {1} to your mana pool.	1	1
Manta Riders	{U}		Creature	Merfolk	{U}: Manta Riders gains flying until end of turn.	1	1
Marble Titan	{3}{W}		Creature	Giant	Creatures with power 3 or greater don't untap during their controllers' untap steps.	3	3
Marsh Lurker	{3}{B}		Creature	Beast	Sacrifice a Swamp: Marsh Lurker gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)	3	2
Master Decoy	{1}{W}		Creature	Human,Soldier	{W}, {T}: Tap target creature.	1	2
Mawcor	{3}{U}{U}		Creature	Beast	Flying||{T}: Mawcor deals 1 damage to target creature or player.	3	3
Maze of Shadows			Land		{T}: Add {1} to your mana pool.||{T}: Untap target attacking creature with shadow. Prevent all combat damage that would be dealt to and dealt by that creature this turn.		
Meditate	{2}{U}		Instant		Draw four cards. You skip your next turn.		
Metallic Sliver	{1}		Artifact,Creature	Sliver	Metallic Sliver counts as a Sliver.	1	1
Mindwhip Sliver	{2}{B}		Creature	Sliver	All Slivers have '{2}, Sacrifice this permanent: Target player discards a card at random. Activate this ability only any time you could cast a sorcery.'	2	2
Minion of the Wastes	{3}{B}{B}{B}		Creature	Minion	Trample|As Minion of the Wastes enters the battlefield, pay any amount of life.|Minion of the Wastes's power and toughness are each equal to the life paid as it entered the battlefield.	*	*
Mirri's Guile	{G}		Enchantment		At the beginning of your upkeep, you may look at the top three cards of your library, then put them back in any order.		
Mnemonic Sliver	{2}{U}		Creature	Sliver	All Slivers have '{2}, Sacrifice this permanent: Draw a card.'	2	2
Mogg Cannon	{2}		Artifact		{T}: Target creature you control gets +1/+0 and gains flying until end of turn. Destroy that creature at the beginning of the next end step.		
Mogg Conscripts	{R}		Creature	Goblin	Mogg Conscripts can't attack unless you've cast a creature spell this turn.	2	2
Mogg Fanatic	{R}		Creature	Goblin	Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player.	1	1
Mogg Hollows			Land		{T}: Add {1} to your mana pool.|{T}: Add {R} or {G} to your mana pool. Mogg Hollows doesn't untap during your next untap step.		
Mogg Raider	{R}		Creature	Goblin	Sacrifice a Goblin: Target creature gets +1/+1 until end of turn.	1	1
Mogg Squad	{1}{R}		Creature	Goblin	Mogg Squad gets -1/-1 for each other creature on the battlefield.	3	3
Mongrel Pack	{3}{G}		Creature	Hound	When Mongrel Pack dies during combat, put four 1/1 green Hound creature tokens onto the battlefield.	4	1
Mountain		Basic	Land	Mountain	R		
Mounted Archers	{3}{W}		Creature	Human,Soldier,Archer	Reach (This creature can block creatures with flying.)|{W}: Mounted Archers can block an additional creature this turn.	2	3
Muscle Sliver	{1}{G}		Creature	Sliver	All Sliver creatures get +1/+1.	1	1
Natural Spring	{3}{G}{G}		Sorcery		Target player gains 8 life.		
Nature's Revolt	{3}{G}{G}		Enchantment		All lands are 2/2 creatures that are still lands.		
Needle Storm	{2}{G}		Sorcery		Needle Storm deals 4 damage to each creature with flying.		
No Quarter	{3}{R}		Enchantment		Whenever a creature becomes blocked by a creature with lesser power, destroy the blocking creature.||Whenever a creature blocks a creature with lesser power, destroy the attacking creature.		
Nurturing Licid	{1}{G}		Creature	Licid	{G}, {T}: Nurturing Licid loses this ability and becomes an Aura enchantment with enchant creature. Attach it to target creature. You may pay {G} to end this effect.|{G}: Regenerate enchanted creature.	1	1
Opportunist	{2}{R}		Creature	Human,Soldier	{T}: Opportunist deals 1 damage to target creature that was dealt damage this turn.	2	2
Oracle en-Vec	{1}{W}		Creature	Human,Wizard	{T}: Target opponent chooses any number of creatures he or she controls. During that player's next turn, the chosen creatures attack if able, and other creatures can't attack. At the beginning of that turn's end step, destroy each of the chosen creatures that didn't attack. Activate this ability only during your turn.	1	1
Orim, Samite Healer	{1}{W}{W}	Legendary	Creature	Human,Cleric	{T}: Prevent the next 3 damage that would be dealt to target creature or player this turn.	1	3
Orim's Prayer	{1}{W}{W}		Enchantment		Whenever one or more creatures attack you, you gain 1 life for each attacking creature.		
Overrun	{2}{G}{G}{G}		Sorcery		Creatures you control get +3/+3 and gain trample until end of turn.		
Pacifism	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature can't attack or block.		
Pallimud	{2}{R}		Creature	Beast	As Pallimud enters the battlefield, choose an opponent.|Pallimud's power is equal to the number of tapped lands the chosen player controls.	*	3
Patchwork Gnomes	{3}		Artifact,Creature	Gnome	Discard a card: Regenerate Patchwork Gnomes.	2	1
Pearl Medallion	{2}		Artifact		White spells you cast cost {1} less to cast.		
Pegasus Refuge	{3}{W}		Enchantment		{2}, Discard a card: Put a 1/1 white Pegasus creature token with flying onto the battlefield.		
Perish	{2}{B}		Sorcery		Destroy all green creatures. They can't be regenerated.		
Phyrexian Grimoire	{3}		Artifact		{4}, {T}: Target opponent chooses one of the top two cards of your graveyard. Exile that card and put the other one into your hand.		
Phyrexian Hulk	{6}		Artifact,Creature	Golem		5	4
Phyrexian Splicer	{2}		Artifact		{2}, {T}: Choose one - flying; first strike; shadow; or trample. Target creature with that ability loses it until end of turn and another target creature gains it until end of turn.		
Pincher Beetles	{2}{G}		Creature	Insect	Shroud (This creature can't be the target of spells or abilities.)	3	1
Pine Barrens			Land		Pine Barrens enters the battlefield tapped.|{T}: Add {1} to your mana pool.|{T}: Add {B} or {G} to your mana pool. Pine Barrens deals 1 damage to you.		
Pit Imp	{B}		Creature	Imp	Flying|{B}: Pit Imp gets +1/+0 until end of turn. Activate this ability no more than twice each turn.	0	1
Plains		Basic	Land	Plains	W		
Power Sink	{X}{U}		Instant		Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands with mana abilities he or she controls and empties his or her mana pool.		
Precognition	{4}{U}		Enchantment		At the beginning of your upkeep, you may look at the top card of target opponent's library. If you do, you may put that card on the bottom of that player's library.		
Propaganda	{2}{U}		Enchantment		Creatures can't attack you unless their controller pays {2} for each creature he or she controls that's attacking you.		
