Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Shriekmaw	{4}{B}		Creature	Elemental	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|When Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature.|Evoke {1}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)	3	2
Slave of Bolas	{3}{U/R}{B}		Sorcery		Gain control of target creature. Untap that creature. It gains haste until end of turn. Sacrifice it at the beginning of the next end step.		
Slavering Nulls	{1}{R}		Creature	Goblin,Zombie	Whenever Slavering Nulls deals combat damage to a player, if you control a Swamp, you may have that player discard a card.	2	1
Spite // Malice (Spite)	{3}{U}		Instant		Counter target noncreature spell.|		
Spitemare	{2}{R/W}{R/W}		Creature	Elemental	Whenever Spitemare is dealt damage, it deals that much damage to target creature or player.	3	3
Steamcore Weird	{3}{U}		Creature	Weird	When Steamcore Weird enters the battlefield, if {R} was spent to cast Steamcore Weird, it deals 2 damage to target creature or player.	1	3
Pain // Suffering (Suffering)	{3}{R}		Sorcery		Destroy target land.		
Surveilling Sprite	{1}{U}		Creature	Faerie,Rogue	Flying|When Surveilling Sprite dies, you may draw a card.	1	1
Swamp		Basic	Land	Swamp	B		
Sylvan Bounty	{5}{G}		Instant		Target player gains 8 life.|Basic landcycling {1}{G} ({1}{G}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.)		
Sylvan Ranger	{1}{G}		Creature	Elf,Scout	When Sylvan Ranger enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.	1	1
Terramorphic Expanse			Land		{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.		
Titanic Ultimatum	{R}{R}{G}{G}{G}{W}{W}		Sorcery		Until end of turn, creatures you control get +5/+5 and gain first strike, lifelink, and trample.		
Undermine	{U}{U}{B}		Instant		Counter target spell. Its controller loses 3 life.		
Vapor Snag	{U}		Instant		Return target creature to its owner's hand. Its controller loses 1 life.		
Vitu-Ghazi, the City-Tree			Land		{T}: Add {1} to your mana pool.|{2}{G}{W}, {T}: Put a 1/1 green Saproling creature token onto the battlefield.		
Wild Nacatl	{G}		Creature	Cat,Warrior	Wild Nacatl gets +1/+1 as long as you control a Mountain.|Wild Nacatl gets +1/+1 as long as you control a Plains.	1	1
Woolly Thoctar	{R}{G}{W}		Creature	Beast		5	4
