Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Blightspeaker	{1}{B}		Creature	Human,Rebel,Cleric	{T}: Target player loses 1 life.|{4}, {T}: Search your library for a Rebel permanent card with converted mana cost 3 or less and put it onto the battlefield. Then shuffle your library.	1	1
Blood Knight	{R}{R}		Creature	Human,Knight	First strike, protection from white	2	2
Body Double	{4}{U}		Creature	Shapeshifter	You may have Body Double enter the battlefield as a copy of any creature card in a graveyard.	0	0
Bog Serpent	{5}{B}		Creature	Serpent	Bog Serpent can't attack unless defending player controls a Swamp.|When you control no Swamps, sacrifice Bog Serpent.	5	5
Boom // Bust (Boom)	{1}{R}		Sorcery		Destroy target land you control and target land you don't control.|		
Braids, Conjurer Adept	{2}{U}{U}	Legendary	Creature	Human,Wizard	At the beginning of each player's upkeep, that player may put an artifact, creature, or land card from his or her hand onto the battlefield.	2	2
Brain Gorgers	{3}{B}		Creature	Zombie	When you cast Brain Gorgers, any player may sacrifice a creature. If a player does, counter Brain Gorgers.|Madness {1}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)	4	2
Brute Force	{R}		Instant		Target creature gets +3/+3 until end of turn.		
Boom // Bust (Bust)	{5}{R}		Sorcery		Destroy all lands.		
Calciderm	{2}{W}{W}		Creature	Beast	Shroud (This permanent can't be the target of spells or abilities.)|Vanishing 4 (This permanent enters the battlefield with four time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)	5	5
Cautery Sliver	{R}{W}		Creature	Sliver	All Slivers have '{1}, Sacrifice this permanent: This permanent deals 1 damage to target creature or player.'|All Slivers have '{1}, Sacrifice this permanent: Prevent the next 1 damage that would be dealt to target Sliver creature or player this turn.'	2	2
Chronozoa	{3}{U}		Creature	Illusion	Flying|Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Chronozoa dies, if it had no time counters on it, put two tokens that are copies of it onto the battlefield.	3	3
Circle of Affliction	{1}{B}		Enchantment		As Circle of Affliction enters the battlefield, choose a color.|Whenever a source of the chosen color deals damage to you, you may pay {1}. If you do, target player loses 1 life and you gain 1 life.		
Citanul Woodreaders	{2}{G}		Creature	Human,Druid	Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)|When Citanul Woodreaders enters the battlefield, if it was kicked, draw two cards.	1	4
Cradle to Grave	{1}{B}		Instant		Destroy target nonblack creature that entered the battlefield this turn.		
Crovax, Ascendant Hero	{4}{W}{W}	Legendary	Creature	Human	Other white creatures get +1/+1.|Nonwhite creatures get -1/-1.|Pay 2 life: Return Crovax, Ascendant Hero to its owner's hand.	4	4
Damnation	{2}{B}{B}		Sorcery		Destroy all creatures. They can't be regenerated.		
Darkheart Sliver	{B}{G}		Creature	Sliver	All Slivers have 'Sacrifice this permanent: You gain 3 life.'	2	2
Dash Hopes	{B}{B}		Instant		When you cast Dash Hopes, any player may pay 5 life. If a player does, counter Dash Hopes.|Counter target spell.		
Dawn Charm	{1}{W}		Instant		Choose one - Prevent all combat damage that would be dealt this turn; or regenerate target creature; or counter target spell that targets you.		
Dead // Gone (Dead)	{R}		Instant		Dead deals 2 damage to target creature.|		
Deadly Grub	{2}{B}		Creature	Insect	Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Deadly Grub dies, if it had no time counters on it, put a 6/1 green Insect creature token with shroud onto the battlefield. (It can't be the target of spells or abilities.)	3	1
Deadwood Treefolk	{5}{G}		Creature	Treefolk	Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Deadwood Treefolk enters the battlefield or leaves the battlefield, return another target creature card from your graveyard to your hand.	3	6
Detritivore	{2}{R}{R}		Creature	Lhurgoyf	Detritivore's power and toughness are each equal to the number of nonbasic land cards in your opponents' graveyards.|Suspend X-{X}{3}{R}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{3}{R} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|Whenever a time counter is removed from Detritivore while it's exiled, destroy target nonbasic land.	*	*
Dichotomancy	{7}{U}{U}		Sorcery		For each tapped nonland permanent target opponent controls, search that player's library for a card with the same name as that permanent and put it onto the battlefield under your control. Then that player shuffles his or her library.|Suspend 3-{1}{U}{U} (Rather than cast this card from your hand, you may pay {1}{U}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Dismal Failure	{2}{U}{U}		Instant		Counter target spell. Its controller discards a card.		
Dormant Sliver	{2}{G}{U}		Creature	Sliver	All Sliver creatures have defender.|All Slivers have 'When this permanent enters the battlefield, draw a card.'	2	2
Dreamscape Artist	{1}{U}		Creature	Human,Spellshaper	{2}{U}, {T}, Discard a card, Sacrifice a land: Search your library for up to two basic land cards and put them onto the battlefield. Then shuffle your library.	1	1
Dunerider Outlaw	{B}{B}		Creature	Human,Rebel,Rogue	Protection from green|At the beginning of each end step, if Dunerider Outlaw dealt damage to an opponent this turn, put a +1/+1 counter on it.	1	1
Dust Corona	{R}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+0 and can't be blocked by creatures with flying.		
Dust Elemental	{2}{W}{W}		Creature	Elemental	Flash (You may cast this spell any time you could cast an instant.)|Flying; fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|When Dust Elemental enters the battlefield, return three creatures you control to their owner's hand.	6	6
Enslave	{4}{B}{B}		Enchantment	Aura	Enchant creature|You control enchanted creature.|At the beginning of your upkeep, enchanted creature deals 1 damage to its owner.		
Erratic Mutation	{2}{U}		Instant		Choose target creature. Reveal cards from the top of your library until you reveal a nonland card. That creature gets +X/-X until end of turn, where X is that card's converted mana cost. Put all cards revealed this way on the bottom of your library in any order.		
Essence Warden	{G}		Creature	Elf,Shaman	Whenever another creature enters the battlefield, you gain 1 life.	1	1
Evolution Charm	{1}{G}		Instant		Choose one - Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library; or return target creature card from your graveyard to your hand; or target creature gains flying until end of turn.		
Extirpate	{B}		Instant		Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)|Choose target card in a graveyard other than a basic land card. Search its owner's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles his or her library.		
Fa'adiyah Seer	{1}{G}		Creature	Human,Shaman	{T}: Draw a card and reveal it. If it isn't a land card, discard it.	1	1
Fatal Frenzy	{2}{R}		Instant		Until end of turn, target creature you control gains trample and gets +X/+0, where X is its power. Sacrifice it at the beginning of the next end step.		
Firefright Mage	{R}		Creature	Goblin,Spellshaper	{1}{R}, {T}, Discard a card: Target creature can't be blocked this turn except by artifact creatures and/or red creatures.	1	1
Frenetic Sliver	{1}{U}{R}		Creature	Sliver	All Slivers have '{0}: If this permanent is on the battlefield, flip a coin. If you win the flip, exile this permanent and return it to the battlefield under its owner's control at the beginning of the next end step. If you lose the flip, sacrifice it.'	2	2
Frozen Æther	{3}{U}		Enchantment		Artifacts, creatures, and lands your opponents control enter the battlefield tapped.		
Fungal Behemoth	{3}{G}		Creature	Fungus	Fungal Behemoth's power and toughness are each equal to the number of +1/+1 counters on creatures you control.|Suspend X-{X}{G}{G}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{G}{G} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|Whenever a time counter is removed from Fungal Behemoth while it's exiled, you may put a +1/+1 counter on target creature.	*	*
Fury Charm	{1}{R}		Instant		Choose one - Destroy target artifact; or target creature gets +1/+1 and gains trample until end of turn; or remove two time counters from target permanent or suspended card.		
Gaea's Anthem	{1}{G}{G}		Enchantment		Creatures you control get +1/+1.		
Ghost Tactician	{4}{W}		Creature	Spirit,Spellshaper	{W}, {T}, Discard a card: Creatures you control get +1/+0 until end of turn.	2	5
Giant Dustwasp	{3}{G}{G}		Creature	Insect	Flying|Suspend 4-{1}{G} (Rather than cast this card from your hand, you may pay {1}{G} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)	3	3
Dead // Gone (Gone)	{2}{R}		Instant		Return target creature you don't control to its owner's hand.		
Gossamer Phantasm	{1}{U}		Creature	Illusion	Flying|When Gossamer Phantasm becomes the target of a spell or ability, sacrifice it.	2	1
Groundbreaker	{G}{G}{G}		Creature	Elemental	Trample, haste|At the beginning of the end step, sacrifice Groundbreaker.	6	1
Hammerheim Deadeye	{3}{R}		Creature	Giant,Warrior	Echo {5}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Hammerheim Deadeye enters the battlefield, destroy target creature with flying.	3	3
Harmonize	{2}{G}{G}		Sorcery		Draw three cards.		
Healing Leaves	{G}		Instant		Choose one - Target player gains 3 life; or prevent the next 3 damage that would be dealt to target creature or player this turn.		
Hedge Troll	{2}{G}		Creature	Troll,Cleric	Hedge Troll gets +1/+1 as long as you control a Plains.|{W}: Regenerate Hedge Troll.	2	2
Heroes Remembered	{6}{W}{W}{W}		Sorcery		You gain 20 life.|Suspend 10-{W} (Rather than cast this card from your hand, you may pay {W} and exile it with ten time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Hunting Wilds	{3}{G}		Sorcery		Kicker {3}{G} (You may pay an additional {3}{G} as you cast this spell.)|Search your library for up to two Forest cards and put them onto the battlefield tapped. Then shuffle your library.|If Hunting Wilds was kicked, untap all Forests put onto the battlefield this way. They become 3/3 green creatures with haste that are still lands.		
Imp's Mischief	{1}{B}		Instant		Change the target of target spell with a single target. You lose life equal to that spell's converted mana cost.		
Intet, the Dreamer	{3}{U}{R}{G}	Legendary	Creature	Dragon	Flying|Whenever Intet, the Dreamer deals combat damage to a player, you may pay {2}{U}. If you do, exile the top card of your library face down. You may look at that card for as long as it remains exiled. You may play that card without paying its mana cost for as long as Intet remains on the battlefield.	6	6
Jedit Ojanen of Efrava	{3}{G}{G}{G}	Legendary	Creature	Cat,Warrior	Forestwalk|Whenever Jedit Ojanen of Efrava attacks or blocks, put a 2/2 green Cat Warrior creature token with forestwalk onto the battlefield.	5	5
Jodah's Avenger	{5}{U}		Creature	Shapeshifter	{0}: Until end of turn, Jodah's Avenger gets -1/-1 and gains your choice of double strike, protection from red, vigilance, or shadow. (A creature with shadow can block or be blocked by only creatures with shadow.)	4	4
Kavu Predator	{1}{G}		Creature	Kavu	Trample|Whenever an opponent gains life, put that many +1/+1 counters on Kavu Predator.	2	2
Keen Sense	{G}		Enchantment	Aura	Enchant creature|Whenever enchanted creature deals damage to an opponent, you may draw a card.		
Keldon Marauders	{1}{R}		Creature	Human,Warrior	Vanishing 2 (This permanent enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Keldon Marauders enters the battlefield or leaves the battlefield, it deals 1 damage to target player.	3	3
Kor Dirge	{2}{B}		Instant		All damage that would be dealt this turn to target creature you control by a source of your choice is dealt to another target creature instead.		
Lavacore Elemental	{2}{R}		Creature	Elemental	Vanishing 1 (This permanent enters the battlefield with a time counter on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|Whenever a creature you control deals combat damage to a player, put a time counter on Lavacore Elemental.	5	3
Life and Limb	{3}{G}		Enchantment		All Forests and all Saprolings are 1/1 green Saproling creatures and Forest lands in addition to their other types.		
Magus of the Arena	{4}{R}{R}		Creature	Human,Wizard	{3}, {T}: Tap target creature you control and target creature of an opponent's choice he or she controls. Those creatures fight each other. (Each deals damage equal to its power to the other.)	5	5
Magus of the Bazaar	{1}{U}		Creature	Human,Wizard	{T}: Draw two cards, then discard three cards.	0	1
Magus of the Coffers	{4}{B}		Creature	Human,Wizard	{2}, {T}: Add {B} to your mana pool for each Swamp you control.	4	4
Magus of the Library	{G}{G}		Creature	Human,Wizard	{T}: Add {1} to your mana pool.|{T}: Draw a card. Activate this ability only if you have exactly seven cards in hand.	1	1
Magus of the Tabernacle	{3}{W}		Creature	Human,Wizard	All creatures have 'At the beginning of your upkeep, sacrifice this creature unless you pay {1}.'	2	6
Malach of the Dawn	{2}{W}{W}		Creature	Angel	Flying|{W}{W}{W}: Regenerate Malach of the Dawn.	2	4
Mana Tithe	{W}		Instant		Counter target spell unless its controller pays {1}.		
Mantle of Leadership	{1}{W}		Enchantment	Aura	Flash (You may cast this spell any time you could cast an instant.)|Enchant creature|Whenever a creature enters the battlefield, enchanted creature gets +2/+2 until end of turn.		
Melancholy	{2}{B}		Enchantment	Aura	Enchant creature|When Melancholy enters the battlefield, tap enchanted creature.|Enchanted creature doesn't untap during its controller's untap step.|At the beginning of your upkeep, sacrifice Melancholy unless you pay {B}.		
Merfolk Thaumaturgist	{2}{U}		Creature	Merfolk,Wizard	{T}: Switch target creature's power and toughness until end of turn.	1	2
Mesa Enchantress	{1}{W}{W}		Creature	Human,Druid	Whenever you cast an enchantment spell, you may draw a card.	0	2
Midnight Charm	{B}		Instant		Choose one - Midnight Charm deals 1 damage to target creature and you gain 1 life; or target creature gains first strike until end of turn; or tap target creature.		
Mire Boa	{1}{G}		Creature	Snake	Swampwalk|{G}: Regenerate Mire Boa.	2	1
Mirri the Cursed	{2}{B}{B}	Legendary	Creature	Vampire,Cat	Flying, first strike, haste|Whenever Mirri the Cursed deals combat damage to a creature, put a +1/+1 counter on Mirri the Cursed.	3	2
Molten Firebird	{4}{R}		Creature	Phoenix	Flying|When Molten Firebird dies, return it to the battlefield under its owner's control at the beginning of the next end step and you skip your next draw step.|{4}{R}: Exile Molten Firebird.	2	2
Muck Drubb	{3}{B}{B}		Creature	Beast	Flash (You may cast this spell any time you could cast an instant.)|When Muck Drubb enters the battlefield, change the target of target spell that targets only a single creature to Muck Drubb.|Madness {2}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)	3	3
Mycologist	{1}{W}		Creature	Human,Druid	At the beginning of your upkeep, put a spore counter on Mycologist.|Remove three spore counters from Mycologist: Put a 1/1 green Saproling creature token onto the battlefield.|Sacrifice a Saproling: You gain 2 life.	0	2
Necrotic Sliver	{1}{W}{B}		Creature	Sliver	All Slivers have '{3}, Sacrifice this permanent: Destroy target permanent.'	2	2
Needlepeak Spider	{3}{R}		Creature	Spider	Reach (This creature can block creatures with flying.)	4	2
Null Profusion	{4}{B}{B}		Enchantment		Skip your draw step.|Whenever you play a card, draw a card.|Your maximum hand size is two.		
Numot, the Devastator	{3}{R}{W}{U}	Legendary	Creature	Dragon	Flying|Whenever Numot, the Devastator deals combat damage to a player, you may pay {2}{R}. If you do, destroy up to two target lands.	6	6
Oros, the Avenger	{3}{W}{B}{R}	Legendary	Creature	Dragon	Flying|Whenever Oros, the Avenger deals combat damage to a player, you may pay {2}{W}. If you do, Oros deals 3 damage to each nonwhite creature.	6	6
Ovinize	{1}{U}		Instant		Target creature loses all abilities and becomes 0/1 until end of turn.		
Pallid Mycoderm	{3}{W}		Creature	Fungus	At the beginning of your upkeep, put a spore counter on Pallid Mycoderm.|Remove three spore counters from Pallid Mycoderm: Put a 1/1 green Saproling creature token onto the battlefield.|Sacrifice a Saproling: Each creature you control that's a Fungus or a Saproling gets +1/+1 until end of turn.	2	4
Phantasmagorian	{5}{B}{B}		Creature	Horror	When you cast Phantasmagorian, any player may discard three cards. If a player does, counter Phantasmagorian.|Discard three cards: Return Phantasmagorian from your graveyard to your hand.	6	6
Piracy Charm	{U}		Instant		Choose one - Target creature gains islandwalk until end of turn; or target creature gets +2/-1 until end of turn; or target player discards a card.		
Pongify	{U}		Instant		Destroy target creature. It can't be regenerated. That creature's controller puts a 3/3 green Ape creature token onto the battlefield.		
Porphyry Nodes	{W}		Enchantment		At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them.|When there are no creatures on the battlefield, sacrifice Porphyry Nodes.		
Poultice Sliver	{2}{W}		Creature	Sliver	All Slivers have '{2}, {T}: Regenerate target Sliver.'	2	2
Pouncing Wurm	{3}{G}		Creature	Wurm	Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)|If Pouncing Wurm was kicked, it enters the battlefield with three +1/+1 counters on it and with haste.	3	3
Primal Plasma	{3}{U}		Creature	Elemental,Shapeshifter	As Primal Plasma enters the battlefield, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender.	*	*
Prodigal Pyromancer	{2}{R}		Creature	Human,Wizard	{T}: Prodigal Pyromancer deals 1 damage to target creature or player.	1	1
Psychotrope Thallid	{2}{G}		Creature	Fungus	At the beginning of your upkeep, put a spore counter on Psychotrope Thallid.|Remove three spore counters from Psychotrope Thallid: Put a 1/1 green Saproling creature token onto the battlefield.|{1}, Sacrifice a Saproling: Draw a card.	1	1
Pyrohemia	{2}{R}{R}		Enchantment		At the beginning of the end step, if no creatures are on the battlefield, sacrifice Pyrohemia.|{R}: Pyrohemia deals 1 damage to each creature and each player.		
Radha, Heir to Keld	{R}{G}	Legendary	Creature	Elf,Warrior	Whenever Radha, Heir to Keld attacks, you may add {R}{R} to your mana pool.|{T}: Add {G} to your mana pool.	2	2
Rathi Trapper	{1}{B}		Creature	Human,Rebel,Rogue	{B}, {T}: Tap target creature.	1	2
Reality Acid	{2}{U}		Enchantment	Aura	Enchant permanent|Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Reality Acid leaves the battlefield, enchanted permanent's controller sacrifices it.		
Rebuff the Wicked	{W}		Instant		Counter target spell that targets a permanent you control.		
Reckless Wurm	{3}{R}{R}		Creature	Wurm	Trample|Madness {2}{R} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)	4	4
Reflex Sliver	{3}{G}		Creature	Sliver	All Sliver creatures have haste.	2	2
Retether	{3}{W}		Sorcery		Return each Aura card from your graveyard to the battlefield. Only creatures can be enchanted this way. (Aura cards that can't enchant a creature on the battlefield remain in your graveyard.)		
Revered Dead	{1}{W}		Creature	Spirit,Soldier	{W}: Regenerate Revered Dead.	1	1
Ridged Kusite	{B}		Creature	Horror,Spellshaper	{1}{B}, {T}, Discard a card: Target creature gets +1/+0 and gains first strike until end of turn.	1	1
Riftmarked Knight	{1}{W}{W}		Creature	Human,Rebel,Knight	Protection from black; flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)|Suspend 3-{1}{W}{W} (Rather than cast this card from your hand, you may pay {1}{W}{W} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|When the last time counter is removed from Riftmarked Knight while it's exiled, put a 2/2 black Knight creature token with flanking, protection from white, and haste onto the battlefield.	2	2
Riptide Pilferer	{1}{U}		Creature	Merfolk,Rogue	Whenever Riptide Pilferer deals combat damage to a player, that player discards a card.|Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	1	1
Roiling Horror	{3}{B}{B}		Creature	Horror	Roiling Horror's power and toughness are each equal to your life total minus the life total of an opponent with the most life.|Suspend X-{X}{B}{B}{B}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{B}{B}{B} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|Whenever a time counter is removed from Roiling Horror while it's exiled, target player loses 1 life and you gain 1 life.	*	*
Rough // Tumble (Rough)	{1}{R}		Sorcery		Rough deals 2 damage to each creature without flying.|		
Saltblast	{3}{W}{W}		Sorcery		Destroy target nonwhite permanent.		
Saltfield Recluse	{2}{W}		Creature	Human,Rebel,Cleric	{T}: Target creature gets -2/-0 until end of turn.	1	2
Seal of Primordium	{1}{G}		Enchantment		Sacrifice Seal of Primordium: Destroy target artifact or enchantment.		
Serendib Sorcerer	{1}{U}{U}		Creature	Human,Wizard	{T}: Target creature other than Serendib Sorcerer becomes 0/2 until end of turn.	1	1
Serra Sphinx	{3}{U}{U}		Creature	Sphinx	Flying, vigilance	4	4
Serra's Boon	{2}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+2 as long as it's white. Otherwise, it gets -2/-1.		
Shade of Trokair	{3}{W}		Creature	Shade	{W}: Shade of Trokair gets +1/+1 until end of turn.|Suspend 3-{W} (Rather than cast this card from your hand, you may pay {W} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)	1	2
Shaper Parasite	{1}{U}{U}		Creature	Illusion	Morph {2}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)|When Shaper Parasite is turned face up, target creature gets +2/-2 or -2/+2 until end of turn.	2	3
Shivan Meteor	{3}{R}{R}		Sorcery		Shivan Meteor deals 13 damage to target creature.|Suspend 2-{1}{R}{R} (Rather than cast this card from your hand, you may pay {1}{R}{R} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Shivan Wumpus	{3}{R}		Creature	Beast	Trample|When Shivan Wumpus enters the battlefield, any player may sacrifice a land. If a player does, put Shivan Wumpus on top of its owner's library.	6	6
Shrouded Lore	{B}		Sorcery		Target opponent chooses a card in your graveyard. You may pay {B}. If you do, repeat this process except that opponent can't choose a card already chosen for Shrouded Lore. Then put the last chosen card into your hand.		
Simian Spirit Guide	{2}{R}		Creature	Ape,Spirit	Exile Simian Spirit Guide from your hand: Add {R} to your mana pool.	2	2
Sinew Sliver	{1}{W}		Creature	Sliver	All Sliver creatures get +1/+1.	1	1
Skirk Shaman	{1}{R}{R}		Creature	Goblin,Shaman	Skirk Shaman can't be blocked except by artifact creatures and/or red creatures.	2	2
Sophic Centaur	{3}{G}		Creature	Centaur,Spellshaper	{2}{G}{G}, {T}, Discard a card: You gain 2 life for each card in your hand.	1	1
Spellshift	{3}{U}		Instant		Counter target instant or sorcery spell. Its controller reveals cards from the top of his or her library until he or she reveals an instant or sorcery card. That player may cast that card without paying its mana cost. Then he or she shuffles his or her library.		
Spitting Sliver	{4}{B}		Creature	Sliver	All Sliver creatures have first strike.	3	3
Stingscourger	{1}{R}		Creature	Goblin,Warrior	Echo {3}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Stingscourger enters the battlefield, return target creature an opponent controls to its owner's hand.	2	2
Stonecloaker	{2}{W}		Creature	Gargoyle	Flash (You may cast this spell any time you could cast an instant.)|Flying|When Stonecloaker enters the battlefield, return a creature you control to its owner's hand.|When Stonecloaker enters the battlefield, exile target card from a graveyard.	3	2
Stormfront Riders	{4}{W}		Creature	Human,Soldier	Flying|When Stormfront Riders enters the battlefield, return two creatures you control to their owner's hand.|Whenever Stormfront Riders or another creature is returned to your hand from the battlefield, put a 1/1 white Soldier creature token onto the battlefield.	4	3
Sulfur Elemental	{2}{R}		Creature	Elemental	Flash (You may cast this spell any time you could cast an instant.)|Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)|White creatures get +1/-1.	3	2
Sunlance	{W}		Sorcery		Sunlance deals 3 damage to target nonwhite creature.		
Synchronous Sliver	{4}{U}		Creature	Sliver	All Sliver creatures have vigilance.	3	3
Temporal Extortion	{B}{B}{B}{B}		Sorcery		When you cast Temporal Extortion, any player may pay half his or her life, rounded up. If a player does, counter Temporal Extortion.|Take an extra turn after this one.		
Teneb, the Harvester	{3}{B}{G}{W}	Legendary	Creature	Dragon	Flying|Whenever Teneb, the Harvester deals combat damage to a player, you may pay {2}{B}. If you do, put target creature card from a graveyard onto the battlefield under your control.	6	6
Tidewalker	{2}{U}		Creature	Elemental	Tidewalker enters the battlefield with a time counter on it for each Island you control.|Vanishing (At the beginning of your upkeep, remove a time counter from this permanent. When the last is removed, sacrifice it.)|Tidewalker's power and toughness are each equal to the number of time counters on it.	*	*
Timbermare	{3}{G}		Creature	Elemental,Horse	Haste|Echo {5}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Timbermare enters the battlefield, tap all other creatures.	5	5
Timebender	{U}		Creature	Human,Wizard	Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)|When Timebender is turned face up, choose one - Remove two time counters from target permanent or suspended card; or put two time counters on target permanent with a time counter on it or suspended card.	1	1
Timecrafting	{X}{R}		Instant		Choose one - Remove X time counters from target permanent or suspended card; or put X time counters on target permanent with a time counter on it or suspended card.		
Torchling	{3}{R}{R}		Creature	Shapeshifter	{R}: Untap Torchling.|{R}: Target creature blocks Torchling this turn if able.|{R}: Change the target of target spell that targets only Torchling.|{1}: Torchling gets +1/-1 until end of turn.|{1}: Torchling gets -1/+1 until end of turn.	3	3
