Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Jester's Mask	{5}		Artifact		Jester's Mask enters the battlefield tapped.|{1}, {T}, Sacrifice Jester's Mask: Target opponent puts the cards from his or her hand on top of his or her library. Search that player's library for that many cards. That player puts those cards into his or her hand, then shuffles his or her library.		
Jeweled Amulet	{0}		Artifact		{1}, {T}: Put a charge counter on Jeweled Amulet. Note the type of mana spent to pay this activation cost. Activate this ability only if there are no charge counters on Jeweled Amulet.|{T}, Remove a charge counter from Jeweled Amulet: Add one mana of Jeweled Amulet's last noted type to your mana pool.		
Johtull Wurm	{5}{G}		Creature	Wurm	Whenever Johtull Wurm becomes blocked, it gets -2/-1 until end of turn for each creature blocking it beyond the first.	6	6
Joven's Ferrets	{G}		Creature	Ferret	Whenever Joven's Ferrets attacks, it gets +0/+2 until end of turn.|At end of combat, tap all creatures that blocked Joven's Ferrets this turn. They don't untap during their controller's next untap step.	1	1
Juniper Order Advocate	{2}{W}		Creature	Human,Knight	As long as Juniper Order Advocate is untapped, green creatures you control get +1/+1.	1	2
Karplusan Giant	{6}{R}		Creature	Giant	Tap an untapped snow land you control: Karplusan Giant gets +1/+1 until end of turn.	3	3
Kaysa	{3}{G}{G}	Legendary	Creature	Elf,Druid	Green creatures you control get +1/+1.	2	3
Kjeldoran Dead	{B}		Creature	Skeleton	When Kjeldoran Dead enters the battlefield, sacrifice a creature.|{B}: Regenerate Kjeldoran Dead.	3	1
Kjeldoran Elite Guard	{3}{W}		Creature	Human,Soldier	{T}: Target creature gets +2/+2 until end of turn. When that creature leaves the battlefield this turn, sacrifice Kjeldoran Elite Guard. Activate this ability only during combat.	2	2
Kjeldoran Home Guard	{3}{W}		Creature	Human,Soldier	At end of combat, if Kjeldoran Home Guard attacked or blocked this combat, put a -0/-1 counter on Kjeldoran Home Guard and put a 0/1 white Deserter creature token onto the battlefield.	1	6
Kjeldoran Outpost			Land		If Kjeldoran Outpost would enter the battlefield, sacrifice a Plains instead. If you do, put Kjeldoran Outpost onto the battlefield. If you don't, put it into its owner's graveyard.|{T}: Add {W} to your mana pool.|{1}{W}, {T}: Put a 1/1 white Soldier creature token onto the battlefield.		
Kjeldoran Skycaptain	{4}{W}		Creature	Human,Soldier	Flying; first strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	2	2
Knight of Stromgald	{B}{B}		Creature	Human,Knight	Protection from white|{B}: Knight of Stromgald gains first strike until end of turn.|{B}{B}: Knight of Stromgald gets +1/+0 until end of turn.	2	1
Krovikan Fetish	{2}{B}		Enchantment	Aura	Enchant creature|When Krovikan Fetish enters the battlefield, draw a card at the beginning of the next turn's upkeep.|Enchanted creature gets +1/+1.		
Krovikan Horror	{3}{B}		Creature	Horror,Spirit	At the beginning of the end step, if Krovikan Horror is in your graveyard with a creature card directly above it, you may return Krovikan Horror to your hand.|{1}, Sacrifice a creature: Krovikan Horror deals 1 damage to target creature or player.	2	2
Krovikan Sorcerer	{2}{U}		Creature	Human,Wizard	{T}, Discard a nonblack card: Draw a card.|{T}, Discard a black card: Draw two cards, then discard one of them.	1	1
Krovikan Vampire	{3}{B}{B}		Creature	Vampire	At the beginning of each end step, if a creature dealt damage by Krovikan Vampire this turn died, put that card onto the battlefield under your control. Sacrifice it when you lose control of Krovikan Vampire.	3	3
Lat-Nam's Legacy	{1}{U}		Instant		Shuffle a card from your hand into your library. If you do, draw two cards at the beginning of the next turn's upkeep.		
Lava Burst	{X}{R}		Sorcery		Lava Burst deals X damage to target creature or player. If Lava Burst would deal damage to a creature, that damage can't be prevented or dealt instead to another creature or player.		
Leaping Lizard	{1}{G}{G}		Creature	Lizard	{1}{G}: Leaping Lizard gets -0/-1 and gains flying until end of turn.	2	3
Lim-Dûl's High Guard	{1}{B}{B}		Creature	Skeleton	First strike|{1}{B}: Regenerate Lim-Dûl's High Guard.	2	1
Lodestone Bauble	{0}		Artifact		{1}, {T}, Sacrifice Lodestone Bauble: Put up to four target basic land cards from a player's graveyard on top of his or her library in any order. That player draws a card at the beginning of the next turn's upkeep.		
Lost Order of Jarkeld	{2}{W}{W}		Creature	Human,Knight	As Lost Order of Jarkeld enters the battlefield, choose an opponent.|Lost Order of Jarkeld's power and toughness are each equal to 1 plus the number of creatures the chosen player controls.		
Magus of the Unseen	{1}{U}		Creature	Human,Wizard	{1}{U}, {T}: Untap target artifact an opponent controls and gain control of it until end of turn. It gains haste until end of turn. When you lose control of the artifact, tap it.	1	1
Mana Crypt	{0}		Artifact		At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.|{T}: Add {2} to your mana pool.		
Marjhan	{5}{U}{U}		Creature	Leviathan	Marjhan doesn't untap during your untap step.|{U}{U}, Sacrifice a creature: Untap Marjhan. Activate this ability only during your upkeep.|Marjhan can't attack unless defending player controls an Island.|{U}{U}: Marjhan gets -1/-0 until end of turn and deals 1 damage to target attacking creature without flying.|When you control no Islands, sacrifice Marjhan.	8	8
Mesmeric Trance	{1}{U}{U}		Enchantment		Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)|{U}, Discard a card: Draw a card.		
Meteor Shower	{X}{X}{R}		Sorcery		Meteor Shower deals X plus 1 damage divided as you choose among any number of target creatures and/or players.		
Minion of Leshrac	{4}{B}{B}{B}		Creature	Demon,Minion	Protection from black|At the beginning of your upkeep, Minion of Leshrac deals 5 damage to you unless you sacrifice a creature other than Minion of Leshrac. If Minion of Leshrac deals damage to you this way, tap it.|{T}: Destroy target creature or land.	5	5
Mishra's Groundbreaker	{4}		Artifact		{T}, Sacrifice Mishra's Groundbreaker: Target land becomes a 3/3 artifact creature that's still a land. (This effect lasts indefinitely.)		
Misinformation	{B}		Instant		Put up to three target cards from an opponent's graveyard on top of his or her library in any order.		
Mudslide	{2}{R}		Enchantment		Creatures without flying don't untap during their controllers' untap steps.|At the beginning of each player's upkeep, that player may choose any number of tapped creatures without flying he or she controls and pay {2} for each creature chosen this way. If the player does, untap those creatures.		
Musician	{2}{U}		Creature	Human,Wizard	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)|{T}: Put a music counter on target creature. If it doesn't have 'At the beginning of your upkeep, destroy this creature unless you pay {1} for each music counter on it,' it gains that ability.	1	3
Narwhal	{2}{U}{U}		Creature	Whale	First strike, protection from red	2	2
Nature's Blessing	{2}{G}{W}		Enchantment		{G}{W}, Discard a card: Put a +1/+1 counter on target creature or that creature gains banding, first strike, or trample. (This effect lasts indefinitely. Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding a player controls are blocking or being blocked by a creature, that player divides that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)		
Nature's Wrath	{4}{G}{G}		Enchantment		At the beginning of your upkeep, sacrifice Nature's Wrath unless you pay {G}.|Whenever a player puts an Island or blue permanent onto the battlefield, he or she sacrifices an Island or blue permanent.|Whenever a player puts a Swamp or black permanent onto the battlefield, he or she sacrifices a Swamp or black permanent.		
Necrite	{1}{B}{B}		Creature	Thrull	Whenever Necrite attacks and isn't blocked, you may sacrifice it. If you do, destroy target creature defending player controls. It can't be regenerated.	2	2
Necropotence	{B}{B}{B}		Enchantment		Skip your draw step.|Whenever you discard a card, exile that card from your graveyard.|Pay 1 life: Exile the top card of your library face down. Put that card into your hand at the beginning of your next end step.		
Night Soil	{G}{G}		Enchantment		{1}, Exile two creature cards from a single graveyard: Put a 1/1 green Saproling creature token onto the battlefield.		
Orc General	{2}{R}		Creature	Orc,Warrior	{T}, Sacrifice another Orc or Goblin: Other Orc creatures get +1/+1 until end of turn.	2	2
Orcish Cannoneers	{1}{R}{R}		Creature	Orc,Warrior	{T}: Orcish Cannoneers deals 2 damage to target creature or player and 3 damage to you.	1	3
Orcish Captain	{R}		Creature	Orc,Warrior	{1}: Flip a coin. If you win the flip, target Orc creature gets +2/+0 until end of turn. If you lose the flip, it gets -0/-2 until end of turn.	1	1
Orcish Conscripts	{R}		Creature	Orc	Orcish Conscripts can't attack unless at least two other creatures attack.||Orcish Conscripts can't block unless at least two other creatures block.	2	2
Orcish Farmer	{1}{R}{R}		Creature	Orc	{T}: Target land becomes a Swamp until its controller's next untap step.	2	2
Orcish Lumberjack	{R}		Creature	Orc	{T}, Sacrifice a Forest: Add three mana in any combination of {R} and/or {G} to your mana pool.	1	1
Orcish Squatters	{4}{R}		Creature	Orc	Whenever Orcish Squatters attacks and isn't blocked, you may gain control of target land defending player controls for as long as you control Orcish Squatters. If you do, Orcish Squatters assigns no combat damage this turn.	2	3
Orcish Veteran	{2}{R}		Creature	Orc	Orcish Veteran can't block white creatures with power 2 or greater.|{R}: Orcish Veteran gains first strike until end of turn.	2	2
Order of the Sacred Torch	{1}{W}{W}		Creature	Human,Knight	{T}, Pay 1 life: Counter target black spell.	2	2
Order of the White Shield	{W}{W}		Creature	Human,Knight	Protection from black|{W}: Order of the White Shield gains first strike until end of turn.|{W}{W}: Order of the White Shield gets +1/+0 until end of turn.	2	1
Panic	{R}		Instant		Cast Panic only during combat before blockers are declared.|Target creature can't block this turn.|Draw a card at the beginning of the next turn's upkeep.		
Personal Tutor	{U}		Sorcery		Search your library for a sorcery card and reveal that card. Shuffle your library, then put the card on top of it.		
Phantasmal Fiend	{3}{B}		Creature	Illusion	{B}: Phantasmal Fiend gets +1/-1 until end of turn.|{1}{U}: Switch Phantasmal Fiend's power and toughness until end of turn.	1	5
Phantasmal Mount	{1}{U}		Creature	Illusion,Horse	Flying|{T}: Target creature you control with toughness 2 or less gets +1/+1 and gains flying until end of turn. When Phantasmal Mount leaves the battlefield this turn, sacrifice that creature. When the creature leaves the battlefield this turn, sacrifice Phantasmal Mount.	1	1
Phyrexian Devourer	{6}		Artifact,Creature	Construct	When Phyrexian Devourer's power is 7 or greater, sacrifice it.|Exile the top card of your library: Put X +1/+1 counters on Phyrexian Devourer, where X is the exiled card's converted mana cost.	1	1
