Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Sun Titan	{4}{W}{W}		Creature	Giant	Vigilance|Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.	6	6
Terrifying Presence	{1}{G}		Instant		Prevent all combat damage that would be dealt by creatures other than target creature this turn.		
Thraben Valiant	{1}{W}		Creature	Human,Soldier	Vigilance	2	1
Troll Ascetic	{1}{G}{G}		Creature	Troll,Shaman	Hexproof (This creature can't be the target of spells or abilities your opponents control.)|{1}{G}: Regenerate Troll Ascetic.	3	2
Truefire Paladin	{R}{W}		Creature	Human,Knight	Vigilance|{R}{W}: Truefire Paladin gets +2/+0 until end of turn.|{R}{W}: Truefire Paladin gains first strike until end of turn.	2	2
Undying Rage	{2}{R}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2 and can't block.|When Undying Rage is put into a graveyard from the battlefield, return Undying Rage to its owner's hand.		
Valley Rannet	{4}{R}{G}		Creature	Beast	Mountaincycling {2}, forestcycling {2} ({2}, Discard this card: Search your library for a Mountain or Forest card, reveal it, and put it into your hand. Then shuffle your library.)	6	3
Volt Charge	{2}{R}		Instant		Volt Charge deals 3 damage to target creature or player. Proliferate. (You choose any number of permanents and/or players with counters on them, then give each another counter of a kind already there.)		
Winds of Rath	{3}{W}{W}		Sorcery		Destroy all creatures that aren't enchanted. They can't be regenerated.		
Zhur-Taa Druid	{R}{G}		Creature	Human,Druid	{T}: Add {G} to your mana pool.|Whenever you tap Zhur-Taa Druid for mana, it deals 1 damage to each opponent.	1	1
