Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Dragon Whelp	{2}{R}{R}		Creature	Dragon	Flying|{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.	2	3
Dragonstorm	{8}{R}		Sorcery		Search your library for a Dragon permanent card and put it onto the battlefield. Then shuffle your library.|Storm (When you cast this spell, copy it for each spell cast before it this turn.)		
Enduring Renewal	{2}{W}{W}		Enchantment		Play with your hand revealed.|If you would draw a card, reveal the top card of your library instead. If it's a creature card, put it into your graveyard. Otherwise, draw a card.|Whenever a creature is put into your graveyard from the battlefield, return it to your hand.		
Eron the Relentless	{3}{R}{R}	Legendary	Creature	Human,Rogue	Haste|{R}{R}{R}: Regenerate Eron the Relentless.	5	2
Essence Sliver	{3}{W}		Creature	Sliver	Whenever a Sliver deals damage, its controller gains that much life.	3	3
Evil Eye of Orms-by-Gore	{4}{B}		Creature	Eye	Non-Eye creatures you control can't attack.|Evil Eye of Orms-by-Gore can't be blocked except by Walls.	3	6
Faceless Butcher	{2}{B}{B}		Creature	Nightmare,Horror	When Faceless Butcher enters the battlefield, exile target creature other than Faceless Butcher.|When Faceless Butcher leaves the battlefield, return the exiled card to the battlefield under its owner's control.	2	3
Feldon's Cane	{1}		Artifact		{T}, Exile Feldon's Cane: Shuffle your graveyard into your library.		
Fiery Justice	{R}{G}{W}		Sorcery		Fiery Justice deals 5 damage divided as you choose among any number of target creatures and/or players. Target opponent gains 5 life.		
Fiery Temper	{1}{R}{R}		Instant		Fiery Temper deals 3 damage to target creature or player.|Madness {R} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)		
Fire Whip	{1}{R}		Enchantment	Aura	Enchant creature you control|Enchanted creature has '{T}: This creature deals 1 damage to target creature or player.'|Sacrifice Fire Whip: Fire Whip deals 1 damage to target creature or player.		
Flying Men	{U}		Creature	Human	Flying	1	1
Funeral Charm	{B}		Instant		Choose one - Target player discards a card; or target creature gets +2/-1 until end of turn; or target creature gains swampwalk until end of turn.		
Gaea's Blessing	{1}{G}		Sorcery		Target player shuffles up to three target cards from his or her graveyard into his or her library.|Draw a card.|When Gaea's Blessing is put into your graveyard from your library, shuffle your graveyard into your library.		
Gaea's Liege	{3}{G}{G}{G}		Creature	Avatar	As long as Gaea's Liege isn't attacking, its power and toughness are each equal to the number of Forests you control. As long as Gaea's Liege is attacking, its power and toughness are each equal to the number of Forests defending player controls.|{T}: Target land becomes a Forest until Gaea's Liege leaves the battlefield.	*	*
Gemstone Mine			Land		Gemstone Mine enters the battlefield with three mining counters on it.|{T}, Remove a mining counter from Gemstone Mine: Add one mana of any color to your mana pool. If there are no mining counters on Gemstone Mine, sacrifice it.		
Ghost Ship	{2}{U}{U}		Creature	Spirit	Flying|{U}{U}{U}: Regenerate Ghost Ship.	2	4
Giant Oyster	{2}{U}{U}		Creature	Oyster	You may choose not to untap Giant Oyster during your untap step.|{T}: For as long as Giant Oyster remains tapped, target tapped creature doesn't untap during its controller's untap step, and at the beginning of each of your draw steps, put a -1/-1 counter on that creature. When Giant Oyster leaves the battlefield or becomes untapped, remove all -1/-1 counters from the creature.	0	3
Goblin Snowman	{3}{R}		Creature	Goblin	Whenever Goblin Snowman blocks, prevent all combat damage that would be dealt to and dealt by it this turn.|{T}: Goblin Snowman deals 1 damage to target creature it's blocking.	1	1
Grinning Totem	{4}		Artifact		{2}, {T}, Sacrifice Grinning Totem: Search target opponent's library for a card and exile it. Then that player shuffles his or her library. Until the beginning of your next upkeep, you may play that card. At the beginning of your next upkeep, if you haven't played it, put it into its owner's graveyard.		
Hail Storm	{1}{G}{G}		Instant		Hail Storm deals 2 damage to each attacking creature and 1 damage to you and each creature you control.		
Honorable Passage	{1}{W}		Instant		The next time a source of your choice would deal damage to target creature or player this turn, prevent that damage. If damage from a red source is prevented this way, Honorable Passage deals that much damage to the source's controller.		
Hunting Moa	{2}{G}		Creature	Bird,Beast	Echo {2}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Hunting Moa enters the battlefield or dies, put a +1/+1 counter on target creature.	3	2
Icatian Javelineers	{W}		Creature	Human,Soldier	Icatian Javelineers enters the battlefield with a javelin counter on it.|{T}, Remove a javelin counter from Icatian Javelineers: Icatian Javelineers deals 1 damage to target creature or player.	1	1
Jasmine Boreal	{3}{G}{W}	Legendary	Creature	Human		4	5
Jolrael, Empress of Beasts	{3}{G}{G}	Legendary	Creature	Human,Spellshaper	{2}{G}, {T}, Discard two cards: All lands target player controls become 3/3 creatures until end of turn. They're still lands.	3	3
Kobold Taskmaster	{1}{R}		Creature	Kobold	Other Kobold creatures you control get +1/+0.	1	2
Krosan Cloudscraper	{7}{G}{G}{G}		Creature	Beast,Mutant	At the beginning of your upkeep, sacrifice Krosan Cloudscraper unless you pay {G}{G}.|Morph {7}{G}{G} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	13	13
Leviathan	{5}{U}{U}{U}{U}		Creature	Leviathan	Trample|Leviathan enters the battlefield tapped and doesn't untap during your untap step.|At the beginning of your upkeep, you may sacrifice two Islands. If you do, untap Leviathan.|Leviathan can't attack unless you sacrifice two Islands. (This cost is paid as attackers are declared.)	10	10
Lightning Angel	{1}{R}{W}{U}		Creature	Angel	Flying, vigilance, haste	3	4
Lord of Atlantis	{U}{U}		Creature	Merfolk	Other Merfolk creatures get +1/+1 and have islandwalk.	2	2
Merfolk Assassin	{U}{U}		Creature	Merfolk,Assassin	{T}: Destroy target creature with islandwalk.	1	2
Merieke Ri Berit	{W}{U}{B}	Legendary	Creature	Human	Merieke Ri Berit doesn't untap during your untap step.|{T}: Gain control of target creature for as long as you control Merieke Ri Berit. When Merieke Ri Berit leaves the battlefield or becomes untapped, destroy that creature. It can't be regenerated.	1	1
Mindless Automaton	{4}		Artifact,Creature	Construct	Mindless Automaton enters the battlefield with two +1/+1 counters on it.|{1}, Discard a card: Put a +1/+1 counter on Mindless Automaton.|Remove two +1/+1 counters from Mindless Automaton: Draw a card.	0	0
Mirari	{5}	Legendary	Artifact		Whenever you cast an instant or sorcery spell, you may pay {3}. If you do, copy that spell. You may choose new targets for the copy.		
Mistform Ultimus	{3}{U}	Legendary	Creature	Illusion	Mistform Ultimus is every creature type (even if this card isn't on the battlefield).	3	3
Moorish Cavalry	{2}{W}{W}		Creature	Human,Knight	Trample	3	3
Mystic Enforcer	{2}{G}{W}		Creature	Human,Nomad,Mystic	Protection from black|Threshold - As long as seven or more cards are in your graveyard, Mystic Enforcer gets +3/+3 and has flying.	3	3
Mystic Snake	{1}{G}{U}{U}		Creature	Snake	Flash (You may cast this spell any time you could cast an instant.)|When Mystic Snake enters the battlefield, counter target spell.	2	2
Nicol Bolas	{2}{U}{U}{B}{B}{R}{R}	Legendary	Creature	Elder,Dragon	Flying|At the beginning of your upkeep, sacrifice Nicol Bolas unless you pay {U}{B}{R}.|Whenever Nicol Bolas deals damage to an opponent, that player discards his or her hand.	7	7
Orcish Librarian	{1}{R}		Creature	Orc	{R}, {T}: Look at the top eight cards of your library. Exile four of them at random, then put the rest on top of your library in any order.	1	1
Orgg	{3}{R}{R}		Creature	Orgg	Trample|Orgg can't attack if defending player controls an untapped creature with power 3 or greater.|Orgg can't block creatures with power 3 or greater.	6	6
Ovinomancer	{2}{U}		Creature	Human,Wizard	When Ovinomancer enters the battlefield, sacrifice it unless you return three basic lands you control to their owner's hand.|{T}, Return Ovinomancer to its owner's hand: Destroy target creature. It can't be regenerated. That creature's controller puts a 0/1 green Sheep creature token onto the battlefield.	0	1
Pandemonium	{3}{R}		Enchantment		Whenever a creature enters the battlefield, that creature's controller may have it deal damage equal to its power to target creature or player of his or her choice.		
Pendelhaven		Legendary	Land		{T}: Add {G} to your mana pool.|{T}: Target 1/1 creature gets +1/+2 until end of turn.		
Pirate Ship	{4}{U}		Creature	Human,Pirate	Pirate Ship can't attack unless defending player controls an Island.|{T}: Pirate Ship deals 1 damage to target creature or player.|When you control no Islands, sacrifice Pirate Ship.	4	3
Prodigal Sorcerer	{2}{U}		Creature	Human,Wizard	{T}: Prodigal Sorcerer deals 1 damage to target creature or player.	1	1
Psionic Blast	{2}{U}		Instant		Psionic Blast deals 4 damage to target creature or player and 2 damage to you.		
Resurrection	{2}{W}{W}		Sorcery		Return target creature card from your graveyard to the battlefield.		
Sacred Mesa	{2}{W}		Enchantment		At the beginning of your upkeep, sacrifice Sacred Mesa unless you sacrifice a Pegasus.|{1}{W}: Put a 1/1 white Pegasus creature token with flying onto the battlefield.		
Safe Haven			Land		{2}, {T}: Exile target creature you control.|At the beginning of your upkeep, you may sacrifice Safe Haven. If you do, return each card exiled with Safe Haven to the battlefield under its owner's control.		
Scragnoth	{4}{G}		Creature	Beast	Scragnoth can't be countered.|Protection from blue	3	4
Sengir Autocrat	{3}{B}		Creature	Human	When Sengir Autocrat enters the battlefield, put three 0/1 black Serf creature tokens onto the battlefield.|When Sengir Autocrat leaves the battlefield, exile all Serf tokens.	2	2
Serrated Arrows	{4}		Artifact		Serrated Arrows enters the battlefield with three arrowhead counters on it.|At the beginning of your upkeep, if there are no arrowhead counters on Serrated Arrows, sacrifice it.|{T}, Remove an arrowhead counter from Serrated Arrows: Put a -1/-1 counter on target creature.		
Shadow Guildmage	{B}		Creature	Human,Wizard	{U}, {T}: Put target creature you control on top of its owner's library.|{R}, {T}: Shadow Guildmage deals 1 damage to target creature or player and 1 damage to you.	1	1
Shadowmage Infiltrator	{1}{U}{B}		Creature	Human,Wizard	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|Whenever Shadowmage Infiltrator deals combat damage to a player, you may draw a card.	1	3
Sindbad	{1}{U}		Creature	Human	{T}: Draw a card and reveal it. If it isn't a land card, discard it.	1	1
Sol'kanar the Swamp King	{2}{U}{B}{R}	Legendary	Creature	Demon	Swampwalk|Whenever a player casts a black spell, you gain 1 life.	5	5
Soltari Priest	{W}{W}		Creature	Soltari,Cleric	Protection from red|Shadow (This creature can block or be blocked by only creatures with shadow.)	2	1
Soul Collector	{3}{B}{B}		Creature	Vampire	Flying|Whenever a creature dealt damage by Soul Collector this turn dies, return that card to the battlefield under your control.|Morph {B}{B}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	3	4
Spike Feeder	{1}{G}{G}		Creature	Spike	Spike Feeder enters the battlefield with two +1/+1 counters on it.|{2}, Remove a +1/+1 counter from Spike Feeder: Put a +1/+1 counter on target creature.|Remove a +1/+1 counter from Spike Feeder: You gain 2 life.	0	0
Spined Sliver	{R}{G}		Creature	Sliver	Whenever a Sliver becomes blocked, that Sliver gets +1/+1 until end of turn for each creature blocking it.	2	2
Spitting Slug	{1}{G}{G}		Creature	Slug	Whenever Spitting Slug blocks or becomes blocked, you may pay {1}{G}. If you do, Spitting Slug gains first strike until end of turn. Otherwise, each creature blocking or blocked by Spitting Slug gains first strike until end of turn.	2	4
Squire	{1}{W}		Creature	Human,Soldier		1	2
Stormbind	{1}{R}{G}		Enchantment		{2}, Discard a card at random: Stormbind deals 2 damage to target creature or player.		
Stormscape Familiar	{1}{U}		Creature	Bird	Flying|White spells and black spells you cast cost {1} less to cast.	1	1
Stupor	{2}{B}		Sorcery		Target opponent discards a card at random, then discards a card.		
Suq'Ata Lancer	{2}{R}		Creature	Human,Knight	Haste|Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)	2	2
Swamp Mosquito	{1}{B}		Creature	Insect	Flying|Whenever Swamp Mosquito attacks and isn't blocked, defending player gets a poison counter. (A player with ten or more poison counters loses the game.)	0	1
Teferi's Moat	{3}{W}{U}		Enchantment		As Teferi's Moat enters the battlefield, choose a color.|Creatures of the chosen color without flying can't attack you.		
Thallid	{G}		Creature	Fungus	At the beginning of your upkeep, put a spore counter on Thallid.|Remove three spore counters from Thallid: Put a 1/1 green Saproling creature token onto the battlefield.	1	1
The Rack	{1}		Artifact		As The Rack enters the battlefield, choose an opponent.|At the beginning of the chosen player's upkeep, The Rack deals X damage to that player, where X is 3 minus the number of cards in his or her hand.		
Thornscape Battlemage	{2}{G}		Creature	Elf,Wizard	Kicker {R} and/or {W} (You may pay an additional {R} and/or {W} as you cast this spell.)|When Thornscape Battlemage enters the battlefield, if it was kicked with its {R} kicker, it deals 2 damage to target creature or player.|When Thornscape Battlemage enters the battlefield, if it was kicked with its {W} kicker, destroy target artifact.	2	2
Tormod's Crypt	{0}		Artifact		{T}, Sacrifice Tormod's Crypt: Exile all cards from target player's graveyard.		
Tribal Flames	{1}{R}		Sorcery		Domain - Tribal Flames deals X damage to target creature or player, where X is the number of basic land types among lands you control.		
Twisted Abomination	{5}{B}		Creature	Zombie,Mutant	{B}: Regenerate Twisted Abomination.|Swampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, and put it into your hand. Then shuffle your library.)	5	3
Uncle Istvan	{1}{B}{B}{B}		Creature	Human	Prevent all damage that would be dealt to Uncle Istvan by creatures.	1	3
Undead Warchief	{2}{B}{B}		Creature	Zombie	Zombie spells you cast cost {1} less to cast.|Zombie creatures you control get +2/+1.	1	1
Undertaker	{1}{B}		Creature	Human,Spellshaper	{B}, {T}, Discard a card: Return target creature card from your graveyard to your hand.	1	1
Unstable Mutation	{U}		Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+3.|At the beginning of the upkeep of enchanted creature's controller, put a -1/-1 counter on that creature.		
Uthden Troll	{2}{R}		Creature	Troll	{R}: Regenerate Uthden Troll.	2	2
XXValor (Valor)	{3}{W}		Creature	Incarnation	First strike|As long as Valor is in your graveyard and you control a Plains, creatures you control have first strike.	2	2
Verdeloth the Ancient	{4}{G}{G}	Legendary	Creature	Treefolk	Kicker {X} (You may pay an additional {X} as you cast this spell.)|Saproling creatures and other Treefolk creatures get +1/+1.|When Verdeloth the Ancient enters the battlefield, if it was kicked, put X 1/1 green Saproling creature tokens onto the battlefield.	4	7
Vhati il-Dal	{2}{B}{G}	Legendary	Creature	Human,Warrior	{T}: Target creature's power or toughness becomes 1 until end of turn.	3	3
Void	{3}{B}{R}		Sorcery		Choose a number. Destroy all artifacts and creatures with converted mana cost equal to that number. Then target player reveals his or her hand and discards all nonland cards with converted mana cost equal to the number.		
Voidmage Prodigy	{U}{U}		Creature	Human,Wizard	{U}{U}, Sacrifice a Wizard: Counter target spell.|Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	2	1
Wall of Roots	{1}{G}		Creature	Plant,Wall	Defender|Put a -0/-1 counter on Wall of Roots: Add {G} to your mana pool. Activate this ability only once each turn.	0	5
War Barge	{4}		Artifact		{3}: Target creature gains islandwalk until end of turn. When War Barge leaves the battlefield this turn, destroy that creature. A creature destroyed this way can't be regenerated.		
Whirling Dervish	{G}{G}		Creature	Human,Monk	Protection from black|At the beginning of each end step, if Whirling Dervish dealt damage to an opponent this turn, put a +1/+1 counter on it.	1	1
Whispers of the Muse	{U}		Instant		Buyback {5} (You may pay an additional {5} as you cast this spell. If you do, put this card into your hand as it resolves.)|Draw a card.		
Wildfire Emissary	{3}{R}		Creature	Efreet	Protection from white|{1}{R}: Wildfire Emissary gets +1/+0 until end of turn.	2	4
Willbender	{1}{U}		Creature	Human,Wizard	Morph {1}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)|When Willbender is turned face up, change the target of target spell or ability with a single target.	1	2
Witch Hunter	{2}{W}{W}		Creature	Human,Cleric	{T}: Witch Hunter deals 1 damage to target player.|{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand.	1	1
Withered Wretch	{B}{B}		Creature	Zombie,Cleric	{1}: Exile target card from a graveyard.	2	2
Zhalfirin Commander	{2}{W}		Creature	Human,Knight	Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)|{1}{W}{W}: Target Knight creature gets +1/+1 until end of turn.	2	2
