Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Brutalizer Exarch	{5}{G}		Creature	Cleric	When Brutalizer Exarch enters the battlefield, choose one - Search your library for a creature card, reveal it, then shuffle your library and put that card on top of it; or put target noncreature permanent on the bottom of its owner's library.	3	3
Cadaver Imp	{1}{B}{B}		Creature	Imp	Flying|When Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand.	1	1
Cage of Hands	{2}{W}		Enchantment	Aura	Enchant creature|Enchanted creature can't attack or block.|{1}{W}: Return Cage of Hands to its owner's hand.		
Cancel	{1}{U}{U}		Instant		Counter target spell.		
Celestial Ancient	{3}{W}{W}		Creature	Elemental	Flying|Whenever you cast an enchantment spell, put a +1/+1 counter on each creature you control.	3	3
Concentrate	{2}{U}{U}		Sorcery		Draw three cards.		
Cultivate	{2}{G}		Sorcery		Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.		
Dark Hatchling	{4}{B}{B}		Creature	Horror	Flying|When Dark Hatchling enters the battlefield, destroy target nonblack creature. It can't be regenerated.	3	3
Deny Reality	{3}{U}{B}		Sorcery		Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)|Return target permanent to its owner's hand.		
Dimir Aqueduct			Land		Dimir Aqueduct enters the battlefield tapped.|When Dimir Aqueduct enters the battlefield, return a land you control to its owner's hand.|{T}: Add {U}{B} to your mana pool.		
Dimir Infiltrator	{U}{B}		Creature	Spirit	Dimir Infiltrator can't be blocked.|Transmute {1}{U}{B} ({1}{U}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)	1	3
Dowsing Shaman	{4}{G}		Creature	Centaur,Shaman	{2}{G}, {T}: Return target enchantment card from your graveyard to your hand.	3	4
Dragonlair Spider	{2}{R}{R}{G}{G}		Creature	Spider	Reach|Whenever an opponent casts a spell, put a 1/1 green Insect creature token onto the battlefield.	5	6
Dreampod Druid	{1}{G}		Creature	Human,Druid	At the beginning of each upkeep, if Dreampod Druid is enchanted, put a 1/1 green Saproling creature token onto the battlefield.	2	2
Elderwood Scion	{3}{G}{W}		Creature	Elemental	Trample, lifelink|Spells you cast that target Elderwood Scion cost {2} less to cast.|Spells your opponents cast that target Elderwood Scion cost {2} more to cast.	4	4
Enigma Sphinx	{4}{W}{U}{B}		Artifact,Creature	Sphinx	Flying|When Enigma Sphinx is put into your graveyard from the battlefield, put it into your library third from the top.|Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)	5	4
Enlisted Wurm	{4}{G}{W}		Creature	Wurm	Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)	5	5
Erratic Explosion	{2}{R}		Sorcery		Choose target creature or player. Reveal cards from the top of your library until you reveal a nonland card. Erratic Explosion deals damage equal to that card's converted mana cost to that creature or player. Put the revealed cards on the bottom of your library in any order.		
Etherium-Horn Sorcerer	{4}{U}{R}		Artifact,Creature	Minotaur,Wizard	{1}{U}{R}: Return Etherium-Horn Sorcerer to its owner's hand.|Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)	3	6
Exotic Orchard			Land		{T}: Add to your mana pool one mana of any color that a land an opponent controls could produce.		
Farsight Mask	{5}		Artifact		Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card.		
Felidar Umbra	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature has lifelink.|{1}{W}: Attach Felidar Umbra to target creature you control.|Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)		
Fiery Conclusion	{1}{R}		Instant		As an additional cost to cast Fiery Conclusion, sacrifice a creature.|Fiery Conclusion deals 5 damage to target creature.		
Fiery Fall	{5}{R}		Instant		Fiery Fall deals 5 damage to target creature.|Basic landcycling {1}{R} ({1}{R}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.)		
Fires of Yavimaya	{1}{R}{G}		Enchantment		Creatures you control have haste.|Sacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.		
Flayer Husk	{1}		Artifact	Equipment	Living weapon (When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)|Equipped creature gets +1/+1.|Equip {2}		
Fling	{1}{R}		Instant		As an additional cost to cast Fling, sacrifice a creature.|Fling deals damage equal to the sacrificed creature's power to target creature or player.		
Forest		Basic	Land	Forest	G		
Fractured Powerstone	{2}		Artifact		{T}: Add {1} to your mana pool.|{T}: Roll the planar die. Activate this ability only any time you could cast a sorcery.		
Fusion Elemental	{W}{U}{B}{R}{G}		Creature	Elemental		8	8
Ghostly Prison	{2}{W}		Enchantment		Creatures can't attack you unless their controller pays {2} for each creature he or she controls that's attacking you.		
Glen Elendra Liege	{1}{U/B}{U/B}{U/B}		Creature	Faerie,Knight	Flying|Other blue creatures you control get +1/+1.|Other black creatures you control get +1/+1.	2	3
Gluttonous Slime	{2}{G}		Creature	Ooze	Flash|Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)	2	2
Graypelt Refuge			Land		Graypelt Refuge enters the battlefield tapped.|When Graypelt Refuge enters the battlefield, you gain 1 life.|{T}: Add {G} or {W} to your mana pool.		
Gruul Turf			Land		Gruul Turf enters the battlefield tapped.|When Gruul Turf enters the battlefield, return a land you control to its owner's hand.|{T}: Add {R}{G} to your mana pool.		
Guard Gomazoa	{2}{U}		Creature	Jellyfish	Defender, flying|Prevent all combat damage that would be dealt to Guard Gomazoa.	1	3
Hellion Eruption	{5}{R}		Sorcery		Sacrifice all creatures you control, then put that many 4/4 red Hellion creature tokens onto the battlefield.		
Hellkite Hatchling	{2}{R}{G}		Creature	Dragon	Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)|Hellkite Hatchling has flying and trample if it devoured a creature.	2	2
Higure, the Still Wind	{3}{U}{U}	Legendary	Creature	Human,Ninja	Ninjutsu {2}{U}{U} ({2}{U}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Higure, the Still Wind deals combat damage to a player, you may search your library for a Ninja card, reveal it, and put it into your hand. If you do, shuffle your library.|{2}: Target Ninja creature can't be blocked this turn.	3	4
Hissing Iguanar	{2}{R}		Creature	Lizard	Whenever another creature dies, you may have Hissing Iguanar deal 1 damage to target player.	3	1
Hyena Umbra	{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 and has first strike.|Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)		
Illusory Angel	{2}{U}		Creature	Angel,Illusion	Flying|Cast Illusory Angel only if you've cast another spell this turn.	4	4
Indrik Umbra	{4}{G}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +4/+4 and has first strike, and all creatures able to block it do so.|Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)		
Ink-Eyes, Servant of Oni	{4}{B}{B}	Legendary	Creature	Rat,Ninja	Ninjutsu {3}{B}{B} ({3}{B}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Ink-Eyes, Servant of Oni deals combat damage to a player, you may put target creature card from that player's graveyard onto the battlefield under your control.|{1}{B}: Regenerate Ink-Eyes.	5	4
Inkfathom Witch	{1}{U/B}		Creature	Merfolk,Wizard	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|{2}{U}{B}: Each unblocked creature becomes 4/1 until end of turn.	1	1
Island		Basic	Land	Island	U		
Jwar Isle Refuge			Land		Jwar Isle Refuge enters the battlefield tapped.|When Jwar Isle Refuge enters the battlefield, you gain 1 life.|{T}: Add {U} or {B} to your mana pool.		
Kathari Remnant	{2}{U}{B}		Creature	Bird,Skeleton	Flying|{B}: Regenerate Kathari Remnant.|Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)	0	1
Kazandu Refuge			Land		Kazandu Refuge enters the battlefield tapped.|When Kazandu Refuge enters the battlefield, you gain 1 life.|{T}: Add {R} or {G} to your mana pool.		
Khalni Garden			Land		Khalni Garden enters the battlefield tapped.|When Khalni Garden enters the battlefield, put a 0/1 green Plant creature token onto the battlefield.|{T}: Add {G} to your mana pool.		
Kor Spiritdancer	{1}{W}		Creature	Kor,Wizard	Kor Spiritdancer gets +2/+2 for each Aura attached to it.|Whenever you cast an Aura spell, you may draw a card.	0	2
Krond the Dawn-Clad	{G}{G}{G}{W}{W}{W}	Legendary	Creature	Archon	Flying, vigilance|Whenever Krond the Dawn-Clad attacks, if it's enchanted, exile target permanent.	6	6
Krosan Verge			Land		Krosan Verge enters the battlefield tapped.|{T}: Add {1} to your mana pool.|{2}, {T}, Sacrifice Krosan Verge: Search your library for a Forest card and a Plains card and put them onto the battlefield tapped. Then shuffle your library.		
Last Stand	{W}{U}{B}{R}{G}		Sorcery		Target opponent loses 2 life for each Swamp you control. Last Stand deals damage equal to the number of Mountains you control to target creature. Put a 1/1 green Saproling creature token onto the battlefield for each Forest you control. You gain 2 life for each Plains you control. Draw a card for each Island you control, then discard that many cards.		
Liliana's Specter	{1}{B}{B}		Creature	Specter	Flying|When Liliana's Specter enters the battlefield, each opponent discards a card.	2	1
Lumberknot	{2}{G}{G}		Creature	Treefolk	Hexproof (This creature can't be the target of spells or abilities your opponents control.)|Whenever a creature dies, put a +1/+1 counter on Lumberknot.	1	1
Maelstrom Wanderer	{5}{U}{R}{G}	Legendary	Creature	Elemental	Creatures you control have haste.|Cascade, cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order. Then do it again.)	7	5
Mammoth Umbra	{4}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+3 and has vigilance.|Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)		
Mark of Mutiny	{2}{R}		Sorcery		Gain control of target creature until end of turn. Put a +1/+1 counter on it and untap it. That creature gains haste until end of turn. (It can attack and {T} this turn.)		
Mass Mutiny	{3}{R}{R}		Sorcery		For each opponent, gain control of up to one target creature that player controls until end of turn. Untap those creatures. They gain haste until end of turn.		
Mistblade Shinobi	{2}{U}		Creature	Human,Ninja	Ninjutsu {U} ({U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Mistblade Shinobi deals combat damage to a player, you may return target creature that player controls to its owner's hand.	1	1
Mitotic Slime	{4}{G}		Creature	Ooze	When Mitotic Slime dies, put two 2/2 green Ooze creature tokens onto the battlefield. They have 'When this creature dies, put two 1/1 green Ooze creature tokens onto the battlefield.'	4	4
Mountain		Basic	Land	Mountain	R		
Mudbutton Torchrunner	{2}{R}		Creature	Goblin,Warrior	When Mudbutton Torchrunner dies, it deals 3 damage to target creature or player.	1	1
Mycoloth	{3}{G}{G}		Creature	Fungus	Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)|At the beginning of your upkeep, put a 1/1 green Saproling creature token onto the battlefield for each +1/+1 counter on Mycoloth.	4	4
Nest Invader	{1}{G}		Creature	Eldrazi,Drone	When Nest Invader enters the battlefield, put a 0/1 colorless Eldrazi Spawn creature token onto the battlefield. It has 'Sacrifice this creature: Add {1} to your mana pool.'	2	2
Ninja of the Deep Hours	{3}{U}		Creature	Human,Ninja	Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Ninja of the Deep Hours deals combat damage to a player, you may draw a card.	2	2
Noggle Ransacker	{2}{U/R}		Creature	Noggle,Rogue	When Noggle Ransacker enters the battlefield, each player draws two cards, then discards a card at random.	2	1
Nullmage Advocate	{2}{G}		Creature	Insect,Druid	{T}: Return two target cards from an opponent's graveyard to his or her hand. Destroy target artifact or enchantment.	2	3
Okiba-Gang Shinobi	{3}{B}{B}		Creature	Rat,Ninja	Ninjutsu {3}{B} ({3}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Okiba-Gang Shinobi deals combat damage to a player, that player discards two cards.	3	2
Ondu Giant	{3}{G}		Creature	Giant,Druid	When Ondu Giant enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.	2	4
Overrun	{2}{G}{G}{G}		Sorcery		Creatures you control get +3/+3 and gain trample until end of turn.		
Penumbra Spider	{2}{G}{G}		Creature	Spider	Reach|When Penumbra Spider dies, put a 2/4 black Spider creature token with reach onto the battlefield.	2	4
Peregrine Drake	{4}{U}		Creature	Drake	Flying|When Peregrine Drake enters the battlefield, untap up to five lands.	2	3
Plains		Basic	Land	Plains	W		
Pollenbright Wings	{4}{G}{W}		Enchantment	Aura	Enchant creature|Enchanted creature has flying.|Whenever enchanted creature deals combat damage to a player, put that many 1/1 green Saproling creature tokens onto the battlefield.		
Predatory Urge	{3}{G}		Enchantment	Aura	Enchant creature|Enchanted creature has '{T}: This creature deals damage equal to its power to target creature. That creature deals damage equal to its power to this creature.'		
Preyseizer Dragon	{4}{R}{R}		Creature	Dragon	Flying|Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)|Whenever Preyseizer Dragon attacks, it deals damage to target creature or player equal to the number of +1/+1 counters on Preyseizer Dragon.	4	4
Primal Plasma	{3}{U}		Creature	Elemental,Shapeshifter	As Primal Plasma enters the battlefield, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender.	*	*
Quiet Disrepair	{1}{G}		Enchantment	Aura	Enchant artifact or enchantment|At the beginning of your upkeep, choose one - Destroy enchanted permanent; or you gain 2 life.		
Quietus Spike	{3}		Artifact	Equipment	Equipped creature has deathtouch.|Whenever equipped creature deals combat damage to a player, that player loses half his or her life, rounded up.|Equip {3}		
Rancor	{G}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+0 and has trample.|When Rancor is put into a graveyard from the battlefield, return Rancor to its owner's hand.		
Rivals' Duel	{3}{R}		Sorcery		Choose two target creatures that share no creature types. Those creatures fight each other. (Each deals damage equal to its power to the other.)		
Rupture Spire			Land		Rupture Spire enters the battlefield tapped.|When Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.|{T}: Add one mana of any color to your mana pool.		
Sai of the Shinobi	{1}		Artifact	Equipment	Equipped creature gets +1/+1.|Whenever a creature enters the battlefield under your control, you may attach Sai of the Shinobi to it.|Equip {2}		
Sakashima's Student	{2}{U}{U}		Creature	Human,Ninja	Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|You may have Sakashima's Student enter the battlefield as a copy of any creature on the battlefield, except it's still a Ninja in addition to its other creature types.	0	0
See Beyond	{1}{U}		Sorcery		Draw two cards, then shuffle a card from your hand into your library.		
Selesnya Sanctuary			Land		Selesnya Sanctuary enters the battlefield tapped.|When Selesnya Sanctuary enters the battlefield, return a land you control to its owner's hand.|{T}: Add {G}{W} to your mana pool.		
Shardless Agent	{1}{G}{U}		Artifact,Creature	Human,Rogue	Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)	2	2
Shimmering Grotto			Land		{T}: Add {1} to your mana pool.|{1}, {T}: Add one mana of any color to your mana pool.		
Sigil of the Empty Throne	{3}{W}{W}		Enchantment		Whenever you cast an enchantment spell, put a 4/4 white Angel creature token with flying onto the battlefield.		
Silent-Blade Oni	{3}{U}{U}{B}{B}		Creature	Demon,Ninja	Ninjutsu {4}{U}{B} ({4}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Silent-Blade Oni deals combat damage to a player, look at that player's hand. You may cast a nonland card in it without paying that card's mana cost.	6	5
Silhana Ledgewalker	{1}{G}		Creature	Elf,Rogue	Hexproof (This creature can't be the target of spells or abilities your opponents control.)|Silhana Ledgewalker can't be blocked except by creatures with flying.	1	1
Skarrg, the Rage Pits			Land		{T}: Add {1} to your mana pool.|{R}{G}, {T}: Target creature gets +1/+1 and gains trample until end of turn.		
Skullsnatcher	{1}{B}		Creature	Rat,Ninja	Ninjutsu {B} ({B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Skullsnatcher deals combat damage to a player, exile up to two target cards from that player's graveyard.	2	1
Snake Umbra	{2}{G}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 and has 'Whenever this creature deals damage to an opponent, you may draw a card.'|Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)		
Spirit Mantle	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 and has protection from creatures.		
Sunken Hope	{3}{U}{U}		Enchantment		At the beginning of each player's upkeep, that player returns a creature he or she controls to its owner's hand.		
Swamp		Basic	Land	Swamp	B		
Tainted Isle			Land		{T}: Add {1} to your mana pool.|{T}: Add {U} or {B} to your mana pool. Activate this ability only if you control a Swamp.		
Terramorphic Expanse			Land		{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.		
Thorn-Thrash Viashino	{3}{R}		Creature	Viashino,Warrior	Devour 2 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with twice that many +1/+1 counters on it.)|{G}: Thorn-Thrash Viashino gains trample until end of turn.	2	2
Thran Golem	{5}		Artifact,Creature	Golem	As long as Thran Golem is enchanted, it gets +2/+2 and has flying, first strike, and trample.	3	3
Three Dreams	{4}{W}		Sorcery		Search your library for up to three Aura cards with different names, reveal them, and put them into your hand. Then shuffle your library.		
Throat Slitter	{4}{B}		Creature	Rat,Ninja	Ninjutsu {2}{B} ({2}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Throat Slitter deals combat damage to a player, destroy target nonblack creature that player controls.	2	2
Thromok the Insatiable	{3}{R}{G}	Legendary	Creature	Hellion	Devour X, where X is the number of creatures devoured this way (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with X +1/+1 counters on it for each of those creatures.)	0	0
Thunder-Thrash Elder	{2}{R}		Creature	Viashino,Warrior	Devour 3 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with three times that many +1/+1 counters on it.)	1	1
Tormented Soul	{B}		Creature	Spirit	Tormented Soul can't block and can't be blocked.	1	1
Tukatongue Thallid	{G}		Creature	Fungus	When Tukatongue Thallid dies, put a 1/1 green Saproling creature token onto the battlefield.	1	1
Vela the Night-Clad	{4}{U}{B}	Legendary	Creature	Human,Wizard	Intimidate|Other creatures you control have intimidate.|Whenever Vela the Night-Clad or another creature you control leaves the battlefield, each opponent loses 1 life.	4	4
Viridian Emissary	{1}{G}		Creature	Elf,Scout	When Viridian Emissary dies, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.	2	1
Vitu-Ghazi, the City-Tree			Land		{T}: Add {1} to your mana pool.|{2}{G}{W}, {T}: Put a 1/1 green Saproling creature token onto the battlefield.		
Vivid Creek			Land		Vivid Creek enters the battlefield tapped with two charge counters on it.|{T}: Add {U} to your mana pool.|{T}, Remove a charge counter from Vivid Creek: Add one mana of any color to your mana pool.		
Walker of Secret Ways	{2}{U}		Creature	Human,Ninja	Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)|Whenever Walker of Secret Ways deals combat damage to a player, look at that player's hand.|{1}{U}: Return target Ninja you control to its owner's hand. Activate this ability only during your turn.	1	2
Wall of Blossoms	{1}{G}		Creature	Plant,Wall	Defender|When Wall of Blossoms enters the battlefield, draw a card.	0	4
Wall of Frost	{1}{U}{U}		Creature	Wall	Defender (This creature can't attack.)|Whenever Wall of Frost blocks a creature, that creature doesn't untap during its controller's next untap step.	0	7
Warstorm Surge	{5}{R}		Enchantment		Whenever a creature enters the battlefield under your control, it deals damage equal to its power to target creature or player.		
Whirlpool Warrior	{2}{U}		Creature	Merfolk,Warrior	When Whirlpool Warrior enters the battlefield, shuffle the cards from your hand into your library, then draw that many cards.|{R}, Sacrifice Whirlpool Warrior: Each player shuffles the cards from his or her hand into his or her library, then draws that many cards.	2	2
Whispersilk Cloak	{3}		Artifact	Equipment	Equipped creature can't be blocked and has shroud.|Equip {2}		
