Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Dack's Duplicate	{2}{U}{R}	None	Creature	Shapeshifter	You may have Dack's Duplicate enter the battlefield as a copy of any creature on the battlefield except it gains haste and dethrone. (Whenever it attacks the player with the most life or tied for most life, put a +1/+1 counter on it.)	0	0
Dark Hatchling	{4}{B}{B}	None	Creature	Horror	Flying|When Dark Hatchling enters the battlefield, destroy target nonblack creature. It can't be regenerated.	3	3
Dark Ritual	{B}	None	Instant	None	Add {B}{B}{B} to your mana pool.		
Dauthi Mercenary	{2}{B}	None	Creature	Dauthi,Knight,Mercenary	Shadow (This creature can block or be blocked by only creatures with shadow.)|{1}{B}: Dauthi Mercenary gets +1/+0 until end of turn.	2	1
Death Grasp	{X}{W}{B}	None	Sorcery	None	Death Grasp deals X damage to target creature or player. You gain X life.		
Deathreap Ritual	{2}{B}{G}	None	Enchantment	None	Morbid - At the beginning of each end step, if a creature died this turn, you may draw a card.		
Death's-Head Buzzard	{1}{B}{B}	None	Creature	Bird	Flying|When Death's-Head Buzzard dies, all creatures get -1/-1 until end of turn.	2	1
Decree of Justice	{X}{X}{2}{W}{W}	None	Sorcery	None	Put X 4/4 white Angel creature tokens with flying onto the battlefield.|Cycling {2}{W} ({2}{W}, Discard this card: Draw a card.)|When you cycle Decree of Justice, you may pay {X}. If you do, put X 1/1 white Soldier creature tokens onto the battlefield.		
Deep Analysis	{3}{U}	None	Sorcery	None	Target player draws two cards.|Flashback-{1}{U}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)		
Deftblade Elite	{W}	None	Creature	Human,Soldier	Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)|{1}{W}: Prevent all combat damage that would be dealt to and dealt by Deftblade Elite this turn.	1	1
Demonic Tutor	{1}{B}	None	Sorcery	None	Search your library for a card and put that card into your hand. Then shuffle your library.		
Deranged Hermit	{3}{G}{G}	None	Creature	Elf	Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Deranged Hermit enters the battlefield, put four 1/1 green Squirrel creature tokens onto the battlefield.|Squirrel creatures get +1/+1.	1	1
Desert Twister	{4}{G}{G}	None	Sorcery	None	Destroy target permanent.		
Devout Witness	{2}{W}	None	Creature	Human,Spellshaper	{1}{W}, {T}, Discard a card: Destroy target artifact or enchantment.	2	2
Drakestown Forgotten	{4}{B}	None	Creature	Zombie	Drakestown Forgotten enters the battlefield with X +1/+1 counters on it, where X is the number of creature cards in all graveyards.|{2}{B}, Remove a +1/+1 counter from Drakestown Forgotten: Target creature gets -1/-1 until end of turn.	0	0
Dreampod Druid	{1}{G}	None	Creature	Human,Druid	At the beginning of each upkeep, if Dreampod Druid is enchanted, put a 1/1 green Saproling creature token onto the battlefield.	2	2
Edric, Spymaster of Trest	{1}{G}{U}	Legendary	Creature	Elf,Rogue	Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.	2	2
Elephant Guide	{2}{G}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+3.|When enchanted creature dies, put a 3/3 green Elephant creature token onto the battlefield.		
Elvish Aberration	{5}{G}	None	Creature	Elf,Mutant	{T}: Add {G}{G}{G} to your mana pool.|Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, and put it into your hand. Then shuffle your library.)	4	5
Empyrial Armor	{1}{W}{W}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 for each card in your hand.		
Ephemeron	{4}{U}{U}	None	Creature	Illusion	Flying|Discard a card: Return Ephemeron to its owner's hand.	4	4
Erhnam Djinn	{3}{G}	None	Creature	Djinn	At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep. (It can't be blocked as long as defending player controls a Forest.)	4	5
Eternal Dragon	{5}{W}{W}	None	Creature	Dragon,Spirit	Flying|{3}{W}{W}: Return Eternal Dragon from your graveyard to your hand. Activate this ability only during your upkeep.|Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, and put it into your hand. Then shuffle your library.)	5	5
Eureka	{2}{G}{G}	None	Sorcery	None	Starting with you, each player may put a permanent card from his or her hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.		
Exile	{2}{W}	None	Instant	None	Exile target nonwhite attacking creature. You gain life equal to its toughness.		
Expunge	{2}{B}	None	Instant	None	Destroy target nonartifact, nonblack creature. It can't be regenerated.|Cycling {2} ({2}, Discard this card: Draw a card.)		
Fact or Fiction	{3}{U}	None	Instant	None	Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.		
Fallen Askari	{1}{B}	None	Creature	Human,Knight	Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)|Fallen Askari can't block.	2	2
Falter	{1}{R}	None	Instant	None	Creatures without flying can't block this turn.		
Famine	{3}{B}{B}	None	Sorcery	None	Famine deals 3 damage to each creature and each player.		
Fastbond	{G}	None	Enchantment	None	You may play any number of lands on each of your turns.|Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.		
Fireblast	{4}{R}{R}	None	Instant	None	You may sacrifice two Mountains rather than pay Fireblast's mana cost.|Fireblast deals 4 damage to target creature or player.		
Fires of Yavimaya	{1}{R}{G}	None	Enchantment	None	Creatures you control have haste.|Sacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.		
Flametongue Kavu	{3}{R}	None	Creature	Kavu	When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.	4	2
Fledgling Djinn	{1}{B}	None	Creature	Djinn	Flying|At the beginning of your upkeep, Fledgling Djinn deals 1 damage to you.	2	2
Flood Plain		None	Land	None	Flood Plain enters the battlefield tapped.|{T}, Sacrifice Flood Plain: Search your library for a Plains or Island card and put it onto the battlefield. Then shuffle your library.		
Flowstone Hellion	{4}{R}	None	Creature	Hellion,Beast	Haste|{0}: Flowstone Hellion gets +1/-1 until end of turn.	3	3
Flowstone Sculpture	{6}	None	Artifact,Creature	Shapeshifter	{2}, Discard a card: Put a +1/+1 counter on Flowstone Sculpture or Flowstone Sculpture gains flying, first strike, or trample. (This effect lasts indefinitely.)	4	4
Flusterstorm	{U}	None	Instant	None	Counter target instant or sorcery spell unless its controller pays {1}.|Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)		
Force of Will	{3}{U}{U}	None	Instant	None	You may pay 1 life and exile a blue card from your hand rather than pay Force of Will's mana cost.|Counter target spell.		
Forgotten Cave		None	Land	None	Forgotten Cave enters the battlefield tapped.|{T}: Add {R} to your mana pool.|Cycling {R} ({R}, Discard this card: Draw a card.)		
Frantic Search	{2}{U}	None	Instant	None	Draw two cards, then discard two cards. Untap up to three lands.		
Future Sight	{2}{U}{U}{U}	None	Enchantment	None	Play with the top card of your library revealed.|You may play the top card of your library.		
Fyndhorn Elves	{G}	None	Creature	Elf,Druid	{T}: Add {G} to your mana pool.	1	1
Gaea's Embrace	{2}{G}{G}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+3 and has trample.|{G}: Regenerate enchanted creature.		
Gamble	{R}	None	Sorcery	None	Search your library for a card, put that card into your hand, discard a card at random, then shuffle your library.		
Genesis	{4}{G}	None	Creature	Incarnation	At the beginning of your upkeep, if Genesis is in your graveyard, you may pay {2}{G}. If you do, return target creature card from your graveyard to your hand.	4	4
Gerrard's Battle Cry	{W}	None	Enchantment	None	{2}{W}: Creatures you control get +1/+1 until end of turn.		
Giant Mantis	{3}{G}	None	Creature	Insect	Reach (This creature can block creatures with flying.)	2	4
Giant Strength	{R}{R}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2.		
Gigapede	{3}{G}{G}	None	Creature	Insect	Shroud (This creature can't be the target of spells or abilities.)|At the beginning of your upkeep, if Gigapede is in your graveyard, you may discard a card. If you do, return Gigapede to your hand.	6	1
Gilded Light	{1}{W}	None	Instant	None	You gain shroud until end of turn. (You can't be the target of spells or abilities.)|Cycling {2} ({2}, Discard this card: Draw a card.)		
Goblin Commando	{4}{R}	None	Creature	Goblin	When Goblin Commando enters the battlefield, it deals 2 damage to target creature.	2	2
Goblin General	{1}{R}{R}	None	Creature	Goblin,Warrior	Whenever Goblin General attacks, Goblin creatures you control get +1/+1 until end of turn.	1	1
Goblin Goon	{3}{R}	None	Creature	Goblin,Mutant	Goblin Goon can't attack unless you control more creatures than defending player.|Goblin Goon can't block unless you control more creatures than attacking player.	6	6
Goblin Lackey	{R}	None	Creature	Goblin	Whenever Goblin Lackey deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.	1	1
Goblin Matron	{2}{R}	None	Creature	Goblin	When Goblin Matron enters the battlefield, you may search your library for a Goblin card, reveal that card, and put it into your hand. If you do, shuffle your library.	1	1
Goblin Patrol	{R}	None	Creature	Goblin	Echo {R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	2	1
Goblin Piledriver	{1}{R}	None	Creature	Goblin,Warrior	Protection from blue (This creature can't be blocked, targeted, dealt damage, or enchanted by anything blue.)|Whenever Goblin Piledriver attacks, it gets +2/+0 until end of turn for each other attacking Goblin.	1	2
Goblin Ringleader	{3}{R}	None	Creature	Goblin	Haste|When Goblin Ringleader enters the battlefield, reveal the top four cards of your library. Put all Goblin cards revealed this way into your hand and the rest on the bottom of your library in any order.	2	2
Goblin Settler	{3}{R}	None	Creature	Goblin	When Goblin Settler enters the battlefield, destroy target land.	1	1
Goblin Trenches	{1}{R}{W}	None	Enchantment	None	{2}, Sacrifice a land: Put two 1/1 red and white Goblin Soldier creature tokens onto the battlefield.		
Goblin Warchief	{1}{R}{R}	None	Creature	Goblin,Warrior	Goblin spells you cast cost {1} less to cast.|Goblin creatures you control have haste.	2	2
Grand Coliseum		None	Land	None	Grand Coliseum enters the battlefield tapped.|{T}: Add {1} to your mana pool.|{T}: Add one mana of any color to your mana pool. Grand Coliseum deals 1 damage to you.		
Grasslands		None	Land	None	Grasslands enters the battlefield tapped.|{T}, Sacrifice Grasslands: Search your library for a Forest or Plains card and put it onto the battlefield. Then shuffle your library.		
Grenzo, Dungeon Warden	{X}{B}{R}	Legendary	Creature	Goblin,Rogue	Grenzo, Dungeon Warden enters the battlefield with X +1/+1 counters on it.|{2}: Put the bottom card of your library into your graveyard. If it's a creature card with power less than or equal to Grenzo's power, put it onto the battlefield.	2	2
Grizzly Fate	{3}{G}{G}	None	Sorcery	None	Put two 2/2 green Bear creature tokens onto the battlefield.|Threshold - Put four 2/2 green Bear creature tokens onto the battlefield instead if seven or more cards are in your graveyard.|Flashback {5}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)		
Gush	{4}{U}	None	Instant	None	You may return two Islands you control to their owner's hand rather than pay Gush's mana cost.|Draw two cards.		
Gustcloak Harrier	{1}{W}{W}	None	Creature	Bird,Soldier	Flying|Whenever Gustcloak Harrier becomes blocked, you may untap it and remove it from combat.	2	2
Hermit Druid	{1}{G}	None	Creature	Human,Druid	{G}, {T}: Reveal cards from the top of your library until you reveal a basic land card. Put that card into your hand and all other cards revealed this way into your graveyard.	1	1
High Tide	{U}	None	Instant	None	Until end of turn, whenever a player taps an Island for mana, that player adds {U} to his or her mana pool (in addition to the mana the land produces).		
Hulking Goblin	{1}{R}	None	Creature	Goblin	Hulking Goblin can't block.	2	2
Hymn to Tourach	{B}{B}	None	Sorcery	None	Target player discards two cards at random.		
Ichorid	{3}{B}	None	Creature	Horror	Haste|At the beginning of the end step, sacrifice Ichorid.|At the beginning of your upkeep, if Ichorid is in your graveyard, you may exile a black creature card other than Ichorid from your graveyard. If you do, return Ichorid to the battlefield.	3	1
Ivory Tower	{1}	None	Artifact	None	At the beginning of your upkeep, you gain X life, where X is the number of cards in your hand minus 4.		
Jace, the Mind Sculptor	{2}{U}{U}	None	Planeswalker	Jace	+2: Look at the top card of target player's library. You may put that card on the bottom of that player's library.|0: Draw three cards, then put two cards from your hand on top of your library in any order.|−1: Return target creature to its owner's hand.|−12: Exile all cards from target player's library, then that player shuffles his or her hand into his or her library.		
Jareth, Leonine Titan	{3}{W}{W}{W}	Legendary	Creature	Cat,Giant	Whenever Jareth, Leonine Titan blocks, it gets +7/+7 until end of turn.|{W}: Jareth gains protection from the color of your choice until end of turn.	4	7
Jungle Wurm	{3}{G}{G}	None	Creature	Wurm	Whenever Jungle Wurm becomes blocked, it gets -1/-1 until end of turn for each creature blocking it beyond the first.	5	5
Kaervek's Torch	{X}{R}	None	Sorcery	None	As long as Kaervek's Torch is on the stack, spells that target it cost {2} more to cast.|Kaervek's Torch deals X damage to target creature or player.		
Karmic Guide	{3}{W}{W}	None	Creature	Angel,Spirit	Flying, protection from black|Echo {3}{W}{W} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Karmic Guide enters the battlefield, return target creature card from your graveyard to the battlefield.	2	2
Karn, Silver Golem	{5}	Legendary	Artifact,Creature	Golem	Whenever Karn, Silver Golem blocks or becomes blocked, it gets -4/+4 until end of turn.|{1}: Target noncreature artifact becomes an artifact creature with power and toughness each equal to its converted mana cost until end of turn.	4	4
Keeneye Aven	{3}{U}	None	Creature	Bird,Soldier	Flying|Cycling {2} ({2}, Discard this card: Draw a card.)	2	3
Keldon Necropolis		Legendary	Land	None	{T}: Add {1} to your mana pool.|{4}{R}, {T}, Sacrifice a creature: Keldon Necropolis deals 2 damage to target creature or player.		
Kezzerdrix	{2}{B}{B}	None	Creature	Rabbit,Beast	First strike|At the beginning of your upkeep, if your opponents control no creatures, Kezzerdrix deals 4 damage to you.	4	4
Killer Whale	{3}{U}{U}	None	Creature	Whale	{U}: Killer Whale gains flying until end of turn.	3	5
Kindle	{1}{R}	None	Instant	None	Kindle deals X damage to target creature or player, where X is 2 plus the number of cards named Kindle in all graveyards.		
Kjeldoran Outpost		None	Land	None	If Kjeldoran Outpost would enter the battlefield, sacrifice a Plains instead. If you do, put Kjeldoran Outpost onto the battlefield. If you don't, put it into its owner's graveyard.|{T}: Add {W} to your mana pool.|{1}{W}, {T}: Put a 1/1 white Soldier creature token onto the battlefield.		
Kongming, 'Sleeping Dragon'	{2}{W}{W}	Legendary	Creature	Human,Advisor	Other creatures you control get +1/+1.	2	2
Krosan Tusker	{5}{G}{G}	None	Creature	Boar,Beast	Cycling {2}{G} ({2}{G}, Discard this card: Draw a card.)|When you cycle Krosan Tusker, you may search your library for a basic land card, reveal that card, put it into your hand, then shuffle your library.	6	5
Krosan Vorine	{3}{G}	None	Creature	Cat,Beast	Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)|Krosan Vorine can't be blocked by more than one creature.	3	2
Krovikan Sorcerer	{2}{U}	None	Creature	Human,Wizard	{T}, Discard a nonblack card: Draw a card.|{T}, Discard a black card: Draw two cards, then discard one of them.	1	1
Lake of the Dead		None	Land	None	If Lake of the Dead would enter the battlefield, sacrifice a Swamp instead. If you do, put Lake of the Dead onto the battlefield. If you don't, put it into its owner's graveyard.|{T}: Add {B} to your mana pool.|{T}, Sacrifice a Swamp: Add {B}{B}{B}{B} to your mana pool.		
Laquatus's Champion	{4}{B}{B}	None	Creature	Nightmare,Horror	When Laquatus's Champion enters the battlefield, target player loses 6 life.|When Laquatus's Champion leaves the battlefield, that player gains 6 life.|{B}: Regenerate Laquatus's Champion.	6	3
Library of Alexandria		None	Land	None	{T}: Add {1} to your mana pool.|{T}: Draw a card. Activate this ability only if you have exactly seven cards in hand.		
Lightning Dragon	{2}{R}{R}	None	Creature	Dragon	Flying|Echo {2}{R}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|{R}: Lightning Dragon gets +1/+0 until end of turn.	4	4
Lightning Rift	{1}{R}	None	Enchantment	None	Whenever a player cycles a card, you may pay {1}. If you do, Lightning Rift deals 2 damage to target creature or player.		
Lion's Eye Diamond	{0}	None	Artifact	None	Sacrifice Lion's Eye Diamond, Discard your hand: Add three mana of any one color to your mana pool. Activate this ability only any time you could cast an instant.		
Living Death	{3}{B}{B}	None	Sorcery	None	Each player exiles all creature cards from his or her graveyard, then sacrifices all creatures he or she controls, then puts all cards he or she exiled this way onto the battlefield.		
Lonely Sandbar		None	Land	None	Lonely Sandbar enters the battlefield tapped.|{T}: Add {U} to your mana pool.|Cycling {U} ({U}, Discard this card: Draw a card.)		
Lurking Evil	{B}{B}{B}	None	Enchantment	None	Pay half your life, rounded up: Lurking Evil becomes a 4/4 Horror creature with flying.		
