Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Lord of the Pit	{4}{B}{B}{B}		Creature	Demon	Flying, trample|At the beginning of your upkeep, sacrifice a creature other than Lord of the Pit. If you can't, Lord of the Pit deals 7 damage to you.	7	7
Luminous Angel	{4}{W}{W}{W}		Creature	Angel	Flying|At the beginning of your upkeep, you may put a 1/1 white Spirit creature token with flying onto the battlefield.	4	4
Marble Diamond	{2}		Artifact		Marble Diamond enters the battlefield tapped.|{T}: Add {W} to your mana pool.		
Oni Possession	{2}{B}		Enchantment	Aura	Enchant creature|At the beginning of your upkeep, sacrifice a creature.|Enchanted creature gets +3/+3 and has trample.|Enchanted creature is a Demon Spirit.		
Otherworldly Journey	{1}{W}		Instant	Arcane	Exile target creature. At the beginning of the next end step, return that card to the battlefield under its owner's control with a +1/+1 counter on it.		
Overeager Apprentice	{2}{B}		Creature	Human,Minion	Discard a card, Sacrifice Overeager Apprentice: Add {B}{B}{B} to your mana pool.	1	2
Pacifism	{1}{W}		Enchantment	Aura	Enchant creature|Enchanted creature can't attack or block.		
Plains		Basic	Land	Plains	W		
Promise of Power	{2}{B}{B}{B}		Sorcery		Choose one - You draw five cards and you lose 5 life; or put an X/X black Demon creature token with flying onto the battlefield, where X is the number of cards in your hand as the token enters the battlefield.|Entwine {4} (Choose both if you pay the entwine cost.)		
Reiver Demon	{4}{B}{B}{B}{B}		Creature	Demon	Flying|When Reiver Demon enters the battlefield, if you cast it from your hand, destroy all nonartifact, nonblack creatures. They can't be regenerated.	6	6
Reya Dawnbringer	{6}{W}{W}{W}	Legendary	Creature	Angel	Flying|At the beginning of your upkeep, you may return target creature card from your graveyard to the battlefield.	4	6
Righteous Cause	{3}{W}{W}		Enchantment		Whenever a creature attacks, you gain 1 life.		
Secluded Steppe			Land		Secluded Steppe enters the battlefield tapped.|{T}: Add {W} to your mana pool.|Cycling {W} ({W}, Discard this card: Draw a card.)		
Serra Advocate	{3}{W}		Creature	Angel	Flying|{T}: Target attacking or blocking creature gets +2/+2 until end of turn.	2	2
Serra Angel	{3}{W}{W}		Creature	Angel	Flying|Vigilance (Attacking doesn't cause this creature to tap.)	4	4
Serra's Boon	{2}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+2 as long as it's white. Otherwise, it gets -2/-1.		
Serra's Embrace	{2}{W}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2 and has flying and vigilance.		
Soot Imp	{1}{B}{B}		Creature	Imp	Flying|Whenever a player casts a nonblack spell, that player loses 1 life.	1	2
Souldrinker	{3}{B}		Creature	Spirit	Pay 3 life: Put a +1/+1 counter on Souldrinker.	2	2
Spirit			Creature	Spirit	Flying	1	1
Stinkweed Imp	{2}{B}		Creature	Imp	Flying|Whenever Stinkweed Imp deals combat damage to a creature, destroy that creature.|Dredge 5 (If you would draw a card, instead you may put exactly five cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)	1	2
Sustainer of the Realm	{2}{W}{W}		Creature	Angel	Flying|Whenever Sustainer of the Realm blocks, it gets +0/+2 until end of turn.	2	3
Swamp		Basic	Land	Swamp	B		
Thrull			Creature	Thrull		0	1
Twilight Shepherd	{3}{W}{W}{W}		Creature	Angel	Flying, vigilance|When Twilight Shepherd enters the battlefield, return to your hand all cards in your graveyard that were put there from the battlefield this turn.|Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)	5	5
Unholy Strength	{B}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+1.		
Venerable Monk	{2}{W}		Creature	Human,Monk,Cleric	When Venerable Monk enters the battlefield, you gain 2 life.	2	2
