Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Cloud Key	{3}		Artifact		As Cloud Key enters the battlefield, choose artifact, creature, enchantment, instant, or sorcery.|Spells you cast of the chosen type cost {1} less to cast.		
Cloudseeder	{1}{U}		Creature	Faerie,Spellshaper	Flying|{U}, {T}, Discard a card: Put a 1/1 blue Faerie creature token named Cloud Sprite onto the battlefield. It has flying and 'Cloud Sprite can block only creatures with flying.'	1	1
Coalition Relic	{3}		Artifact		{T}: Add one mana of any color to your mana pool.|{T}: Put a charge counter on Coalition Relic.|At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color to your mana pool for each charge counter removed this way.		
Cryptic Annelid	{3}{U}		Creature	Worm,Beast	When Cryptic Annelid enters the battlefield, scry 1, then scry 2, then scry 3. (To scry X, look at the top X cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)	1	4
Cutthroat il-Dal	{3}{B}		Creature	Human,Rogue	Hellbent - Cutthroat il-Dal has shadow as long as you have no cards in hand. (It can block or be blocked by only creatures with shadow.)	4	1
Cyclical Evolution	{3}{G}{G}		Sorcery		Target creature gets +3/+3 until end of turn. Exile Cyclical Evolution with three time counters on it.|Suspend 3-{2}{G} (Rather than cast this card from your hand, you may pay {2}{G} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Dakmor Salvage			Land		Dakmor Salvage enters the battlefield tapped.|{T}: Add {B} to your mana pool.|Dredge 2 (If you would draw a card, instead you may put exactly two cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)		
Darksteel Garrison	{2}		Artifact	Fortification	Fortified land has indestructible.|Whenever fortified land becomes tapped, target creature gets +1/+1 until end of turn.|Fortify {3} ({3}: Attach to target land you control. Fortify only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the land leaves.)		
Daybreak Coronet	{W}{W}		Enchantment	Aura	Enchant creature with another Aura attached to it|Enchanted creature gets +3/+3 and has first strike, vigilance, and lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)		
Death Rattle	{5}{B}		Instant		Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)|Destroy target nongreen creature. It can't be regenerated.		
Deepcavern Imp	{2}{B}		Creature	Imp,Rebel	Flying, haste|Echo-Discard a card. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	2	2
Delay	{1}{U}		Instant		Counter target spell. If the spell is countered this way, exile it with three time counters on it instead of putting it into its owner's graveyard. If it doesn't have suspend, it gains suspend. (At the beginning of its owner's upkeep, remove a counter from that card. When the last is removed, the player plays it without paying its mana cost. If it's a creature, it has haste.)		
Dryad Arbor			Land,Creature	Forest,Dryad	(Dryad Arbor isn't a spell, it's affected by summoning sickness, and it has '{T}: Add {G} to your mana pool.')	1	1
Dust of Moments	{2}{W}		Instant		Choose one - Remove two time counters from each permanent and each suspended card; or put two time counters on each permanent with a time counter on it and each suspended card.		
Edge of Autumn	{1}{G}		Sorcery		If you control four or fewer lands, search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.|Cycling-Sacrifice a land. (Sacrifice a land, Discard this card: Draw a card.)		
Emberwilde Augur	{1}{R}		Creature	Goblin,Shaman	Sacrifice Emberwilde Augur: Emberwilde Augur deals 3 damage to target player. Activate this ability only during your upkeep.	2	1
Emblem of the Warmind	{1}{R}		Enchantment	Aura	Enchant creature you control|Creatures you control have haste.		
Epochrasite	{2}		Artifact,Creature	Construct	Epochrasite enters the battlefield with three +1/+1 counters on it if you didn't cast it from your hand.|When Epochrasite dies, exile it with three time counters on it and it gains suspend. (At the beginning of your upkeep, remove a time counter. When the last is removed, cast this card without paying its mana cost. It has haste.)	1	1
Even the Odds	{2}{W}		Instant		Cast Even the Odds only if you control fewer creatures than each opponent.|Put three 1/1 white Soldier creature tokens onto the battlefield.		
Fatal Attraction	{2}{R}		Enchantment	Aura	Enchant creature|When Fatal Attraction enters the battlefield, it deals 2 damage to enchanted creature.|At the beginning of your upkeep, Fatal Attraction deals 4 damage to enchanted creature.		
Festering March	{3}{B}{B}		Sorcery		Creatures your opponents control get -1/-1 until end of turn. Exile Festering March with three time counters on it.|Suspend 3-{2}{B} (Rather than cast this card from your hand, you may pay {2}{B} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Fleshwrither	{2}{B}{B}		Creature	Horror	Transfigure {1}{B}{B} ({1}{B}{B}, Sacrifice this creature: Search your library for a creature card with the same converted mana cost as this creature and put that card onto the battlefield. Then shuffle your library. Transfigure only as a sorcery.)	3	3
Flowstone Embrace	{1}{R}		Enchantment	Aura	Enchant creature|{T}: Enchanted creature gets +2/-2 until end of turn.		
Fomori Nomad	{4}{R}		Creature	Nomad,Giant		4	4
Force of Savagery	{2}{G}		Creature	Elemental	Trample	8	0
Foresee	{3}{U}		Sorcery		Scry 4, then draw two cards. (To scry 4, look at the top four cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Frenzy Sliver	{1}{B}		Creature	Sliver	All Sliver creatures have frenzy 1. (Whenever a Sliver attacks and isn't blocked, it gets +1/+0 until end of turn.)	1	1
Gathan Raiders	{3}{R}{R}		Creature	Human,Warrior	Hellbent - Gathan Raiders gets +2/+2 as long as you have no cards in hand.|Morph-Discard a card. (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	3	3
Ghostfire	{2}{R}		Instant		Ghostfire is colorless.|Ghostfire deals 3 damage to target creature or player.		
Gibbering Descent	{4}{B}{B}		Enchantment		At the beginning of each player's upkeep, that player loses 1 life and discards a card.|Hellbent - Skip your upkeep step if you have no cards in hand.|Madness {2}{B}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)		
Gift of Granite	{W}		Enchantment	Aura	Flash (You may cast this spell any time you could cast an instant.)|Enchant creature|Enchanted creature gets +0/+2.		
Glittering Wish	{G}{W}		Sorcery		You may choose a multicolored card you own from outside the game, reveal that card, and put it into your hand. Exile Glittering Wish.		
Goldmeadow Lookout	{3}{W}		Creature	Kithkin,Spellshaper	{W}, {T}, Discard a card: Put a 1/1 white Kithkin Soldier creature token named Goldmeadow Harrier onto the battlefield. It has '{W}, {T}: Tap target creature.'	2	2
Grave Peril	{1}{B}		Enchantment		When a nonblack creature enters the battlefield, sacrifice Grave Peril. If you do, destroy that creature.		
Grave Scrabbler	{3}{B}		Creature	Zombie	Madness {1}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)|When Grave Scrabbler enters the battlefield, if its madness cost was paid, you may return target creature card from a graveyard to its owner's hand.	2	2
Graven Cairns			Land		{T}: Add {1} to your mana pool.|{B/R}, {T}: Add {B}{B}, {B}{R}, or {R}{R} to your mana pool.		
Grinning Ignus	{2}{R}		Creature	Elemental	{R}, Return Grinning Ignus to its owner's hand: Add {2}{R} to your mana pool. Activate this ability only any time you could cast a sorcery.	2	2
Grove of the Burnwillows			Land		{T}: Add {1} to your mana pool.|{T}: Add {R} or {G} to your mana pool. Each opponent gains 1 life.		
Haze of Rage	{1}{R}		Sorcery		Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)|Creatures you control get +1/+0 until end of turn.|Storm (When you cast this spell, copy it for each spell cast before it this turn.)		
Heartwood Storyteller	{1}{G}{G}		Creature	Treefolk	Whenever a player casts a noncreature spell, each of that player's opponents may draw a card.	2	3
Henchfiend of Ukor	{3}{R}		Creature	Ogre	Haste|Echo {1}{B} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice this permanent unless you pay its echo cost.)|{B/R}: Henchfiend of Ukor gets +1/+0 until end of turn.	3	2
Homing Sliver	{2}{R}		Creature	Sliver	Each Sliver card in each player's hand has slivercycling {3}.|Slivercycling {3} ({3}, Discard this card: Search your library for a Sliver card, reveal it, and put it into your hand. Then shuffle your library.)	2	2
Horizon Canopy			Land		{T}, Pay 1 life: Add {G} or {W} to your mana pool.|{1}, {T}, Sacrifice Horizon Canopy: Draw a card.		
Ichor Slick	{2}{B}		Sorcery		Target creature gets -3/-3 until end of turn.|Cycling {2} ({2}, Discard this card: Draw a card.)|Madness {3}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)		
Imperial Mask	{4}{W}		Enchantment		When Imperial Mask enters the battlefield, if it's not a token, each of your teammates puts a token that's a copy of Imperial Mask onto the battlefield.|You have hexproof. (You can't be the target of spells or abilities your opponents control.)		
Imperiosaur	{2}{G}{G}		Creature	Lizard	Spend only mana produced by basic lands to cast Imperiosaur.	5	5
Infiltrator il-Kor	{4}{U}		Creature	Kor,Rogue	Shadow (This creature can block or be blocked by only creatures with shadow.)|Suspend 2-{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)	3	1
Intervention Pact	{0}		Instant		The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.|At the beginning of your next upkeep, pay {1}{W}{W}. If you don't, you lose the game.		
Jhoira of the Ghitu	{1}{U}{R}	Legendary	Creature	Human,Wizard	{2}, Exile a nonland card from your hand: Put four time counters on the exiled card. If it doesn't have suspend, it gains suspend. (At the beginning of your upkeep, remove a time counter from that card. When the last is removed, cast it without paying its mana cost. If it's a creature, it has haste.)	2	2
Judge Unworthy	{1}{W}		Instant		Choose target attacking or blocking creature. Scry 3, then reveal the top card of your library. Judge Unworthy deals damage equal to that card's converted mana cost to that creature. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Kavu Primarch	{3}{G}		Creature	Kavu	Kicker {4} (You may pay an additional {4} as you cast this spell.)|Convoke (Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)|If Kavu Primarch was kicked, it enters the battlefield with four +1/+1 counters on it.	3	3
Keldon Megaliths			Land		Keldon Megaliths enters the battlefield tapped.|{T}: Add {R} to your mana pool.|Hellbent - {1}{R}, {T}: Keldon Megaliths deals 1 damage to target creature or player. Activate this ability only if you have no cards in hand.		
Knight of Sursi	{3}{W}		Creature	Human,Knight	Flying; flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)|Suspend 3-{W} (Rather than cast this card from your hand, you may pay {W} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)	2	2
Korlash, Heir to Blackblade	{2}{B}{B}	Legendary	Creature	Zombie,Warrior	Korlash, Heir to Blackblade's power and toughness are each equal to the number of Swamps you control.|{1}{B}: Regenerate Korlash.|Grandeur - Discard another card named Korlash, Heir to Blackblade: Search your library for up to two Swamp cards, put them onto the battlefield tapped, then shuffle your library.	*	*
Leaden Fists	{2}{U}		Enchantment	Aura	Flash (You may cast this spell any time you could cast an instant.)|Enchant creature|Enchanted creature gets +3/+3 and doesn't untap during its controller's untap step.		
Linessa, Zephyr Mage	{3}{U}	Legendary	Creature	Human,Wizard	{X}{U}{U}, {T}: Return target creature with converted mana cost X to its owner's hand.|Grandeur - Discard another card named Linessa, Zephyr Mage: Target player returns a creature he or she controls to its owner's hand, then repeats this process for an artifact, an enchantment, and a land.	3	3
Llanowar Augur	{G}		Creature	Elf,Shaman	Sacrifice Llanowar Augur: Target creature gets +3/+3 and gains trample until end of turn. Activate this ability only during your upkeep.	0	3
Llanowar Empath	{3}{G}		Creature	Elf,Shaman	When Llanowar Empath enters the battlefield, scry 2, then reveal the top card of your library. If it's a creature card, put it into your hand. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)	2	2
Llanowar Mentor	{G}		Creature	Elf,Spellshaper	{G}, {T}, Discard a card: Put a 1/1 green Elf Druid creature token named Llanowar Elves onto the battlefield. It has '{T}: Add {G} to your mana pool.'	1	1
Llanowar Reborn			Land		Llanowar Reborn enters the battlefield tapped.|{T}: Add {G} to your mana pool.|Graft 1 (This land enters the battlefield with a +1/+1 counter on it. Whenever a creature enters the battlefield, you may move a +1/+1 counter from this land onto it.)		
Logic Knot	{X}{U}{U}		Instant		Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)|Counter target spell unless its controller pays {X}.		
Lost Auramancers	{2}{W}{W}		Creature	Human,Wizard	Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|When Lost Auramancers dies, if it had no time counters on it, you may search your library for an enchantment card and put it onto the battlefield. If you do, shuffle your library.	3	3
Lost Hours	{1}{B}		Sorcery		Target player reveals his or her hand. You choose a nonland card from it. That player puts that card into his or her library third from the top.		
Lucent Liminid	{3}{W}{W}		Enchantment,Creature	Elemental	Flying	3	3
Lumithread Field	{1}{W}		Enchantment		Creatures you control get +0/+1.|Morph {1}{W} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)		
Lymph Sliver	{4}{W}		Creature	Sliver	All Sliver creatures have absorb 1. (If a source would deal damage to a Sliver, prevent 1 of that damage.)	3	3
Maelstrom Djinn	{7}{U}		Creature	Djinn	Flying|Morph {2}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)|When Maelstrom Djinn is turned face up, put two time counters on it and it gains vanishing. (At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)	5	6
Magus of the Abyss	{3}{B}		Creature	Human,Wizard	At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of his or her choice. It can't be regenerated.	4	3
Magus of the Future	{2}{U}{U}{U}		Creature	Human,Wizard	Play with the top card of your library revealed.|You may play the top card of your library.	2	3
Magus of the Moat	{2}{W}{W}		Creature	Human,Wizard	Creatures without flying can't attack.	0	3
Magus of the Moon	{2}{R}		Creature	Human,Wizard	Nonbasic lands are Mountains.	2	2
Magus of the Vineyard	{G}		Creature	Human,Wizard	At the beginning of each player's precombat main phase, add {G}{G} to that player's mana pool.	1	1
Marshaling Cry	{1}{W}{W}		Sorcery		Creatures you control get +1/+1 and gain vigilance until end of turn.|Cycling {2} ({2}, Discard this card: Draw a card.)|Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)		
Mass of Ghouls	{3}{B}{B}		Creature	Zombie,Warrior		5	3
Mesmeric Sliver	{3}{U}		Creature	Sliver	All Slivers have 'When this permanent enters the battlefield, you may fateseal 1.' (To fateseal 1, its controller looks at the top card of an opponent's library, then he or she may put that card on the bottom of that library.)	2	2
Minions' Murmurs	{2}{B}{B}		Sorcery		You draw X cards and you lose X life, where X is the number of creatures you control.		
Mistmeadow Skulk	{1}{W}		Creature	Kithkin,Rogue	Lifelink, protection from converted mana cost 3 or greater	1	1
Molten Disaster	{X}{R}{R}		Sorcery		Kicker {R} (You may pay an additional {R} as you cast this spell.)|If Molten Disaster was kicked, it has split second. (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)|Molten Disaster deals X damage to each creature without flying and each player.		
Muraganda Petroglyphs	{3}{G}		Enchantment		Creatures with no abilities get +2/+2.		
Mystic Speculation	{U}		Sorcery		Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.)|Scry 3. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Nacatl War-Pride	{3}{G}{G}{G}		Creature	Cat,Warrior	Nacatl War-Pride must be blocked by exactly one creature if able.|Whenever Nacatl War-Pride attacks, put X tokens that are copies of Nacatl War-Pride onto the battlefield tapped and attacking, where X is the number of creatures defending player controls. Exile the tokens at the beginning of the next end step.	3	3
Narcomoeba	{1}{U}		Creature	Illusion	Flying|When Narcomoeba is put into your graveyard from your library, you may put it onto the battlefield.	1	1
Nessian Courser	{2}{G}		Creature	Centaur,Warrior		3	3
New Benalia			Land		New Benalia enters the battlefield tapped.|When New Benalia enters the battlefield, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)|{T}: Add {W} to your mana pool.		
Nihilith	{4}{B}{B}		Creature	Horror	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)|Suspend 7-{1}{B} (Rather than cast this card from your hand, you may pay {1}{B} and exile it with seven time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|Whenever a card is put into an opponent's graveyard from anywhere, if Nihilith is suspended, you may remove a time counter from Nihilith.	4	4
Nimbus Maze			Land		{T}: Add {1} to your mana pool.|{T}: Add {W} to your mana pool. Activate this ability only if you control an Island.|{T}: Add {U} to your mana pool. Activate this ability only if you control a Plains.		
Nix	{U}		Instant		Counter target spell if no mana was spent to cast it.		
Oblivion Crown	{1}{B}		Enchantment	Aura	Flash (You may cast this spell any time you could cast an instant.)|Enchant creature|Enchanted creature has 'Discard a card: This creature gets +1/+1 until end of turn.'		
Oriss, Samite Guardian	{1}{W}{W}	Legendary	Creature	Human,Cleric	{T}: Prevent all damage that would be dealt to target creature this turn.|Grandeur - Discard another card named Oriss, Samite Guardian: Target player can't cast spells this turn, and creatures that player controls can't attack this turn.	1	3
Pact of Negation	{0}		Instant		Counter target spell.|At the beginning of your next upkeep, pay {3}{U}{U}. If you don't, you lose the game.		
Pact of the Titan	{0}		Instant		Put a 4/4 red Giant creature token onto the battlefield.|At the beginning of your next upkeep, pay {4}{R}. If you don't, you lose the game.		
Patrician's Scorn	{3}{W}		Instant		If you've cast another white spell this turn, you may cast Patrician's Scorn without paying its mana cost.|Destroy all enchantments.		
Petrified Plating	{2}{G}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2.|Suspend 2-{G} (Rather than cast this card from your hand, you may pay {G} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Phosphorescent Feast	{2}{G}{G}{G}		Sorcery		Chroma - Reveal any number of cards in your hand. You gain 2 life for each green mana symbol in those cards' mana costs.		
Pooling Venom	{1}{B}		Enchantment	Aura	Enchant land|Whenever enchanted land becomes tapped, its controller loses 2 life.|{3}{B}: Destroy enchanted land.		
Putrid Cyclops	{2}{B}		Creature	Zombie,Cyclops	When Putrid Cyclops enters the battlefield, scry 1, then reveal the top card of your library. Putrid Cyclops gets -X/-X until end of turn, where X is that card's converted mana cost. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)	3	3
Pyromancer's Swath	{2}{R}		Enchantment		If an instant or sorcery source you control would deal damage to a creature or player, it deals that much damage plus 2 to that creature or player instead.|At the beginning of each end step, discard your hand.		
Quagnoth	{5}{G}		Creature	Beast	Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)|Shroud (This permanent can't be the target of spells or abilities.)|When a spell or ability an opponent controls causes you to discard Quagnoth, return it to your hand.	4	5
Quiet Disrepair	{1}{G}		Enchantment	Aura	Enchant artifact or enchantment|At the beginning of your upkeep, choose one - Destroy enchanted permanent; or you gain 2 life.		
Ramosian Revivalist	{3}{W}		Creature	Human,Rebel,Cleric	{6}, {T}: Return target Rebel permanent card with converted mana cost 5 or less from your graveyard to the battlefield.	2	2
Ravaging Riftwurm	{1}{G}{G}		Creature	Wurm	Kicker {4} (You may pay an additional {4} as you cast this spell.)|Vanishing 2 (This permanent enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)|If Ravaging Riftwurm was kicked, it enters the battlefield with three additional time counters on it.	6	6
Reality Strobe	{4}{U}{U}		Sorcery		Return target permanent to its owner's hand. Exile Reality Strobe with three time counters on it.|Suspend 3-{2}{U} (Rather than cast this card from your hand, you may pay {2}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)		
Riddle of Lightning	{3}{R}{R}		Instant		Choose target creature or player. Scry 3, then reveal the top card of your library. Riddle of Lightning deals damage equal to that card's converted mana cost to that creature or player. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Rift Elemental	{R}		Creature	Elemental	{1}{R}, Remove a time counter from a permanent you control or suspended card you own: Rift Elemental gets +2/+0 until end of turn.	1	1
Riftsweeper	{1}{G}		Creature	Elf,Shaman	When Riftsweeper enters the battlefield, choose target face-up exiled card. Its owner shuffles it into his or her library.	2	2
Rites of Flourishing	{2}{G}		Enchantment		At the beginning of each player's draw step, that player draws an additional card.|Each player may play an additional land on each of his or her turns.		
River of Tears			Land		{T}: Add {U} to your mana pool. If you played a land this turn, add {B} to your mana pool instead.		
Saltskitter	{3}{W}		Creature	Wurm	Whenever another creature enters the battlefield, exile Saltskitter. Return Saltskitter to the battlefield under its owner's control at the beginning of the next end step.	3	4
Samite Censer-Bearer	{W}		Creature	Human,Rebel,Cleric	{W}, Sacrifice Samite Censer-Bearer: Prevent the next 1 damage that would be dealt to each creature you control this turn.	1	1
Sarcomite Myr	{2}{U}		Artifact,Creature	Myr	{2}: Sarcomite Myr gains flying until end of turn.|{2}, Sacrifice Sarcomite Myr: Draw a card.	2	1
Scourge of Kher Ridges	{6}{R}{R}		Creature	Dragon	Flying|{1}{R}: Scourge of Kher Ridges deals 2 damage to each creature without flying.|{5}{R}: Scourge of Kher Ridges deals 6 damage to each other creature with flying.	6	6
Scout's Warning	{W}		Instant		The next creature card you play this turn can be played as though it had flash.|Draw a card.		
Second Wind	{2}{U}		Enchantment	Aura	Enchant creature|{T}: Tap enchanted creature.|{T}: Untap enchanted creature.		
Seht's Tiger	{2}{W}{W}		Creature	Cat	Flash (You may cast this spell any time you could cast an instant.)|When Seht's Tiger enters the battlefield, you gain protection from the color of your choice until end of turn. (You can't be targeted, dealt damage, or enchanted by anything of the chosen color.)	3	3
Shah of Naar Isle	{3}{R}		Creature	Efreet	Trample|Echo {0} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)|When Shah of Naar Isle's echo cost is paid, each opponent may draw up to three cards.	6	6
Shapeshifter's Marrow	{2}{U}{U}		Enchantment		At the beginning of each opponent's upkeep, that player reveals the top card of his or her library. If it's a creature card, the player puts the card into his or her graveyard and Shapeshifter's Marrow becomes a copy of that card. (If it does, it loses this ability.)		
Shimian Specter	{2}{B}{B}		Creature	Specter	Flying|Whenever Shimian Specter deals combat damage to a player, that player reveals his or her hand. You choose a nonland card from it. Search that player's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles his or her library.	2	2
Shivan Sand-Mage	{2}{R}{R}		Creature	Viashino,Shaman	When Shivan Sand-Mage enters the battlefield, choose one - Remove two time counters from target permanent or suspended card; or put two time counters on target permanent with a time counter on it or suspended card.|Suspend 4-{R} (Rather than cast this card from your hand, you may pay {R} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)	3	2
Skirk Ridge Exhumer	{1}{B}		Creature	Zombie,Spellshaper	{B}, {T}, Discard a card: Put a 1/1 black Zombie Goblin creature token named Festering Goblin onto the battlefield. It has 'When Festering Goblin dies, target creature gets -1/-1 until end of turn.'	1	1
Skizzik Surger	{4}{R}{R}		Creature	Elemental	Haste|Echo-Sacrifice two lands. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	6	4
Slaughter Pact	{0}		Instant		Destroy target nonblack creature.|At the beginning of your next upkeep, pay {2}{B}. If you don't, you lose the game.		
Sliver Legion	{W}{U}{B}{R}{G}	Legendary	Creature	Sliver	All Sliver creatures get +1/+1 for each other Sliver on the battlefield.	7	7
Sliversmith	{2}		Artifact,Creature	Spellshaper	{1}, {T}, Discard a card: Put a 1/1 colorless Sliver artifact creature token named Metallic Sliver onto the battlefield.	1	1
