Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Skittering Skirge	{B}{B}		Creature	Imp	Flying|When you cast a creature spell, sacrifice Skittering Skirge.	3	2
Slippery Karst			Land		Slippery Karst enters the battlefield tapped.|{T}: Add {G} to your mana pool.|Cycling {2} ({2}, Discard this card: Draw a card.)		
Smoldering Crater			Land		Smoldering Crater enters the battlefield tapped.|{T}: Add {R} to your mana pool.|Cycling {2} ({2}, Discard this card: Draw a card.)		
Snapping Drake	{3}{U}		Creature	Drake	Flying	3	2
Sonic Burst	{1}{R}		Instant		As an additional cost to cast Sonic Burst, discard a card at random.|Sonic Burst deals 4 damage to target creature or player.		
Svyelunite Temple			Land		Svyelunite Temple enters the battlefield tapped.|{T}: Add {U} to your mana pool.|{T}, Sacrifice Svyelunite Temple: Add {U}{U} to your mana pool.		
Swamp		Basic	Land	Swamp	B		
Talruum Minotaur	{2}{R}{R}		Creature	Minotaur,Berserker	Haste	3	3
Tar Pit Warrior	{2}{B}		Creature	Cyclops,Warrior	When Tar Pit Warrior becomes the target of a spell or ability, sacrifice it.	3	4
Terror	{1}{B}		Instant		Destroy target nonartifact, nonblack creature. It can't be regenerated.		
Thunderbolt	{1}{R}		Instant		Choose one - Thunderbolt deals 3 damage to target player; or Thunderbolt deals 4 damage to target creature with flying.		
Thundering Giant	{3}{R}{R}		Creature	Giant	Haste	4	3
Tolarian Winds	{1}{U}		Instant		Discard all the cards in your hand, then draw that many cards.		
Viashino Warrior	{3}{R}		Creature	Viashino,Warrior		4	2
Vigilant Drake	{4}{U}		Creature	Drake	Flying||{2}{U}: Untap Vigilant Drake.	3	3
Wayward Soul	{2}{U}{U}		Creature	Spirit	Flying||{U}: Put Wayward Soul on top of its owner's library.	3	2
Wild Growth	{G}		Enchantment	Aura	Enchant land|Whenever enchanted land is tapped for mana, its controller adds {G} to his or her mana pool (in addition to the mana the land produces).		
Woolly Spider	{1}{G}{G}		Creature	Spider	Reach (This creature can block creatures with flying.)|Whenever Woolly Spider blocks a creature with flying, Woolly Spider gets +0/+2 until end of turn.	2	3
Yavimaya Wurm	{4}{G}{G}		Creature	Wurm	Trample (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)	6	4
