Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Deadly Wanderings	{3}{B}{B}	None	Enchantment	None	As long as you control exactly one creature, that creature gets +2/+0 and has deathtouch and lifelink.		
Death Wind	{X}{B}	None	Instant	None	Target creature gets -X/-X until end of turn.		
Deathbringer Regent	{5}{B}{B}	None	Creature	Dragon	Flying|When Deathbringer Regent enters the battlefield, if you cast it from your hand and there are five or more other creatures on the battlefield, destroy all other creatures.	5	6
Deathmist Raptor	{1}{G}{G}	None	Creature	Lizard,Beast	Deathtouch|Whenever a permanent you control is turned face up, you may return Deathmist Raptor from your graveyard to the battlefield face up or face down.|Megamorph {4}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	3	3
Defeat	{1}{B}	None	Sorcery	None	Destroy target creature with power 2 or less.		
Den Protector	{1}{G}	None	Creature	Human,Warrior	Creatures with power less than Den Protector's power can't block it.|Megamorph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Den Protector is turned face up, return target card from your graveyard to your hand.	2	1
Descent of the Dragons	{4}{R}{R}	None	Sorcery	None	Destroy any number of target creatures. For each creature destroyed this way, its controller puts a 4/4 red Dragon creature token with flying onto the battlefield.		
Dirgur Nemesis	{5}{U}	None	Creature	Serpent	Defender|Megamorph {6}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	6	5
Display of Dominance	{1}{G}	None	Instant	None	Choose one -|• Destroy target blue or black noncreature permanent.|• Permanents you control can't be the targets of blue or black spells your opponents control this turn.		
Draconic Roar	{1}{R}	None	Instant	None	As an additional cost to cast Draconic Roar, you may reveal a Dragon card from your hand.|Draconic Roar deals 3 damage to target creature. If you revealed a Dragon card or controlled a Dragon as you cast Draconic Roar, Draconic Roar deals 3 damage to that creature's controller.		
Dragon Fodder	{1}{R}	None	Sorcery	None	Put two 1/1 red Goblin creature tokens onto the battlefield.		
Dragon Hunter	{W}	None	Creature	Human,Warrior	Protection from Dragons|Dragon Hunter can block Dragons as though it had reach.	2	1
Dragon Tempest	{1}{R}	None	Enchantment	None	Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.|Whenever a Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.		
Dragon Whisperer	{R}{R}	None	Creature	Human,Shaman	{R}: Dragon Whisperer gains flying until end of turn.|{1}{R}: Dragon Whisperer gets +1/+0 until end of turn.|Formidable - {4}{R}{R}: Put a 4/4 red Dragon creature token with flying onto the battlefield. Activate this ability only if creatures you control have total power 8 or greater.	2	2
Dragonloft Idol	{4}	None	Artifact,Creature	Gargoyle	As long as you control a Dragon, Dragonloft Idol gets +1/+1 and has flying and trample.	3	3
Dragonlord Atarka	{5}{R}{G}	Legendary	Creature	Elder,Dragon	Flying, trample|When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.	8	8
Dragonlord Dromoka	{4}{G}{W}	Legendary	Creature	Elder,Dragon	Dragonlord Dromoka can't be countered.|Flying, lifelink|Your opponents can't cast spells during your turn.	5	7
Dragonlord Kolaghan	{4}{B}{R}	Legendary	Creature	Elder,Dragon	Flying, haste|Other creatures you control have haste.|Whenever an opponent casts a creature or planeswalker spell with the same name as a card in his or her graveyard, that player loses 10 life.	6	5
Dragonlord Ojutai	{3}{W}{U}	Legendary	Creature	Elder,Dragon	Flying|Dragonlord Ojutai has hexproof as long as it's untapped.|Whenever Dragonlord Ojutai deals combat damage to a player, look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.	5	4
Dragonlord Silumgar	{4}{U}{B}	Legendary	Creature	Elder,Dragon	Flying, deathtouch|When Dragonlord Silumgar enters the battlefield, gain control of target creature or planeswalker for as long as you control Dragonlord Silumgar.	3	5
Dragonlord's Prerogative	{4}{U}{U}	None	Instant	None	As an additional cost to cast Dragonlord's Prerogative, you may reveal a Dragon card from your hand.|If you revealed a Dragon card or controlled a Dragon as you cast Dragonlord's Prerogative, Dragonlord's Prerogative can't be countered.|Draw four cards.		
Dragonlord's Servant	{1}{R}	None	Creature	Goblin,Shaman	Dragon spells you cast cost {1} less to cast.	1	3
Dragon's Eye Sentry	{W}	None	Creature	Human,Monk	Defender, first strike	1	3
Dragon-Scarred Bear	{2}{G}	None	Creature	Bear	Formidable - {1}{G}: Regenerate Dragon-Scarred Bear. Activate this ability only if creatures you control have total power 8 or greater.	3	2
Dromoka Captain	{2}{W}	None	Creature	Human,Soldier	First strike|Whenever Dromoka Captain attacks, bolster 1. (Choose a creature with the least toughness among creatures you control and put a +1/+1 counter on it.)	1	1
Dromoka Dunecaster	{W}	None	Creature	Human,Wizard	{1}{W}, {T}: Tap target creature without flying.	0	2
Dromoka Monument	{3}	None	Artifact	None	{T}: Add {G} or {W} to your mana pool.|{4}{G}{W}: Dromoka Monument becomes a 4/4 green and white Dragon artifact creature with flying until end of turn.		
Dromoka Warrior	{1}{W}	None	Creature	Human,Warrior		3	1
Dromoka's Command	{G}{W}	None	Instant	None	Choose two -|• Prevent all damage target instant or sorcery spell would deal this turn.|• Target player sacrifices an enchantment.|• Put a +1/+1 counter on target creature.|• Target creature you control fights target creature you don't control.		
Dromoka's Gift	{4}{G}	None	Instant	None	Bolster 4. (Choose a creature with the least toughness among creatures you control and put four +1/+1 counters on it.)		
Duress	{B}	None	Sorcery	None	Target opponent reveals his or her hand. You choose a noncreature, nonland card from it. That player discards that card.		
Dutiful Attendant	{2}{B}	None	Creature	Human,Warrior	When Dutiful Attendant dies, return another target creature card from your graveyard to your hand.	1	2
Echoes of the Kin Tree	{1}{W}	None	Enchantment	None	{2}{W}: Bolster 1. (Choose a creature with the least toughness among creatures you control and put a +1/+1 counter on it.)		
Elusive Spellfist	{1}{U}	None	Creature	Human,Monk	Whenever you cast a noncreature spell, Elusive Spellfist gets +1/+0 until end of turn and can't be blocked this turn.	1	3
Encase in Ice	{1}{U}	None	Enchantment	Aura	Flash (You may cast this spell any time you could cast an instant.)|Enchant red or green creature|When Encase in Ice enters the battlefield, tap enchanted creature.|Enchanted creature doesn't untap during its controller's untap step.		
Enduring Scalelord	{4}{G}{W}	None	Creature	Dragon	Flying|Whenever one or more +1/+1 counters are placed on another creature you control, you may put a +1/+1 counter on Enduring Scalelord.	4	4
Enduring Victory	{4}{W}	None	Instant	None	Destroy target attacking or blocking creature. Bolster 1. (Choose a creature with the least toughness among creatures you control and put a +1/+1 counter on it.)		
Epic Confrontation	{1}{G}	None	Sorcery	None	Target creature you control gets +1/+2 until end of turn. It fights target creature you don't control. (Each deals damage equal to its power to the other.)		
Evolving Wilds		None	Land	None	{T}, Sacrifice Evolving Wilds: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.		
Explosive Vegetation	{3}{G}	None	Sorcery	None	Search your library for up to two basic land cards and put them onto the battlefield tapped. Then shuffle your library.		
Fate Forgotten	{2}{W}	None	Instant	None	Exile target artifact or enchantment.		
Flatten	{3}{B}	None	Instant	None	Target creature gets -4/-4 until end of turn.		
Foe-Razer Regent	{5}{G}{G}	None	Creature	Dragon	Flying|When Foe-Razer Regent enters the battlefield, you may have it fight target creature you don't control.|Whenever a creature you control fights, put two +1/+1 counters on it at the beginning of the next end step.	4	5
Forest		Basic	Land	Forest	G		
Foul Renewal	{3}{B}	None	Instant	None	Return target creature card from your graveyard to your hand. Target creature gets -X/-X until end of turn, where X is the toughness of the card returned this way.		
Foul-Tongue Invocation	{2}{B}	None	Instant	None	As an additional cost to cast Foul-Tongue Invocation, you may reveal a Dragon card from your hand.|Target player sacrifices a creature. If you revealed a Dragon card or controlled a Dragon as you cast Foul-Tongue Invocation, you gain 4 life.		
Foul-Tongue Shriek	{B}	None	Instant	None	Target opponent loses 1 life for each attacking creature you control. You gain that much life.		
Gate Smasher	{3}	None	Artifact	Equipment	Gate Smasher can be attached only to a creature with toughness 4 or greater.|Equipped creature gets +3/+0 and has trample.|Equip {3}		
Glade Watcher	{1}{G}	None	Creature	Elemental	Defender|Formidable - {G}: Glade Watcher can attack this turn as though it didn't have defender. Activate this ability only if creatures you control have total power 8 or greater.	3	3
Glaring Aegis	{W}	None	Enchantment	Aura	Enchant creature|When Glaring Aegis enters the battlefield, tap target creature an opponent controls.|Enchanted creature gets +1/+3.		
Gleam of Authority	{1}{W}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 for each +1/+1 counter on other creatures you control.|Enchanted creature has vigilance and '{W}, {T}: Bolster 1.' (To bolster 1, choose a creature with the least toughness among creatures you control and put a +1/+1 counter on it.)		
Glint	{1}{U}	None	Instant	None	Target creature you control gets +0/+3 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)		
Graceblade Artisan	{2}{W}	None	Creature	Human,Monk	Graceblade Artisan gets +2/+2 for each Aura attached to it.	2	3
Gravepurge	{2}{B}	None	Instant	None	Put any number of target creature cards from your graveyard on top of your library.|Draw a card.		
Great Teacher's Decree	{3}{W}	None	Sorcery	None	Creatures you control get +2/+1 until end of turn.|Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)		
Guardian Shield-Bearer	{1}{G}	None	Creature	Human,Soldier	Megamorph {3}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Guardian Shield-Bearer is turned face up, put a +1/+1 counter on another target creature you control.	2	1
Gudul Lurker	{U}	None	Creature	Salamander	Gudul Lurker can't be blocked.|Megamorph {U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	1	1
Gurmag Drowner	{3}{U}	None	Creature	Naga,Wizard	Exploit (When this creature enters the battlefield, you may sacrifice a creature.)|When Gurmag Drowner exploits a creature, look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard.	2	4
Hand of Silumgar	{1}{B}	None	Creature	Human,Warrior	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)	2	1
Harbinger of the Hunt	{3}{R}{G}	None	Creature	Dragon	Flying|{2}{R}: Harbinger of the Hunt deals 1 damage to each creature without flying.|{2}{G}: Harbinger of the Hunt deals 1 damage to each other creature with flying.	5	3
Hardened Berserker	{2}{R}	None	Creature	Human,Berserker	Whenever Hardened Berserker attacks, the next spell you cast this turn costs {1} less to cast.	3	2
Haven of the Spirit Dragon		None	Land	None	{T}: Add {1} to your mana pool.|{T}: Add one mana of any color to your mana pool. Spend this mana only to cast a Dragon creature spell.|{2}, {T}, Sacrifice Haven of the Spirit Dragon: Return target Dragon creature card or Ugin planeswalker card from your graveyard to your hand.		
Hedonist's Trove	{5}{B}{B}	None	Enchantment	None	When Hedonist's Trove enters the battlefield, exile all cards from target opponent's graveyard.|You may play land cards exiled with Hedonist's Trove.|You may cast nonland cards exiled with Hedonist's Trove. You can't cast more than one spell this way each turn.		
Herald of Dromoka	{1}{W}	None	Creature	Human,Warrior	Vigilance|Other Warrior creatures you control have vigilance.	2	2
Herdchaser Dragon	{5}{G}	None	Creature	Dragon	Flying, trample|Megamorph {5}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Herdchaser Dragon is turned face up, put a +1/+1 counter on each other Dragon creature you control.	3	3
Hidden Dragonslayer	{1}{W}	None	Creature	Human,Warrior	Lifelink|Megamorph {2}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Hidden Dragonslayer is turned face up, destroy target creature with power 4 or greater an opponent controls.	2	1
Icefall Regent	{3}{U}{U}	None	Creature	Dragon	Flying|When Icefall Regent enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's untap step for as long as you control Icefall Regent. |Spells your opponents cast that target Icefall Regent cost {2} more to cast.	4	3
Illusory Gains	{3}{U}{U}	None	Enchantment	Aura	Enchant creature|You control enchanted creature.|Whenever a creature enters the battlefield under an opponent's control, attach Illusory Gains to that creature.		
Impact Tremors	{1}{R}	None	Enchantment	None	Whenever a creature enters the battlefield under your control, Impact Tremors deals 1 damage to each opponent.		
Inspiring Call	{2}{G}	None	Instant	None	Draw a card for each creature you control with a +1/+1 counter on it. Those creatures gain indestructible until end of turn. (Damage and effects that say 'destroy' don't destroy them.)		
Ire Shaman	{1}{R}	None	Creature	Orc,Shaman	Menace (This creature can't be blocked except by two or more creatures.)|Megamorph {R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Ire Shaman is turned face up, exile the top card of your library. Until end of turn, you may play that card.	2	1
Island		Basic	Land	Island	U		
Keeper of the Lens	{1}	None	Artifact,Creature	Golem	You may look at face-down creatures you don't control. (You may do this at any time.)	1	2
Kindled Fury	{R}	None	Instant	None	Target creature gets +1/+0 and gains first strike until end of turn.		
Kolaghan Aspirant	{1}{R}	None	Creature	Human,Warrior	Whenever Kolaghan Aspirant becomes blocked by a creature, Kolaghan Aspirant deals 1 damage to that creature.	2	1
Kolaghan Forerunners	{2}{R}	None	Creature	Human,Berserker	Trample|Kolaghan Forerunners's power is equal to the number of creatures you control.|Dash {2}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)	*	3
Kolaghan Monument	{3}	None	Artifact	None	{T}: Add {B} or {R} to your mana pool.|{4}{B}{R}: Kolaghan Monument becomes a 4/4 black and red Dragon artifact creature with flying until end of turn.		
Kolaghan Skirmisher	{1}{B}	None	Creature	Human,Warrior	Dash {2}{B} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)	2	2
Kolaghan Stormsinger	{R}	None	Creature	Human,Shaman	Haste|Megamorph {R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Kolaghan Stormsinger is turned face up, target creature gains haste until end of turn.	1	1
Kolaghan's Command	{1}{B}{R}	None	Instant	None	Choose two -|• Return target creature card from your graveyard to your hand.|• Target player discards a card.|• Destroy target artifact.|• Kolaghan's Command deals 2 damage to target creature or player.		
Learn from the Past	{3}{U}	None	Instant	None	Target player shuffles his or her graveyard into his or her library.|Draw a card.		
Lightning Berserker	{R}	None	Creature	Human,Berserker	{R}: Lightning Berserker gets +1/+0 until end of turn.|Dash {R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)	1	1
Lightwalker	{1}{W}	None	Creature	Human,Warrior	Lightwalker has flying as long as it has a +1/+1 counter on it.	2	1
Living Lore	{3}{U}	None	Creature	Avatar	As Living Lore enters the battlefield, exile an instant or sorcery card from your graveyard.|Living Lore's power and toughness are each equal to the exiled card's converted mana cost.|Whenever Living Lore deals combat damage, you may sacrifice it. If you do, you may cast the exiled card without paying its mana cost.	*	*
Lose Calm	{3}{R}	None	Sorcery	None	Gain control of target creature until end of turn. Untap that creature. It gains haste and menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.)		
Lurking Arynx	{4}{G}	None	Creature	Cat,Beast	Formidable - {2}{G}: Target creature blocks Lurking Arynx this turn if able. Activate this ability only if creatures you control have total power 8 or greater.	3	5
Magmatic Chasm	{1}{R}	None	Sorcery	None	Creatures without flying can't block this turn.		
Marang River Skeleton	{1}{B}	None	Creature	Skeleton	{B}: Regenerate Marang River Skeleton.|Megamorph {3}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	1	1
Marsh Hulk	{4}{B}{B}	None	Creature	Zombie,Ogre	Megamorph {6}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	4	6
Mind Rot	{2}{B}	None	Sorcery	None	Target player discards two cards.		
Minister of Pain	{2}{B}	None	Creature	Human,Shaman	Exploit (When this creature enters the battlefield, you may sacrifice a creature.)|When Minister of Pain exploits a creature, creatures your opponents control get -1/-1 until end of turn.	2	3
Mirror Mockery	{1}{U}	None	Enchantment	Aura	Enchant creature|Whenever enchanted creature attacks, you may put a token onto the battlefield that's a copy of that creature. Exile that token at end of combat.		
Misthoof Kirin	{2}{W}	None	Creature	Kirin	Flying, vigilance|Megamorph {1}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	2	1
Monastery Loremaster	{3}{U}	None	Creature	Djinn,Wizard	Megamorph {5}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)|When Monastery Loremaster is turned face up, return target noncreature, nonland card from your graveyard to your hand.	3	2
Mountain		Basic	Land	Mountain	R		
Mystic Meditation	{3}{U}	None	Sorcery	None	Draw three cards. Then discard two cards unless you discard a creature card.		
Myth Realized	{W}	None	Enchantment	None	Whenever you cast a noncreature spell, put a lore counter on Myth Realized.|{2}{W}: Put a lore counter on Myth Realized.|{W}: Until end of turn, Myth Realized becomes a Monk Avatar creature in addition to its other types and gains 'This creature's power and toughness are each equal to the number of lore counters on it.'		
Narset Transcendent	{2}{W}{U}	None	Planeswalker	Narset	+1: Look at the top card of your library. If it's a noncreature, nonland card, you may reveal it and put it into your hand.|−2: When you cast your next instant or sorcery spell from your hand this turn, it gains rebound.|−9: You get an emblem with 'Your opponents can't cast noncreature spells.'		
Naturalize	{1}{G}	None	Instant	None	Destroy target artifact or enchantment.		
Necromaster Dragon	{3}{U}{B}	None	Creature	Dragon	Flying|Whenever Necromaster Dragon deals combat damage to a player, you may pay {2}. If you do, put a 2/2 black Zombie creature token onto the battlefield and each opponent puts the top two cards of his or her library into his or her graveyard.	4	4
Negate	{1}{U}	None	Instant	None	Counter target noncreature spell.		
Obscuring Æther	{G}	None	Enchantment	None	Face-down creature spells you cast cost {1} less to cast.|{1}{G}: Turn Obscuring Æther face down. (It becomes a 2/2 creature.)		
Ojutai Exemplars	{2}{W}{W}	None	Creature	Human,Monk	Whenever you cast a noncreature spell, choose one -|• Tap target creature.|• Ojutai Exemplars gains first strike and lifelink until end of turn.|• Exile Ojutai Exemplars, then return it to the battlefield tapped under its owner's control.	4	4
Ojutai Interceptor	{3}{U}	None	Creature	Bird,Soldier	Flying|Megamorph {3}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)	3	1
Ojutai Monument	{3}	None	Artifact	None	{T}: Add {W} or {U} to your mana pool.|{4}{W}{U}: Ojutai Monument becomes a 4/4 white and blue Dragon artifact creature with flying until end of turn.		
Ojutai's Breath	{2}{U}	None	Instant	None	Tap target creature. It doesn't untap during its controller's next untap step.|Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)		
Ojutai's Command	{2}{W}{U}	None	Instant	None	Choose two -|• Return target creature card with converted mana cost 2 or less from your graveyard to the battlefield.|• You gain 4 life.|• Counter target creature spell.|• Draw a card.		
Ojutai's Summons	{3}{U}{U}	None	Sorcery	None	Put a 2/2 blue Djinn Monk creature token with flying onto the battlefield.|Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)		
Orator of Ojutai	{1}{W}	None	Creature	Bird,Monk	As an additional cost to cast Orator of Ojutai, you may reveal a Dragon card from your hand.|Defender, flying|When Orator of Ojutai enters the battlefield, if you revealed a Dragon card or controlled a Dragon as you cast Orator of Ojutai, draw a card.	0	4
