Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Angus Mackenzie	{G}{W}{U}	Legendary	Creature	Human,Cleric	{G}{W}{U}, {T}: Prevent all combat damage that would be dealt this turn. Activate this ability only before the combat damage step.	2	2
Anti-Magic Aura	{2}{U}		Enchantment	Aura	Enchant creature|Enchanted creature can't be the target of spells and can't be enchanted by other Auras.		
Arboria	{2}{G}{G}	World	Enchantment		Creatures can't attack a player unless that player cast a spell or put a nontoken permanent onto the battlefield during his or her last turn.		
Arcades Sabboth	{2}{G}{G}{W}{W}{U}{U}	Legendary	Creature	Elder,Dragon	Flying|At the beginning of your upkeep, sacrifice Arcades Sabboth unless you pay {G}{W}{U}.|Each untapped creature you control gets +0/+2 as long as it's not attacking.|{W}: Arcades Sabboth gets +0/+1 until end of turn.	7	7
Arena of the Ancients	{3}		Artifact		Legendary creatures don't untap during their controllers' untap steps.|When Arena of the Ancients enters the battlefield, tap all legendary creatures.		
Avoid Fate	{G}		Instant		Counter target instant or Aura spell that targets a permanent you control.		
Axelrod Gunnarson	{4}{B}{B}{R}{R}	Legendary	Creature	Giant	Trample|Whenever a creature dealt damage by Axelrod Gunnarson this turn dies, you gain 1 life and Axelrod deals 1 damage to target player.	5	5
Ayesha Tanaka	{W}{W}{U}{U}	Legendary	Creature	Human,Artificer	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)|{T}: Counter target activated ability from an artifact source unless that ability's controller pays {W}. (Mana abilities can't be targeted.)	2	2
Azure Drake	{3}{U}		Creature	Drake	Flying	2	4
Backdraft	{1}{R}		Instant		Choose a player who cast one or more sorcery spells this turn. Backdraft deals damage to that player equal to half the damage dealt by one of those sorcery spells this turn, rounded down.		
Backfire	{U}		Enchantment	Aura	Enchant creature|Whenever enchanted creature deals damage to you, Backfire deals that much damage to that creature's controller.		
Barbary Apes	{1}{G}		Creature	Ape		2	2
Barktooth Warbeard	{4}{B}{R}{R}	Legendary	Creature	Human,Warrior		6	5
Bartel Runeaxe	{3}{B}{R}{G}	Legendary	Creature	Giant,Warrior	Vigilance|Bartel Runeaxe can't be the target of Aura spells.	6	5
Beasts of Bogardan	{4}{R}		Creature	Beast	Protection from red|Beasts of Bogardan gets +1/+1 as long as an opponent controls a white permanent.	3	3
Black Mana Battery	{4}		Artifact		{2}, {T}: Put a charge counter on Black Mana Battery.||{T}, Remove any number of charge counters from Black Mana Battery: Add {B} to your mana pool, then add an additional {B} to your mana pool for each charge counter removed this way.		
Blazing Effigy	{1}{R}		Creature	Elemental	When Blazing Effigy dies, it deals X damage to target creature, where X is 3 plus the amount of damage dealt to Blazing Effigy this turn by other sources named Blazing Effigy.	0	3
Blight	{B}{B}		Enchantment	Aura	Enchant land|When enchanted land becomes tapped, destroy it.		
Blood Lust	{1}{R}		Instant		If target creature has toughness 5 or greater, it gets +4/-4 until end of turn. Otherwise, it gets +4/-X until end of turn, where X is its toughness minus 1.		
Blue Mana Battery	{4}		Artifact		{2}, {T}: Put a charge counter on Blue Mana Battery.||{T}, Remove any number of charge counters from Blue Mana Battery: Add {U} to your mana pool, then add an additional {U} to your mana pool for each charge counter removed this way.		
Boomerang	{U}{U}		Instant		Return target permanent to its owner's hand.		
Boris Devilboon	{3}{B}{R}	Legendary	Creature	Zombie,Wizard	{2}{B}{R}, {T}: Put a 1/1 black and red Demon creature token named Minor Demon onto the battlefield.	2	2
Brine Hag	{2}{U}{U}		Creature	Hag	When Brine Hag dies, all creatures that dealt damage to it this turn become 0/2. (This effect lasts indefinitely.)	2	2
Bronze Horse	{7}		Artifact,Creature	Horse	Trample|As long as you control another creature, prevent all damage that would be dealt to Bronze Horse by spells that target it.	4	4
Carrion Ants	{2}{B}{B}		Creature	Insect	{1}: Carrion Ants gets +1/+1 until end of turn.	0	1
Cat Warriors	{1}{G}{G}		Creature	Cat,Warrior	Forestwalk	2	2
Cathedral of Serra			Land		White legendary creatures you control have 'bands with other legendary creatures.' (Any legendary creatures can attack in a band as long as at least one has 'bands with other legendary creatures.' Bands are blocked as a group. If at least two legendary creatures you control, one of which has 'bands with other legendary creatures,' are blocking or being blocked by the same creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)		
Caverns of Despair	{2}{R}{R}	World	Enchantment		No more than two creatures can attack each combat.|No more than two creatures can block each combat.		
Chain Lightning	{R}		Sorcery		Chain Lightning deals 3 damage to target creature or player. Then that player or that creature's controller may pay {R}{R}. If the player does, he or she may copy this spell and may choose a new target for that copy.		
Chains of Mephistopheles	{1}{B}		Enchantment		If a player would draw a card except the first one he or she draws in his or her draw step each turn, that player discards a card instead. If the player discards a card this way, he or she draws a card. If the player doesn't discard a card this way, he or she puts the top card of his or her library into his or her graveyard.		
Chromium	{2}{W}{W}{U}{U}{B}{B}	Legendary	Creature	Elder,Dragon	Flying|Rampage 2 (Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)|At the beginning of your upkeep, sacrifice Chromium unless you pay {W}{U}{B}.	7	7
Cleanse	{2}{W}{W}		Sorcery		Destroy all black creatures.		
Clergy of the Holy Nimbus	{W}		Creature	Human,Cleric	If Clergy of the Holy Nimbus would be destroyed, regenerate it.|{1}: Clergy of the Holy Nimbus can't be regenerated this turn. Only any opponent may activate this ability.	1	1
Cocoon	{G}		Enchantment	Aura	Enchant creature you control|Enchanted creature doesn't untap during your untap step if Cocoon has a pupa counter on it.|When Cocoon enters the battlefield, tap enchanted creature and put three pupa counters on Cocoon.|At the beginning of your upkeep, remove a pupa counter from Cocoon. If you can't, sacrifice it, put a +1/+1 counter on enchanted creature, and that creature gains flying. (This effect lasts indefinitely.)		
Concordant Crossroads	{G}	World	Enchantment		All creatures have haste.		
Cosmic Horror	{3}{B}{B}{B}		Creature	Horror	First strike|At the beginning of your upkeep, destroy Cosmic Horror unless you pay {3}{B}{B}{B}. If Cosmic Horror is destroyed this way, it deals 7 damage to you.	7	7
Craw Giant	{3}{G}{G}{G}{G}		Creature	Giant	Trample|Rampage 2 (Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)	6	4
Crevasse	{2}{R}		Enchantment		Creatures with mountainwalk can be blocked as though they didn't have mountainwalk.		
Crimson Kobolds	{0}		Creature	Kobold	This card is a red spell when cast and Kobolds are a red creature.	0	1
Crimson Manticore	{2}{R}{R}		Creature	Manticore	Flying|{R}, {T}: Crimson Manticore deals 1 damage to target attacking or blocking creature.	2	2
Crookshank Kobolds	{0}		Creature	Kobold	This card is a red spell when cast and Kobolds are a red creature.	0	1
Cyclopean Mummy	{1}{B}		Creature	Zombie	When Cyclopean Mummy dies, exile it.	2	1
Dakkon Blackblade	{2}{W}{U}{U}{B}	Legendary	Creature	Human,Warrior	Dakkon Blackblade's power and toughness are each equal to the number of lands you control.	*	*
Darkness	{B}		Instant		Prevent all combat damage that would be dealt this turn.		
D'Avenant Archer	{2}{W}		Creature	Human,Soldier,Archer	{T}: D'Avenant Archer deals 1 damage to target attacking or blocking creature.	1	2
Deadfall	{2}{G}		Enchantment		Creatures with forestwalk can be blocked as though they didn't have forestwalk.		
Demonic Torment	{2}{B}		Enchantment	Aura	Enchant creature|Enchanted creature can't attack.|Prevent all combat damage that would be dealt by enchanted creature.		
Devouring Deep	{2}{U}		Creature	Fish	Islandwalk	1	2
Disharmony	{2}{R}		Instant		Cast Disharmony only during combat before blockers are declared.|Untap target attacking creature and remove it from combat. Gain control of that creature until end of turn.		
Divine Intervention	{6}{W}{W}		Enchantment		Divine Intervention enters the battlefield with two intervention counters on it.|At the beginning of your upkeep, remove an intervention counter from Divine Intervention.|When you remove the last intervention counter from Divine Intervention, the game is a draw.		
Divine Offering	{1}{W}		Instant		Destroy target artifact. You gain life equal to its converted mana cost.		
Divine Transformation	{2}{W}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+3.		
Dream Coat	{U}		Enchantment	Aura	Enchant creature|{0}: Enchanted creature becomes the color or colors of your choice. Activate this ability only once each turn.		
Durkwood Boars	{4}{G}		Creature	Boar		4	4
Dwarven Song	{R}		Instant		Any number of target creatures become red until end of turn.		
Elder Land Wurm	{4}{W}{W}{W}		Creature	Dragon,Wurm	Defender, trample|When Elder Land Wurm blocks, it loses defender.	5	5
Elder Spawn	{4}{U}{U}{U}		Creature	Spawn	At the beginning of your upkeep, unless you sacrifice an Island, sacrifice Elder Spawn and it deals 6 damage to you.|Elder Spawn can't be blocked by red creatures.	6	6
Elven Riders	{3}{G}{G}		Creature	Elf	Elven Riders can't be blocked except by Walls and/or creatures with flying.	3	3
Emerald Dragonfly	{1}{G}		Creature	Insect	Flying|{G}{G}: Emerald Dragonfly gains first strike until end of turn.	1	1
Enchanted Being	{1}{W}{W}		Creature	Human	Prevent all combat damage that would be dealt to Enchanted Being by enchanted creatures.	2	2
Enchantment Alteration	{U}		Instant		Attach target Aura attached to a creature or land to another permanent of that type.		
Energy Tap	{U}		Sorcery		Tap target untapped creature you control. If you do, add {X} to your mana pool, where X is that creature's converted mana cost.		
Equinox	{W}		Enchantment	Aura	Enchant land|Enchanted land has '{T}: Counter target spell if it would destroy a land you control.'		
Eternal Warrior	{R}		Enchantment	Aura	Enchant creature|Enchanted creature has vigilance.		
Eureka	{2}{G}{G}		Sorcery		Starting with you, each player may put a permanent card from his or her hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.		
Evil Eye of Orms-By-Gore (Evil Eye of Orms-by-Gore)	{4}{B}		Creature	Eye	Non-Eye creatures you control can't attack.|Evil Eye of Orms-by-Gore can't be blocked except by Walls.	3	6
Fallen Angel	{3}{B}{B}		Creature	Angel	Flying|Sacrifice a creature: Fallen Angel gets +2/+1 until end of turn.	3	3
Falling Star	{2}{R}		Sorcery		Flip Falling Star onto the playing area from a height of at least one foot. Falling Star deals 3 damage to each creature it lands on. Tap all creatures dealt damage by Falling Star. If Falling Star doesn't turn completely over at least once during the flip, it has no effect.		
Feint	{R}		Instant		Tap all creatures blocking target attacking creature. Prevent all combat damage that would be dealt this turn by that creature and each creature blocking it.		
Field of Dreams	{U}	World	Enchantment		Players play with the top card of their libraries revealed.		
Fire Sprites	{1}{G}		Creature	Faerie	Flying|{G}, {T}: Add {R} to your mana pool.	1	1
Firestorm Phoenix	{4}{R}{R}		Creature	Phoenix	Flying|If Firestorm Phoenix would die, return Firestorm Phoenix to its owner's hand instead. Until that player's next turn, that player plays with that card revealed in his or her hand and can't play it.	3	2
Flash Counter	{1}{U}		Instant		Counter target instant spell.		
Flash Flood	{U}		Instant		Choose one - Destroy target red permanent; or return target Mountain to its owner's hand.		
Floral Spuzzem	{3}{G}		Creature	Elemental	Whenever Floral Spuzzem attacks and isn't blocked, you may destroy target artifact defending player controls. If you do, Floral Spuzzem assigns no combat damage this turn.	2	2
Force Spike	{U}		Instant		Counter target spell unless its controller pays {1}.		
Forethought Amulet	{5}		Artifact		At the beginning of your upkeep, sacrifice Forethought Amulet unless you pay {3}.|If an instant or sorcery source would deal 3 or more damage to you, it deals 2 damage to you instead.		
Fortified Area	{1}{W}{W}		Enchantment		Wall creatures you control get +1/+0 and have banding. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)		
Frost Giant	{3}{R}{R}{R}		Creature	Giant	Rampage 2 (Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)	4	4
Gabriel Angelfire	{3}{G}{G}{W}{W}	Legendary	Creature	Angel	At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep. (Whenever a creature with rampage 3 becomes blocked, it gets +3/+3 until end of turn for each creature blocking it beyond the first.)	4	4
Gaseous Form	{2}{U}		Enchantment	Aura	Enchant creature|Prevent all combat damage that would be dealt to and dealt by enchanted creature.		
Gauntlets of Chaos	{5}		Artifact		{5}, Sacrifice Gauntlets of Chaos: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them.		
Ghosts of the Damned	{1}{B}{B}		Creature	Spirit	{T}: Target creature gets -1/-0 until end of turn.	0	2
Giant Slug	{1}{B}		Creature	Slug	{5}: At the beginning of your next upkeep, choose a basic land type. Giant Slug gains landwalk of the chosen type until the end of that turn.	1	1
Giant Strength	{R}{R}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2.		
Giant Turtle	{1}{G}{G}		Creature	Turtle	Giant Turtle can't attack if it attacked during your last turn.	2	4
Glyph of Delusion	{U}		Instant		Put X glyph counters on target creature that target Wall blocked this turn, where X is the power of that blocked creature. The creature gains 'This creature doesn't untap during your untap step if it has a glyph counter on it' and 'At the beginning of your upkeep, remove a glyph counter from this creature.'		
Glyph of Destruction	{R}		Instant		Target blocking Wall you control gets +10/+0 until end of combat. Prevent all damage that would be dealt to it this turn. Destroy it at the beginning of the next end step.		
Glyph of Doom	{B}		Instant		Choose target Wall creature. At this turn's next end of combat, destroy all creatures that were blocked by that creature this turn.		
Glyph of Life	{W}		Instant		Choose target Wall creature. Whenever that creature is dealt damage by an attacking creature this turn, you gain that much life.		
Glyph of Reincarnation	{G}		Instant		Cast Glyph of Reincarnation only after combat.|Destroy all creatures that were blocked by target Wall this turn. They can't be regenerated. For each creature that died this way, put a creature card from the graveyard of the player who controlled that creature the last time it became blocked by that Wall onto the battlefield under its owner's control.		
Gosta Dirk	{3}{W}{W}{U}{U}	Legendary	Creature	Human,Warrior	First strike|Creatures with islandwalk can be blocked as though they didn't have islandwalk.	4	4
Gravity Sphere	{2}{R}	World	Enchantment		All creatures lose flying.		
Great Defender	{W}		Instant		Target creature gets +0/+X until end of turn, where X is its converted mana cost.		
Great Wall	{2}{W}		Enchantment		Creatures with plainswalk can be blocked as though they didn't have plainswalk.		
Greater Realm of Preservation	{1}{W}		Enchantment		{1}{W}: The next time a black or red source of your choice would deal damage to you this turn, prevent that damage.		
Greed	{3}{B}		Enchantment		{B}, Pay 2 life: Draw a card.		
Green Mana Battery	{4}		Artifact		{2}, {T}: Put a charge counter on Green Mana Battery.||{T}, Remove any number of charge counters from Green Mana Battery: Add {G} to your mana pool, then add an additional {G} to your mana pool for each charge counter removed this way.		
Gwendlyn Di Corci	{U}{B}{B}{R}	Legendary	Creature	Human,Rogue	{T}: Target player discards a card at random. Activate this ability only during your turn.	3	5
Halfdane	{1}{W}{U}{B}	Legendary	Creature	Shapeshifter	At the beginning of your upkeep, Halfdane's power and toughness become equal to the power and toughness of target creature other than Halfdane until the end of your next upkeep.	3	3
Hammerheim		Legendary	Land		{T}: Add {R} to your mana pool.|{T}: Target creature loses all landwalk abilities until end of turn.		
Hazezon Tamar	{4}{R}{G}{W}	Legendary	Creature	Human,Warrior	When Hazezon Tamar enters the battlefield, put X 1/1 Sand Warrior creature tokens that are red, green, and white onto the battlefield at the beginning of your next upkeep, where X is the number of lands you control at that time.|When Hazezon leaves the battlefield, exile all Sand Warriors.	2	4
Headless Horseman	{2}{B}		Creature	Zombie,Knight		2	2
Heaven's Gate	{W}		Instant		Any number of target creatures become white until end of turn.		
Hell Swarm	{B}		Instant		All creatures get -1/-0 until end of turn.		
Hellfire	{2}{B}{B}{B}		Sorcery		Destroy all nonblack creatures. Hellfire deals X plus 3 damage to you, where X is the number of creatures that died this way.		
Hell's Caretaker	{3}{B}		Creature	Horror	{T}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate this ability only during your upkeep.	1	1
Holy Day	{W}		Instant		Prevent all combat damage that would be dealt this turn.		
Horn of Deafening	{4}		Artifact		{2}, {T}: Prevent all combat damage that would be dealt by target creature this turn.		
Hornet Cobra	{1}{G}{G}		Creature	Snake	First strike	2	1
Horror of Horrors	{3}{B}{B}		Enchantment		Sacrifice a Swamp: Regenerate target black creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)		
Hunding Gjornersen	{3}{W}{U}{U}	Legendary	Creature	Human,Warrior	Rampage 1 (Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)	5	4
Hyperion Blacksmith	{1}{R}{R}		Creature	Human,Artificer	{T}: You may tap or untap target artifact an opponent controls.	2	2
Ichneumon Druid	{1}{G}{G}		Creature	Human,Druid	Whenever an opponent casts an instant spell other than the first instant spell that player casts each turn, Ichneumon Druid deals 4 damage to him or her.	1	1
Immolation	{R}		Enchantment	Aura	Enchant creature|Enchanted creature gets +2/-2.		
Imprison	{B}		Enchantment	Aura	Enchant creature|Whenever a player activates an ability of enchanted creature with {T} in its activation cost that isn't a mana ability, you may pay {1}. If you do, counter that ability. If you don't, destroy Imprison.|Whenever enchanted creature attacks or blocks, you may pay {1}. If you do, tap the creature, remove it from combat, and creatures it was blocking that had become blocked by only that creature this combat become unblocked. If you don't, destroy Imprison.		
In the Eye of Chaos	{2}{U}	World	Enchantment		Whenever a player casts an instant spell, counter it unless that player pays {X}, where X is its converted mana cost.		
Indestructible Aura	{W}		Instant		Prevent all damage that would be dealt to target creature this turn.		
Infernal Medusa	{3}{B}{B}		Creature	Gorgon	Whenever Infernal Medusa blocks a creature, destroy that creature at end of combat.|Whenever Infernal Medusa becomes blocked by a non-Wall creature, destroy that creature at end of combat.	2	4
Infinite Authority	{W}{W}{W}		Enchantment	Aura	Enchant creature|Whenever enchanted creature blocks or becomes blocked by a creature with toughness 3 or less, destroy the other creature at end of combat. At the beginning of the next end step, if that creature was destroyed this way, put a +1/+1 counter on the first creature.		
Invoke Prejudice	{U}{U}{U}{U}		Enchantment		Whenever an opponent casts a creature spell that doesn't share a color with a creature you control, counter that spell unless that player pays {X}, where X is its converted mana cost.		
Ivory Guardians	{4}{W}{W}		Creature	Giant,Cleric	Protection from red|Creatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.	3	3
Jacques le Vert	{1}{R}{G}{W}	Legendary	Creature	Human,Warrior	Green creatures you control get +0/+2.	3	2
Jasmine Boreal	{3}{G}{W}	Legendary	Creature	Human		4	5
Jedit Ojanen	{4}{W}{W}{U}	Legendary	Creature	Cat,Warrior		5	5
Jerrard of the Closed Fist	{3}{R}{G}{G}	Legendary	Creature	Human,Knight		6	5
Johan	{3}{R}{G}{W}	Legendary	Creature	Human,Wizard	At the beginning of combat on your turn, you may have Johan gain 'Johan can't attack' until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if Johan is untapped.	5	4
Jovial Evil	{2}{B}		Sorcery		Jovial Evil deals X damage to target opponent, where X is twice the number of white creatures that player controls.		
Juxtapose	{3}{U}		Sorcery		You and target player exchange control of the creature you each control with the highest converted mana cost. Then exchange control of artifacts the same way. If two or more permanents a player controls are tied for highest cost, their controller chooses one of them.		
Karakas		Legendary	Land		{T}: Add {W} to your mana pool.|{T}: Return target legendary creature to its owner's hand.		
Kasimir the Lone Wolf	{4}{W}{U}	Legendary	Creature	Human,Warrior		5	3
Keepers of the Faith	{1}{W}{W}		Creature	Human,Cleric		2	3
Kei Takahashi	{2}{G}{W}	Legendary	Creature	Human,Cleric	{T}: Prevent the next 2 damage that would be dealt to target creature this turn.	2	2
Killer Bees	{1}{G}{G}		Creature	Insect	Flying|{G}: Killer Bees gets +1/+1 until end of turn.	0	1
Kismet	{3}{W}		Enchantment		Artifacts, creatures, and lands played by your opponents enter the battlefield tapped.		
Knowledge Vault	{4}		Artifact		{2}, {T}: Exile the top card of your library face down.|{0}: Sacrifice Knowledge Vault. If you do, discard your hand, then put all cards exiled with Knowledge Vault into their owner's hand.|When Knowledge Vault leaves the battlefield, put all cards exiled with Knowledge Vault into their owner's graveyard.		
Kobold Drill Sergeant	{1}{R}		Creature	Kobold,Soldier	Other Kobold creatures you control get +0/+1 and have trample.	1	2
Kobold Overlord	{1}{R}		Creature	Kobold	First strike|Other Kobold creatures you control have first strike.	1	2
Kobold Taskmaster	{1}{R}		Creature	Kobold	Other Kobold creatures you control get +1/+0.	1	2
Kobolds of Kher Keep	{0}		Creature	Kobold	This card is a red spell when cast and Kobolds are a red creature.	0	1
Kry Shield	{2}		Artifact		{2}, {T}: Prevent all damage that would be dealt this turn by target creature you control. That creature gets +0/+X until end of turn, where X is its converted mana cost.		
Lady Caleria	{3}{G}{G}{W}{W}	Legendary	Creature	Human,Archer	{T}: Lady Caleria deals 3 damage to target attacking or blocking creature.	3	6
Lady Evangela	{W}{U}{B}	Legendary	Creature	Human,Cleric	{W}{B}, {T}: Prevent all combat damage that would be dealt by target creature this turn.	1	2
Lady Orca	{5}{B}{R}	Legendary	Creature	Demon		7	4
Land Equilibrium	{2}{U}{U}		Enchantment		If an opponent who controls at least as many lands as you do would put a land onto the battlefield, that player instead puts that land onto the battlefield then sacrifices a land.		
Land Tax	{W}		Enchantment		At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, and put them into your hand. If you do, shuffle your library.		
Land's Edge	{1}{R}{R}	World	Enchantment		Discard a card: If the discarded card is a land card, Land's Edge deals 2 damage to target player. Any player may activate this ability.		
Lesser Werewolf	{3}{B}		Creature	Werewolf	{B}: If Lesser Werewolf's power is 1 or more, it gets -1/-0 until end of turn and put a -0/-1 counter on target creature blocking or blocked by Lesser Werewolf. Activate this ability only during the declare blockers step.	2	4
Life Chisel	{4}		Artifact		Sacrifice a creature: You gain life equal to the sacrificed creature's toughness. Activate this ability only during your upkeep.		
Life Matrix	{4}		Artifact		{4}, {T}: Put a matrix counter on target creature and that creature gains 'Remove a matrix counter from this creature: Regenerate this creature.' Activate this ability only during your upkeep.		
Lifeblood	{2}{W}{W}		Enchantment		Whenever a Mountain an opponent controls becomes tapped, you gain 1 life.		
Living Plane	{2}{G}{G}	World	Enchantment		All lands are 1/1 creatures that are still lands.		
Livonya Silone	{2}{R}{R}{G}{G}	Legendary	Creature	Human,Warrior	First strike, legendary landwalk	4	4
Lord Magnus	{3}{G}{W}{W}	Legendary	Creature	Human,Druid	First strike|Creatures with plainswalk can be blocked as though they didn't have plainswalk.|Creatures with forestwalk can be blocked as though they didn't have forestwalk.	4	3
Lost Soul	{1}{B}{B}		Creature	Spirit,Minion	Swampwalk	2	1
Mana Drain	{U}{U}		Instant		Counter target spell. At the beginning of your next main phase, add {X} to your mana pool, where X is that spell's converted mana cost.		
Mana Matrix	{6}		Artifact		Instant and enchantment spells you cast cost up to {2} less to cast.		
Marble Priest	{5}		Artifact,Creature	Cleric	All Walls able to block Marble Priest do so.|Prevent all combat damage that would be dealt to Marble Priest by Walls.	3	3
Marhault Elsdragon	{3}{R}{R}{G}	Legendary	Creature	Elf,Warrior	Rampage 1 (Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)	4	6
Master of the Hunt	{2}{G}{G}		Creature	Human	{2}{G}{G}: Put a 1/1 green Wolf creature token named Wolves of the Hunt onto the battlefield. It has 'bands with other creatures named Wolves of the Hunt.' (Any creatures named Wolves of the Hunt can attack in a band as long as at least one has 'bands with other creatures named Wolves of the Hunt.' Bands are blocked as a group. If at least two creatures named Wolves of the Hunt you control, one of which has 'bands with other creatures named Wolves of the Hunt,' are blocking or being blocked by the same creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	2	2
Mirror Universe	{6}		Artifact		{T}, Sacrifice Mirror Universe: Exchange life totals with target opponent. Activate this ability only during your upkeep.		
Moat	{2}{W}{W}		Enchantment		Creatures without flying can't attack.		
Mold Demon	{5}{B}{B}		Creature	Fungus,Demon	When Mold Demon enters the battlefield, sacrifice it unless you sacrifice two Swamps.	6	6
Moss Monster	{3}{G}{G}		Creature	Elemental		3	6
Mountain Stronghold			Land		Red legendary creatures you control have 'bands with other legendary creatures.' (Any legendary creatures can attack in a band as long as at least one has 'bands with other legendary creatures.' Bands are blocked as a group. If at least two legendary creatures you control, one of which has 'bands with other legendary creatures,' are blocking or being blocked by the same creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)		
Mountain Yeti	{2}{R}{R}		Creature	Yeti	Mountainwalk, protection from white	3	3
Nebuchadnezzar	{3}{U}{B}	Legendary	Creature	Human,Wizard	{X}, {T}: Name a card. Target opponent reveals X cards at random from his or her hand. Then that player discards all cards with that name revealed this way. Activate this ability only during your turn.	3	3
Nether Void	{3}{B}	World	Enchantment		Whenever a player casts a spell, counter it unless that player pays {3}.		
Nicol Bolas	{2}{U}{U}{B}{B}{R}{R}	Legendary	Creature	Elder,Dragon	Flying|At the beginning of your upkeep, sacrifice Nicol Bolas unless you pay {U}{B}{R}.|Whenever Nicol Bolas deals damage to an opponent, that player discards his or her hand.	7	7
North Star	{4}		Artifact		{4}, {T}: For one spell this turn, you may spend mana as though it were mana of any color to pay that spell's mana cost. (Additional costs are still paid normally.)		
Nova Pentacle	{4}		Artifact		{3}, {T}: The next time a source of your choice would deal damage to you this turn, that damage is dealt to target creature of an opponent's choice instead.		
Osai Vultures	{1}{W}		Creature	Bird	Flying|At the beginning of each end step, if a creature died this turn, put a carrion counter on Osai Vultures.|Remove two carrion counters from Osai Vultures: Osai Vultures gets +1/+1 until end of turn.	1	1
Palladia-Mors	{2}{R}{R}{G}{G}{W}{W}	Legendary	Creature	Elder,Dragon	Flying, trample|At the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.	7	7
