Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Nissa's Chosen	{G}{G}	None	Creature	Elf,Warrior	If Nissa's Chosen would die, put it on the bottom of its owner's library instead.	2	3
Oakgnarl Warrior	{5}{G}{G}	None	Creature	Treefolk,Warrior	Vigilance, trample	5	7
Ob Nixilis Reignited	{3}{B}{B}	None	Planeswalker	Nixilis	+1: You draw a card and you lose 1 life.|−3: Destroy target creature.|−8: Target opponent gets an emblem with 'Whenever a player draws a card, you lose 2 life.'		
Oran-Rief Hydra	{4}{G}{G}	None	Creature	Hydra	Trample|Landfall - Whenever a land enters the battlefield under your control, put a +1/+1 counter on Oran-Rief Hydra. If that land is a Forest, put two +1/+1 counters on Oran-Rief Hydra instead.	5	5
Oran-Rief Invoker	{1}{G}	None	Creature	Human,Shaman	{8}: Oran-Rief Invoker gets +5/+5 and gains trample until end of turn.	2	2
Pestilence Demon	{5}{B}{B}{B}	None	Creature	Demon	Flying|{B}: Pestilence Demon deals 1 damage to each creature and each player.	7	6
Plant		None	Token,Creature	-,Plant		0	1
Priest of the Blood Rite	{3}{B}{B}	None	Creature	Human,Cleric	When Priest of the Blood Rite enters the battlefield, create a 5/5 black Demon creature token with flying.|At the beginning of your upkeep, you lose 2 life.	2	2
Quest for the Gravelord	{B}	None	Enchantment	None	Whenever a creature dies, you may put a quest counter on Quest for the Gravelord.|Remove three quest counters from Quest for the Gravelord and sacrifice it: Create a 5/5 black Zombie Giant creature token.		
Renegade Demon	{3}{B}{B}	None	Creature	Demon		5	3
Saddleback Lagac	{3}{G}	None	Creature	Lizard	When Saddleback Lagac enters the battlefield, support 2. (Put a +1/+1 counter on each of up to two other target creatures.)	3	1
Scythe Leopard	{G}	None	Creature	Cat	Landfall - Whenever a land enters the battlefield under your control, Scythe Leopard gets +1/+1 until end of turn.	1	1
Seek the Horizon	{3}{G}	None	Sorcery	None	Search your library for up to three basic land cards, reveal them, and put them into your hand. Then shuffle your library.		
Shadows of the Past	{1}{B}	None	Enchantment	None	Whenever a creature dies, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)|{4}{B}: Each opponent loses 2 life and you gain 2 life. Activate this ability only if there are four or more creature cards in your graveyard.		
Smallpox	{B}{B}	None	Sorcery	None	Each player loses 1 life, discards a card, sacrifices a creature, then sacrifices a land.		
Squelching Leeches	{2}{B}{B}	None	Creature	Leech	Squelching Leeches's power and toughness are each equal to the number of Swamps you control.	*	*
Swamp		Basic	Land	Swamp	B		
Tendrils of Corruption	{3}{B}	None	Instant	None	Tendrils of Corruption deals X damage to target creature and you gain X life, where X is the number of Swamps you control.		
Thicket Elemental	{3}{G}{G}	None	Creature	Elemental	Kicker {1}{G} (You may pay an additional {1}{G} as you cast this spell.)|When Thicket Elemental enters the battlefield, if it was kicked, you may reveal cards from the top of your library until you reveal a creature card. If you do, put that card onto the battlefield and shuffle all other cards revealed this way into your library.	4	4
Thornweald Archer	{1}{G}	None	Creature	Elf,Archer	Reach (This creature can block creatures with flying.)|Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)	2	1
Treetop Village		None	Land	None	Treetop Village enters the battlefield tapped.|{T}: Add {G} to your mana pool.|{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)		
Unhallowed Pact	{2}{B}	None	Enchantment	Aura	Enchant creature|When enchanted creature dies, return that card to the battlefield under your control.		
Vines of the Recluse	{G}	None	Instant	None	Target creature gets +1/+2 and gains reach until end of turn. Untap it. (A creature with reach can block creatures with flying.)		
Walker of the Grove	{6}{G}{G}	None	Creature	Elemental	When Walker of the Grove leaves the battlefield, create a 4/4 green Elemental creature token.|Evoke {4}{G} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)	7	7
Wood Elves	{2}{G}	None	Creature	Elf,Scout	When Wood Elves enters the battlefield, search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.	1	1
Woodborn Behemoth	{3}{G}{G}	None	Creature	Elemental	As long as you control eight or more lands, Woodborn Behemoth gets +4/+4 and has trample. (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)	4	4
Zombie Giant		None	Token,Creature	-,Zombie,Giant		5	5
