Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Boggart Brute	{2}{R}	None	Creature	Goblin,Warrior	Menace (This creature can't be blocked except by two or more creatures.)	3	2
Bonded Construct	{1}	None	Artifact,Creature	Construct	Bonded Construct can't attack alone.	2	1
Bone to Ash	{2}{U}{U}	None	Instant	None	Counter target creature spell.|Draw a card.		
Bounding Krasis	{1}{G}{U}	None	Creature	Fish,Lizard	Flash (You may cast this spell any time you could cast an instant.)|When Bounding Krasis enters the battlefield, you may tap or untap target creature.	3	3
Brawler's Plate	{3}	None	Artifact	Equipment	Equipped creature gets +2/+2 and has trample. (It can deal excess combat damage to defending player or planeswalker while attacking.)|Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)		
Calculated Dismissal	{2}{U}	None	Instant	None	Counter target spell unless its controller pays {3}.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, scry 2. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)		
Call of the Full Moon	{1}{R}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +3/+2 and has trample. (It can deal excess combat damage to defending player or planeswalker while attacking.)|At the beginning of each upkeep, if a player cast two or more spells last turn, sacrifice Call of the Full Moon.		
Catacomb Slug	{4}{B}	None	Creature	Slug		2	6
Caustic Caterpillar	{G}	None	Creature	Insect	{1}{G}, Sacrifice Caustic Caterpillar: Destroy target artifact or enchantment.	1	1
Caves of Koilos		None	Land	None	{T}: Add {1} to your mana pool.|{T}: Add {W} or {B} to your mana pool. Caves of Koilos deals 1 damage to you.		
Celestial Flare	{W}{W}	None	Instant	None	Target player sacrifices an attacking or blocking creature.		
Chandra, Fire of Kaladesh	{1}{R}{R}	Legendary	Creature	Human,Shaman	Whenever you cast a red spell, untap Chandra, Fire of Kaladesh.|{T}: Chandra, Fire of Kaladesh deals 1 damage to target player. If Chandra has dealt 3 or more damage this turn, exile her, then return her to the battlefield transformed under her owner's control.	2	2
Chandra, Roaring Flame		None	Planeswalker	Chandra	+1: Chandra, Roaring Flame deals 2 damage to target player.|−2: Chandra, Roaring Flame deals 2 damage to target creature.|−7: Chandra, Roaring Flame deals 6 damage to each opponent. Each player dealt damage this way gets an emblem with 'At the beginning of your upkeep, this emblem deals 3 damage to you.'		
Chandra's Fury	{4}{R}	None	Instant	None	Chandra's Fury deals 4 damage to target player and 1 damage to each creature that player controls.		
Chandra's Ignition	{3}{R}{R}	None	Sorcery	None	Target creature you control deals damage equal to its power to each other creature and each opponent.		
Charging Griffin	{3}{W}	None	Creature	Griffin	Flying (This creature can't be blocked except by creatures with flying or reach.)|Whenever Charging Griffin attacks, it gets +1/+1 until end of turn.	2	2
Chief of the Foundry	{3}	None	Artifact,Creature	Construct	Other artifact creatures you control get +1/+1.	2	3
Citadel Castellan	{1}{G}{W}	None	Creature	Human,Knight	Vigilance (Attacking doesn't cause this creature to tap.)|Renown 2 (When this creature deals combat damage to a player, if it isn't renowned, put two +1/+1 counters on it and it becomes renowned.)	2	3
Clash of Wills	{X}{U}	None	Instant	None	Counter target spell unless its controller pays {X}.		
Claustrophobia	{1}{U}{U}	None	Enchantment	Aura	Enchant creature|When Claustrophobia enters the battlefield, tap enchanted creature.|Enchanted creature doesn't untap during its controller's untap step.		
Cleric of the Forward Order	{1}{W}	None	Creature	Human,Cleric	When Cleric of the Forward Order enters the battlefield, you gain 2 life for each creature you control named Cleric of the Forward Order.	2	2
Cobblebrute	{3}{R}	None	Creature	Elemental		5	2
Conclave Naturalists	{4}{G}	None	Creature	Dryad	When Conclave Naturalists enters the battlefield, you may destroy target artifact or enchantment.	4	4
Consecrated by Blood	{2}{B}{B}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+2 and has flying and 'Sacrifice two other creatures: Regenerate this creature.' (The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)		
Consul's Lieutenant	{W}{W}	None	Creature	Human,Soldier	First strike|Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)|Whenever Consul's Lieutenant attacks, if it's renowned, other attacking creatures you control get +1/+1 until end of turn.	2	1
Cruel Revival	{4}{B}	None	Instant	None	Destroy target non-Zombie creature. It can't be regenerated. Return up to one target Zombie card from your graveyard to your hand.		
Dark Dabbling	{2}{B}	None	Instant	None	Regenerate target creature. Draw a card. (The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, also regenerate each other creature you control.		
Dark Petition	{3}{B}{B}	None	Sorcery	None	Search your library for a card and put that card into your hand. Then shuffle your library.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, add {B}{B}{B} to your mana pool.		
Day's Undoing	{2}{U}	None	Sorcery	None	Each player shuffles his or her hand and graveyard into his or her library, then draws seven cards. If it's your turn, end the turn. (Exile all spells and abilities on the stack, including this card. Discard down to your maximum hand size. Damage wears off, and 'this turn' and 'until end of turn' effects end.)		
Deadbridge Shaman	{2}{B}	None	Creature	Elf,Shaman	When Deadbridge Shaman dies, target opponent discards a card.	3	1
Deep-Sea Terror	{4}{U}{U}	None	Creature	Serpent	Deep-Sea Terror can't attack unless there are seven or more cards in your graveyard.	6	6
Demolish	{3}{R}	None	Sorcery	None	Destroy target artifact or land.		
Demonic Pact	{2}{B}{B}	None	Enchantment	None	At the beginning of your upkeep, choose one that hasn't been chosen -|• Demonic Pact deals 4 damage to target creature or player and you gain 4 life.|• Target opponent discards two cards.|• Draw two cards.|• You lose the game.		
Despoiler of Souls	{B}{B}	None	Creature	Horror	Despoiler of Souls can't block.|{B}{B}, Exile two other creature cards from your graveyard: Return Despoiler of Souls from your graveyard to the battlefield.	3	1
Disciple of the Ring	{3}{U}{U}	None	Creature	Human,Wizard	{1}, Exile an instant or sorcery card from your graveyard: Choose one -|• Counter target noncreature spell unless its controller pays {2}.|• Disciple of the Ring gets +1/+1 until end of turn.|• Tap target creature.|• Untap target creature.	3	4
Disperse	{1}{U}	None	Instant	None	Return target nonland permanent to its owner's hand.		
Displacement Wave	{X}{U}{U}	None	Sorcery	None	Return all nonland permanents with converted mana cost X or less to their owners' hands.		
Divine Verdict	{3}{W}	None	Instant	None	Destroy target attacking or blocking creature.		
Dragon Fodder	{1}{R}	None	Sorcery	None	Put two 1/1 red Goblin creature tokens onto the battlefield.		
Dreadwaters	{3}{U}	None	Sorcery	None	Target player puts the top X cards of his or her library into his or her graveyard, where X is the number of lands you control.		
Dwynen, Gilt-Leaf Daen	{2}{G}{G}	Legendary	Creature	Elf,Warrior	Reach|Other Elf creatures you control get +1/+1.|Whenever Dwynen, Gilt-Leaf Daen attacks, you gain 1 life for each attacking Elf you control.	3	4
Dwynen's Elite	{1}{G}	None	Creature	Elf,Warrior	When Dwynen's Elite enters the battlefield, if you control another Elf, put a 1/1 green Elf Warrior creature token onto the battlefield.	2	2
Eagle of the Watch	{2}{W}	None	Creature	Bird	Flying, vigilance	2	1
Elemental Bond	{2}{G}	None	Enchantment	None	Whenever a creature with power 3 or greater enters the battlefield under your control, draw a card.		
Elvish Visionary	{1}{G}	None	Creature	Elf,Shaman	When Elvish Visionary enters the battlefield, draw a card.	1	1
Embermaw Hellion	{3}{R}{R}	None	Creature	Hellion	Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)|If another red source you control would deal damage to a permanent or player, it deals that much damage plus 1 to that permanent or player instead.	4	5
Enlightened Ascetic	{1}{W}	None	Creature	Cat,Monk	When Enlightened Ascetic enters the battlefield, you may destroy target enchantment.	1	1
Enshrouding Mist	{W}	None	Instant	None	Target creature gets +1/+1 until end of turn. Prevent all damage that would be dealt to it this turn. If it's renowned, untap it.		
Enthralling Victor	{3}{R}	None	Creature	Human,Warrior	When Enthralling Victor enters the battlefield, gain control of target creature an opponent controls with power 2 or less until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.)	3	2
Erebos's Titan	{1}{B}{B}{B}	None	Creature	Giant	As long as your opponents control no creatures, Erebos's Titan has indestructible. (Damage and effects that say 'destroy' don't destroy it.)|Whenever a creature card leaves an opponent's graveyard, you may discard a card. If you do, return Erebos's Titan from your graveyard to your hand.	5	5
Evolutionary Leap	{1}{G}	None	Enchantment	None	{G}, Sacrifice a creature: Reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.		
Evolving Wilds		None	Land	None	{T}, Sacrifice Evolving Wilds: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.		
Exquisite Firecraft	{1}{R}{R}	None	Sorcery	None	Exquisite Firecraft deals 4 damage to target creature or player.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, Exquisite Firecraft can't be countered by spells or abilities.		
Eyeblight Assassin	{2}{B}	None	Creature	Elf,Assassin	When Eyeblight Assassin enters the battlefield, target creature an opponent controls gets -1/-1 until end of turn.	2	2
Eyeblight Massacre	{2}{B}{B}	None	Sorcery	None	Non-Elf creatures get -2/-2 until end of turn.		
Faerie Miscreant	{U}	None	Creature	Faerie,Rogue	Flying (This creature can't be blocked except by creatures with flying or reach.)|When Faerie Miscreant enters the battlefield, if you control another creature named Faerie Miscreant, draw a card.	1	1
Fetid Imp	{1}{B}	None	Creature	Imp	Flying (This creature can't be blocked except by creatures with flying or reach.)|{B}: Fetid Imp gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)	1	2
Fiery Conclusion	{1}{R}	None	Instant	None	As an additional cost to cast Fiery Conclusion, sacrifice a creature.|Fiery Conclusion deals 5 damage to target creature.		
Fiery Hellhound	{1}{R}{R}	None	Creature	Elemental,Hound	{R}: Fiery Hellhound gets +1/+0 until end of turn.	2	2
Fiery Impulse	{R}	None	Instant	None	Fiery Impulse deals 2 damage to target creature.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, Fiery Impulse deals 3 damage to that creature instead.		
Firefiend Elemental	{3}{R}	None	Creature	Elemental	Haste (This creature can attack and {T} as soon as it comes under your control.)|Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)	3	2
Flameshadow Conjuring	{3}{R}	None	Enchantment	None	Whenever a nontoken creature enters the battlefield under your control, you may pay {R}. If you do, put a token onto the battlefield that's a copy of that creature. That token gains haste. Exile it at the beginning of the next end step.		
Flesh to Dust	{3}{B}{B}	None	Instant	None	Destroy target creature. It can't be regenerated.		
Fleshbag Marauder	{2}{B}	None	Creature	Zombie,Warrior	When Fleshbag Marauder enters the battlefield, each player sacrifices a creature.	3	1
Forest		Basic	Land	Forest	G		
Foundry of the Consuls		None	Land	None	{T}: Add {1} to your mana pool.|{5}, {T}, Sacrifice Foundry of the Consuls: Put two 1/1 colorless Thopter artifact creature tokens with flying onto the battlefield.		
Gaea's Revenge	{5}{G}{G}	None	Creature	Elemental	Gaea's Revenge can't be countered.|Haste|Gaea's Revenge can't be the target of nongreen spells or abilities from nongreen sources.	8	5
Gather the Pack	{1}{G}	None	Sorcery	None	Reveal the top five cards of your library. You may put a creature card from among them into your hand. Put the rest into your graveyard.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, put up to two creature cards from among the revealed cards into your hand instead of one.		
Ghirapur Æther Grid	{2}{R}	None	Enchantment	None	Tap two untapped artifacts you control: Ghirapur Æther Grid deals 1 damage to target creature or player.		
Ghirapur Gearcrafter	{2}{R}	None	Creature	Human,Artificer	When Ghirapur Gearcrafter enters the battlefield, put a 1/1 colorless Thopter artifact creature token with flying onto the battlefield. (A creature with flying can't be blocked except by creatures with flying or reach.)	2	1
Gideon, Battle-Forged		None	Planeswalker	Gideon	+2: Up to one target creature an opponent controls attacks Gideon, Battle-Forged during its controller's next turn if able.|+1: Until your next turn, target creature gains indestructible. Untap that creature.|0: Until end of turn, Gideon, Battle-Forged becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.		
Gideon's Phalanx	{5}{W}{W}	None	Instant	None	Put four 2/2 white Knight creature tokens with vigilance onto the battlefield.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, creatures you control gain indestructible until end of turn.		
Gilt-Leaf Winnower	{3}{B}{B}	None	Creature	Elf,Warrior	Menace (This creature can't be blocked except by two or more creatures.)|When Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal.	4	3
Gnarlroot Trapper	{B}	None	Creature	Elf,Druid	{T}, Pay 1 life: Add {G} to your mana pool. Spend this mana only to cast an Elf creature spell.|{T}: Target attacking Elf you control gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)	1	1
Goblin Glory Chaser	{R}	None	Creature	Goblin,Warrior	Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)|As long as Goblin Glory Chaser is renowned, it has menace. (It can't be blocked except by two or more creatures.)	1	1
Goblin Piledriver	{1}{R}	None	Creature	Goblin,Warrior	Protection from blue (This creature can't be blocked, targeted, dealt damage, or enchanted by anything blue.)|Whenever Goblin Piledriver attacks, it gets +2/+0 until end of turn for each other attacking Goblin.	1	2
Gold-Forged Sentinel	{6}	None	Artifact,Creature	Chimera	Flying	4	4
Grasp of the Hieromancer	{1}{W}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 and has 'Whenever this creature attacks, tap target creature defending player controls.'		
Graveblade Marauder	{2}{B}	None	Creature	Human,Warrior	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)|Whenever Graveblade Marauder deals combat damage to a player, that player loses life equal to the number of creature cards in your graveyard.	1	4
Guardian Automaton	{4}	None	Artifact,Creature	Construct	When Guardian Automaton dies, you gain 3 life.	3	3
Guardians of Meletis	{3}	None	Artifact,Creature	Golem	Defender (This creature can't attack.)	0	6
Hallowed Moonlight	{1}{W}	None	Instant	None	Until end of turn, if a creature would enter the battlefield and it wasn't cast, exile it instead.|Draw a card.		
Hangarback Walker	{X}{X}	None	Artifact,Creature	Construct	Hangarback Walker enters the battlefield with X +1/+1 counters on it.|When Hangarback Walker dies, put a 1/1 colorless Thopter artifact creature token with flying onto the battlefield for each +1/+1 counter on Hangarback Walker.|{1}, {T}: Put a +1/+1 counter on Hangarback Walker.	0	0
Harbinger of the Tides	{U}{U}	None	Creature	Merfolk,Wizard	You may cast Harbinger of the Tides as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)|When Harbinger of the Tides enters the battlefield, you may return target tapped creature an opponent controls to its owner's hand.	2	2
Healing Hands	{2}{W}	None	Sorcery	None	Target player gains 4 life.|Draw a card.		
Heavy Infantry	{4}{W}	None	Creature	Human,Soldier	When Heavy Infantry enters the battlefield, tap target creature an opponent controls.	3	4
Helm of the Gods	{1}	None	Artifact	Equipment	Equipped creature gets +1/+1 for each enchantment you control.|Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)		
Herald of the Pantheon	{1}{G}	None	Creature	Centaur,Shaman	Enchantment spells you cast cost {1} less to cast.|Whenever you cast an enchantment spell, you gain 1 life.	2	2
Hitchclaw Recluse	{2}{G}	None	Creature	Spider	Reach (This creature can block creatures with flying.)	1	4
Hixus, Prison Warden	{3}{W}{W}	Legendary	Creature	Human,Soldier	Flash (You may cast this spell any time you could cast an instant.)|Whenever a creature deals combat damage to you, if Hixus, Prison Warden entered the battlefield this turn, exile that creature until Hixus leaves the battlefield. (That creature returns under its owner's control.)	4	4
Honored Hierarch	{G}	None	Creature	Human,Druid	Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)|As long as Honored Hierarch is renowned, it has vigilance and '{T}: Add one mana of any color to your mana pool.'	1	1
Hydrolash	{2}{U}	None	Instant	None	Attacking creatures get -2/-0 until end of turn.|Draw a card.		
Infectious Bloodlust	{1}{R}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+1, has haste, and attacks each turn if able.|When enchanted creature dies, you may search your library for a card named Infectious Bloodlust, reveal it, put it into your hand, then shuffle your library.		
Infernal Scarring	{1}{B}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +2/+0 and has 'When this creature dies, draw a card.'		
Infinite Obliteration	{1}{B}{B}	None	Sorcery	None	Name a creature card. Search target opponent's graveyard, hand, and library for any number of cards with that name and exile them. Then that player shuffles his or her library.		
Into the Void	{3}{U}	None	Sorcery	None	Return up to two target creatures to their owners' hands.		
Iroas's Champion	{1}{R}{W}	None	Creature	Human,Soldier	Double strike (This creature deals both first-strike and regular combat damage.)	2	2
Island		Basic	Land	Island	U		
Jace, Telepath Unbound		None	Planeswalker	Jace	+1: Up to one target creature gets -2/-0 until your next turn.|−3: You may cast target instant or sorcery card from your graveyard this turn. If that card would be put into your graveyard this turn, exile it instead.|−9: You get an emblem with 'Whenever you cast a spell, target opponent puts the top five cards of his or her library into his or her graveyard.'		
Jace, Vryn's Prodigy	{1}{U}	Legendary	Creature	Human,Wizard	{T}: Draw a card, then discard a card. If there are five or more cards in your graveyard, exile Jace, Vryn's Prodigy, then return him to the battlefield transformed under his owner's control.	0	2
Jace's Sanctum	{3}{U}	None	Enchantment	None	Instant and sorcery spells you cast cost {1} less to cast.|Whenever you cast an instant or sorcery spell, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)		
Jayemdae Tome	{4}	None	Artifact	None	{4}, {T}: Draw a card.		
Jhessian Thief	{2}{U}	None	Creature	Human,Rogue	Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)|Whenever Jhessian Thief deals combat damage to a player, draw a card.	1	3
Joraga Invocation	{4}{G}{G}	None	Sorcery	None	Each creature you control gets +3/+3 until end of turn and must be blocked this turn if able.		
Knight of the Pilgrim's Road	{2}{W}	None	Creature	Human,Knight	Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)	3	2
Knight of the White Orchid	{W}{W}	None	Creature	Human,Knight	First strike|When Knight of the White Orchid enters the battlefield, if an opponent controls more lands than you, you may search your library for a Plains card, put it onto the battlefield, then shuffle your library.	2	2
Knightly Valor	{4}{W}	None	Enchantment	Aura	Enchant creature|When Knightly Valor enters the battlefield, put a 2/2 white Knight creature token with vigilance onto the battlefield. (Attacking doesn't cause it to tap.)|Enchanted creature gets +2/+2 and has vigilance.		
Kothophed, Soul Hoarder	{4}{B}{B}	Legendary	Creature	Demon	Flying|Whenever a permanent owned by another player is put into a graveyard from the battlefield, you draw a card and you lose 1 life.	6	6
Kytheon, Hero of Akros	{W}	Legendary	Creature	Human,Soldier	At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.|{2}{W}: Kytheon gains indestructible until end of turn.	2	1
Kytheon's Irregulars	{2}{W}{W}	None	Creature	Human,Soldier	Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)|{W}{W}: Tap target creature.	4	3
Kytheon's Tactics	{1}{W}{W}	None	Sorcery	None	Creatures you control get +2/+1 until end of turn.|Spell mastery - If there are two or more instant and/or sorcery cards in your graveyard, those creatures also gain vigilance until end of turn. (Attacking doesn't cause them to tap.)		
Languish	{2}{B}{B}	None	Sorcery	None	All creatures get -4/-4 until end of turn.		
Leaf Gilder	{1}{G}	None	Creature	Elf,Druid	{T}: Add {G} to your mana pool.	2	1
Lightning Javelin	{3}{R}	None	Sorcery	None	Lightning Javelin deals 3 damage to target creature or player. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)		
Liliana, Defiant Necromancer		None	Planeswalker	Liliana	+2: Each player discards a card.|−X: Return target nonlegendary creature card with converted mana cost X from your graveyard to the battlefield.|−8: You get an emblem with 'Whenever a creature dies, return it to the battlefield under your control at the beginning of the next end step.'		
Liliana, Heretical Healer	{1}{B}{B}	Legendary	Creature	Human,Cleric	Lifelink|Whenever another nontoken creature you control dies, exile Liliana, Heretical Healer, then return her to the battlefield transformed under her owner's control. If you do, put a 2/2 black Zombie creature token onto the battlefield.	2	3
Llanowar Empath	{3}{G}	None	Creature	Elf,Shaman	When Llanowar Empath enters the battlefield, scry 2, then reveal the top card of your library. If it's a creature card, put it into your hand. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)	2	2
Llanowar Wastes		None	Land	None	{T}: Add {1} to your mana pool.|{T}: Add {B} or {G} to your mana pool. Llanowar Wastes deals 1 damage to you.		
Macabre Waltz	{1}{B}	None	Sorcery	None	Return up to two target creature cards from your graveyard to your hand, then discard a card.		
Mage-Ring Bully	{1}{R}	None	Creature	Human,Warrior	Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)|Mage-Ring Bully attacks each turn if able.	2	2
Mage-Ring Network		None	Land	None	{T}: Add {1} to your mana pool.|{1}, {T}: Put a storage counter on Mage-Ring Network.|{T}, Remove X storage counters from Mage-Ring Network: Add {X} to your mana pool.		
Mage-Ring Responder	{7}	None	Artifact,Creature	Golem	Mage-Ring Responder doesn't untap during your untap step.|{7}: Untap Mage-Ring Responder.|Whenever Mage-Ring Responder attacks, it deals 7 damage to target creature defending player controls.	7	7
Magmatic Insight	{R}	None	Sorcery	None	As an additional cost to cast Magmatic Insight, discard a land card.|Draw two cards.		
Mahamoti Djinn	{4}{U}{U}	None	Creature	Djinn	Flying (This creature can't be blocked except by creatures with flying or reach.)	5	6
Malakir Cullblade	{1}{B}	None	Creature	Vampire,Warrior	Whenever a creature an opponent controls dies, put a +1/+1 counter on Malakir Cullblade.	1	1
Managorger Hydra	{2}{G}	None	Creature	Hydra	Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)|Whenever a player casts a spell, put a +1/+1 counter on Managorger Hydra.	1	1
Mantle of Webs	{1}{G}	None	Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+3 and has reach. (It can block creatures with flying.)		
Maritime Guard	{1}{U}	None	Creature	Merfolk,Soldier		1	3
Meteorite	{5}	None	Artifact	None	When Meteorite enters the battlefield, it deals 2 damage to target creature or player.|{T}: Add one mana of any color to your mana pool.		
Might of the Masses	{G}	None	Instant	None	Target creature gets +1/+1 until end of turn for each creature you control.		
Mighty Leap	{1}{W}	None	Instant	None	Target creature gets +2/+2 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)		
Mind Rot	{2}{B}	None	Sorcery	None	Target player discards two cards.		
Mizzium Meddler	{2}{U}	None	Creature	Vedalken,Wizard	Flash (You may cast this spell any time you could cast an instant.)|When Mizzium Meddler enters the battlefield, you may change a target of target spell or ability to Mizzium Meddler.	1	4
Molten Vortex	{R}	None	Enchantment	None	{R}, Discard a land card: Molten Vortex deals 2 damage to target creature or player.		
Mountain		Basic	Land	Mountain	R		
Murder Investigation	{1}{W}	None	Enchantment	Aura	Enchant creature you control|When enchanted creature dies, put X 1/1 white Soldier creature tokens onto the battlefield, where X is its power.		
